Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
48,0,0,0,0,[0],42.80763,41.88330,40.67013,45.81167,36.56846,26.34315,16.46447,10.68746,4.85269,42.80763,39.45696,34.54650,
49,3,2,1,0,"[[1026.595,873.5217,1,373.3564,organelle_near],[1032.1433,875.1245,1,457.8306,organelle_far],[1015.2841,880.8248,1,739.1705,organelle_near],]",29.36159,31.79116,38.35616,48.17782,46.16180,38.51124,27.65572,22.74490,15.43034,58.30964,55.41484,50.71078,
50,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.04636,0.32452,0.37089,0.27816,18.54427,14.88178,16.96801,
51,0,0,0,0,[0],0.00000,0.00000,0.06088,0.06088,0.03044,0.03044,0.36530,0.73059,0.39574,22.46575,21.09589,19.20852,
52,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.09753,0.09753,0.29259,0.32510,16.25488,16.67750,22.26918,
53,0,0,0,0,[0],0.27759,0.27759,0.00000,0.00000,0.41638,0.20819,0.55517,1.73491,0.90215,23.87231,23.80291,24.14990,
54,6,0,0,6,"[[1527.2328,927.0323,1,298.0269,nc],[1525.4935,885.5175,1,257.7785,nc],[1538.4039,916.4016,2,264.329,nc],[1495.2402,915.0774,3,238.8521,nc],[1531.0171,903.79,4,467.5469,nc],[1515.705,893.3065,4,303.3967,nc],]",0.14085,0.00000,0.00000,0.00000,0.00000,0.04695,0.09390,0.09390,0.51643,19.06103,19.71831,17.60563,
55,0,0,0,0,[0],0.60225,0.81173,0.89029,0.91647,0.54988,0.26185,0.68081,0.18329,0.20948,18.53888,19.61246,17.46531,
56,0,0,0,0,[0],0.17129,0.10277,0.10277,0.03426,0.00000,0.30832,0.41110,0.58239,0.27407,18.60226,16.85509,17.36896,
57,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.07651,0.00000,0.15302,0.00000,23.18286,20.65800,19.66335,
58,0,0,0,0,[0],0.10672,0.42689,0.42689,0.69370,0.05336,0.16009,0.53362,0.80043,2.02775,20.86446,29.82924,23.69264,
59,1,0,0,1,"[[912.7658,922.4625,1,289.9789,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.27397,0.45662,0.91324,1.09589,24.93151,21.14155,19.40639,
60,0,0,0,0,[0],0.12829,0.02138,0.04276,0.02138,0.00000,0.02138,0.23519,0.29934,0.08552,17.74642,16.37802,17.46846,
61,1,0,0,1,"[[1486.8419,935.7872,2,264.9066,nc],]",0.05470,0.00000,0.05470,0.00000,0.00000,0.21882,0.16411,0.43764,0.32823,17.72429,20.95186,17.23195,
62,18,0,13,5,"[[458.9527,998.2305,2,343.2576,organelle_far],[512.9584,982.7349,2,369.221,organelle_far],[467.3365,1003.9627,2,711.1714,organelle_far],[474.4875,1003.2601,2,520.656,organelle_far],[464.7471,966.647,2,261.6198,nc],[489.8422,971.9489,3,420.7308,organelle_far],[493.7419,963.2804,3,299.4832,nc],[508.314,983.9218,3,280.4719,organelle_far],[476.4491,957.7306,3,270.0196,organelle_far],[473.513,945.0119,3,382.3795,organelle_far],[499.5673,948.554,3,414.8289,organelle_far],[501.2789,984.3909,3,613.6673,organelle_far],[498.2463,990.5234,3,385.6805,organelle_far],[475.833,990.0878,3,265.4175,nc],[470.6299,953.4759,3,277.0912,nc],[466.6436,983.7878,3,274.3954,organelle_far],[482.7508,956.1575,3,312.4174,nc],[472.8401,980.0107,4,499.2527,organelle_far],]",23.33733,22.52101,24.58583,28.52341,25.11405,17.19088,9.72389,7.82713,4.99400,37.07083,33.75750,31.95678,
63,0,0,0,0,[0],0.09228,0.00000,0.00000,0.03076,0.00000,0.03076,0.03076,0.12304,0.12304,15.01077,16.02584,16.11812,
64,0,0,0,0,[0],0.00000,0.00000,0.38986,0.00000,0.00000,0.19493,0.00000,0.58480,0.00000,14.81481,14.23002,19.29825,
65,8,0,0,8,"[[840.7486,1018.0148,2,245.6629,nc],[889.051,989.9524,2,391.262,nc],[854.6044,983.2468,2,310.8427,nc],[865.0501,968.5044,3,288.1825,nc],[889.1297,977.2809,3,268.5126,nc],[894.116,996.8711,3,301.916,nc],[884.7284,1004.8843,3,240.1525,nc],[860.8291,972.1989,3,232.5564,nc],]",0.22965,0.10207,0.10207,0.02552,0.00000,0.20413,0.38275,0.66343,0.63792,21.02577,19.49477,20.08165,
66,0,0,0,0,[0],0.04103,0.00000,0.00000,0.00000,0.00000,0.08207,0.41034,0.28724,0.49241,16.70086,18.99877,17.52154,
67,0,0,0,0,[0],0.00000,0.09820,0.00000,0.00000,0.03273,0.06547,0.26187,0.32733,0.81833,19.14894,18.82160,22.94599,
68,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26300,0.29223,0.37989,19.69608,19.11163,19.49153,
69,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.25523,0.83682,19.66527,21.75732,20.08368,
70,4,0,0,4,"[[544.8002,1023.4262,1,306.5101,nc],[543.84,1009.356,2,322.1074,nc],[548.2753,1014.7065,2,340.8892,nc],[556.57,1017.366,2,342.517,nc],]",0.00000,0.00000,0.00000,0.00000,0.04589,0.09179,0.32125,0.59660,0.36714,22.02845,18.72419,20.28453,
71,0,0,0,0,[0],1.32626,0.66313,0.39788,0.00000,0.00000,0.13263,0.00000,0.13263,0.13263,12.06897,18.56764,20.15915,
72,0,0,0,0,[0],7.33387,7.53647,9.64344,7.53647,6.72609,4.09238,3.56564,2.18801,2.14749,29.17342,25.40519,26.66126,
73,1,0,0,1,"[[1606.2605,1042.7305,1,341.6897,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26247,0.56868,0.43745,22.83465,20.82240,20.73491,
74,4,0,0,4,"[[1663.0014,1054.969,1,307.7097,nc],[1691.044,1085.9545,2,323.5228,nc],[1659.0066,1075.6886,2,330.4929,nc],[1659.1899,1066.8192,2,350.0489,nc],]",0.42093,0.42093,0.33073,0.03007,0.03007,0.09020,0.27060,0.24053,0.39086,16.02526,16.44618,16.89717,
75,1,0,0,1,"[[1324.4962,1061.5125,2,231.4251,nc],]",0.25198,0.00000,0.00000,0.00000,0.00000,0.25198,0.46796,0.64795,0.35997,20.55436,23.03816,20.12239,
76,0,0,0,0,[0],0.48638,0.00000,0.00000,0.00000,0.00000,0.09728,0.43774,0.72957,0.53502,19.45525,19.94163,20.08755,
77,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16051,0.16051,0.80257,21.66934,20.38523,19.26164,
78,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19831,0.14874,0.54536,16.60882,16.80714,18.34408,
79,1,0,0,1,"[[1074.2687,1077.8913,1,295.6835,nc],]",0.00000,0.05260,0.00000,0.05260,0.02630,0.15781,0.26302,0.57864,0.28932,19.77906,19.20042,19.20042,
80,3,0,0,3,"[[547.224,1075.8185,2,253.0622,nc],[553.8116,1081.3351,2,234.1242,nc],[533.9813,1074.6338,2,274.6527,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.11742,0.66536,0.58708,0.74364,21.21331,18.63014,21.68297,
81,0,0,0,0,[0],0.33632,0.11211,0.00000,0.00000,0.00000,0.00000,0.11211,0.44843,0.33632,22.42152,25.00000,21.18834,
82,0,0,0,0,[0],0.18240,0.00000,0.00000,0.00000,0.00000,0.22800,0.36480,0.72959,0.41040,17.41906,18.92385,20.97583,
83,1,0,0,1,"[[270.6258,1102.9436,1,245.4738,nc],]",5.43539,5.40765,4.99168,3.77149,3.05047,2.55130,1.35885,1.96894,1.58070,29.45092,23.57182,21.07598,
84,0,0,0,0,[0],25.51332,23.32896,28.04718,28.39668,22.19310,13.71778,7.90738,6.46571,4.54347,39.58060,41.24072,32.89646,
85,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.12849,0.57822,0.99582,1.18856,24.06039,21.26566,22.35785,
86,0,0,0,0,[0],0.07997,0.03998,0.00000,0.00000,0.03998,0.27989,0.67973,1.11955,1.23950,24.91004,22.31108,22.91084,
87,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.22971,0.95712,1.72282,0.88055,22.51149,24.61715,23.92802,
88,2,0,0,2,"[[757.0453,1128.8239,1,441.7542,nc],[745.3463,1112.0907,1,320.4518,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.11638,0.52371,1.01833,0.84376,22.78150,21.70498,21.67588,
89,1,0,1,0,"[[1685.1131,1121.6455,1,285.2344,organelle_far],]",29.56238,29.70205,30.72626,28.91061,25.97765,20.25140,13.26816,9.59032,5.35382,43.43575,39.19926,32.30912,
90,4,0,0,4,"[[1533.909,1137.4808,1,419.5204,nc],[1571.8447,1109.0392,2,251.0273,nc],[1537.5457,1138.1182,2,326.9757,nc],[1592.3261,1140.5137,2,365.8078,nc],]",0.85179,0.37479,0.13629,0.03407,0.00000,0.20443,0.27257,0.37479,0.68143,21.15843,20.57922,16.83135,
91,2,0,0,2,"[[461.4488,1159.0838,3,271.367,nc],[444.8603,1137.8546,3,238.9624,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.05800,0.34803,0.92807,1.33411,22.27378,23.78190,21.75174,
92,1,1,0,0,"[[1406.5495,1162.197,2,253.474,organelle_near],]",46.07237,48.63195,46.60194,42.98323,30.00883,25.41924,22.41836,15.71050,8.03177,49.33804,37.15799,34.42189,
93,0,0,0,0,[0],0.00000,0.07794,0.00000,0.00000,0.03897,0.07794,0.15588,0.77942,0.62354,23.26578,20.03118,20.81060,
94,1,0,0,1,"[[512.779,1153.0121,2,252.6886,nc],]",0.00000,0.06293,0.00000,0.00000,0.00000,0.44053,0.31466,1.44745,1.25865,23.66268,26.24292,24.16614,
95,10,0,0,10,"[[1055.7765,1211.1852,2,276.914,nc],[1042.4244,1170.6784,2,459.4205,nc],[1054.347,1154.2787,2,290.9613,nc],[1060.0704,1151.3717,2,252.2557,nc],[1086.747,1182.9367,3,417.9356,nc],[1085.9068,1173.5483,3,450.2754,nc],[1058.9762,1180.3795,3,243.4778,nc],[1064.7965,1203.0093,3,326.456,nc],[1049.4044,1181.0094,3,334.1527,nc],[1052.3011,1195.9935,3,282.7882,nc],]",0.45990,0.40241,0.31618,0.05749,0.02874,0.20121,0.74734,0.91980,0.77609,21.87410,23.85743,22.33400,
96,0,0,0,0,[0],25.91608,28.33924,33.71749,35.72695,30.17139,23.02009,16.45981,11.55437,5.82151,45.00591,38.62293,37.26359,
97,0,0,0,0,[0],5.81583,5.97738,5.97738,5.95046,6.62359,3.79645,3.33872,2.58481,2.04631,30.42542,25.98277,26.97900,
98,0,0,0,0,[0],0.07816,0.03908,0.46893,0.03908,0.00000,0.23447,0.82063,0.89879,0.93787,22.62603,25.08792,24.11098,
99,0,0,0,0,[0],0.13787,0.00000,0.04596,0.04596,0.00000,0.00000,0.82721,1.60846,1.05699,26.05699,24.81618,26.01103,
100,0,0,0,0,[0],39.86355,44.34698,45.07797,43.66472,34.50292,27.14425,24.41520,17.83626,9.30799,53.16764,51.80312,40.39961,
101,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.15601,0.62402,0.15601,0.62402,19.65679,16.38066,21.37285,
102,1,0,0,1,"[[1431.9169,1266.3914,2,249.2106,nc],]",0.00000,0.09615,0.00000,0.00000,0.00000,0.14423,0.52885,0.76923,1.34615,19.75962,23.60577,25.38462,
103,1,0,1,0,"[[1408.9212,1328.1813,2,227.558,organelle_far],]",37.50000,44.15584,48.70130,50.56818,37.98701,34.57792,30.76299,25.89286,11.76948,49.75649,44.07468,35.87662,
104,0,0,0,0,[0],1.04039,0.64259,1.40759,1.56059,0.94859,0.36720,0.79559,1.28519,0.58140,20.28764,16.92166,18.23745,
105,0,0,0,0,[0],0.17316,0.00000,0.00000,0.00000,0.00000,0.34632,0.86580,0.69264,0.86580,22.16450,22.85714,17.83550,
106,0,0,0,0,[0],0.44709,0.59613,0.59613,0.00000,0.00000,0.89419,0.44709,1.19225,1.49031,25.18629,22.50373,23.09985,
107,3,0,2,1,"[[1384.0385,1442.5434,1,596.9208,organelle_far],[1436.2395,1373.9179,1,281.2215,nc],[1378.898,1433.1636,1,235.4381,organelle_far],]",28.98936,34.35284,42.97429,44.52571,40.97961,34.04255,27.23848,19.72518,12.72163,57.00355,49.60106,45.83333,
108,3,0,0,3,"[[1945.2384,1433.6351,1,350.1582,nc],[1924.5564,1428.393,1,335.1956,nc],[1915.0167,1427.5851,1,441.3206,nc],]",0.08690,0.00000,0.02172,0.00000,0.00000,0.15207,0.65175,1.04280,0.80382,19.81317,19.18314,18.40104,
109,0,0,0,0,[0],0.00000,0.00000,0.03419,0.03419,0.00000,0.13675,0.37607,1.02564,0.99145,24.23932,23.14530,24.10256,
110,0,0,0,0,[0],23.77415,20.80238,18.57355,11.73848,3.56612,0.59435,2.97177,2.67459,1.18871,22.28826,22.88262,23.03120,
111,0,0,0,0,[0],14.34907,11.56161,12.57523,12.25847,13.30377,7.95059,5.32151,4.46627,2.78746,34.20969,30.15521,30.66202,
112,1,0,0,1,"[[1840.5122,1456.0521,1,462.3905,nc],]",16.26287,14.47608,13.59782,15.56632,16.74743,12.02302,5.54210,4.39128,2.72562,29.28528,28.70987,26.58995,
113,0,0,0,0,[0],0.00000,0.14925,0.18657,0.00000,0.00000,0.18657,0.89552,1.34328,1.15672,24.21642,22.50000,24.06716,
114,0,0,0,0,[0],0.00000,0.05602,0.00000,0.00000,0.00000,0.00000,0.56022,0.89636,0.39216,21.51261,22.29692,19.04762,
115,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.17428,0.59254,0.69711,1.04566,24.36389,20.91321,20.70408,
116,3,0,0,3,"[[1138.7197,1466.5666,3,332.4203,nc],[1134.7257,1429.2335,3,557.2131,nc],[1123.9332,1456.3444,3,260.2916,nc],]",0.51975,0.25988,0.05198,0.51975,0.00000,0.41580,0.20790,0.83160,1.40333,26.61123,25.98753,17.87942,
117,0,0,0,0,[0],0.00000,0.20899,0.00000,0.00000,0.10449,0.20899,1.14943,1.56740,1.14943,20.27168,21.52560,17.55486,
118,2,0,2,0,"[[1971.0773,1474.0905,1,279.3513,organelle_far],[1982.4143,1456.7223,1,627.9741,organelle_far],]",32.07171,33.14243,37.17629,39.34263,40.23904,38.84462,29.65637,22.08665,13.62052,47.70916,46.66335,44.22311,
119,0,0,0,0,[0],0.06572,0.00000,0.06572,0.00000,0.03286,0.16431,0.32862,1.05159,0.59152,26.15840,23.59514,22.18206,
120,0,0,0,0,[0],0.38820,0.00000,0.31056,0.23292,0.00000,0.46584,1.00932,1.08696,1.55280,17.23602,22.98137,22.28261,
121,1,0,0,1,"[[1835.2955,1532.9249,1,407.6577,nc],]",36.70534,39.83759,38.67749,41.11369,44.75638,38.39907,27.19258,20.34803,11.94896,49.18794,43.80510,40.71926,
122,0,0,0,0,[0],0.05350,0.00000,0.00000,0.00000,0.05350,0.21402,0.53505,1.07009,0.74906,23.11396,22.15088,22.95345,
123,0,0,0,0,[0],0.00000,0.00000,0.13874,0.00000,0.03469,0.10406,0.83247,0.93652,1.24870,20.15262,23.03156,23.06625,
124,0,0,0,0,[0],0.04252,0.00000,0.08503,0.00000,0.00000,0.00000,0.55272,0.93537,1.19048,19.30272,19.26020,20.66327,
125,2,0,2,0,"[[1902.2406,1523.2569,2,369.2892,organelle_far],[1928.3941,1539.1839,2,369.6226,organelle_far],]",41.56863,46.50980,48.39216,46.35294,44.86275,35.45098,32.62745,25.80392,13.25490,53.64706,50.58824,41.49020,
126,0,0,0,0,[0],49.82857,50.24762,50.89524,53.10476,49.10476,44.60952,39.42857,33.40952,25.02857,74.40000,65.40952,64.91429,
127,0,0,0,0,[0],0.40341,0.62752,0.49305,0.80681,0.85164,0.44823,0.67234,1.34469,0.98610,22.94935,19.94621,23.03900,
128,0,0,0,0,[0],0.13141,0.00000,0.00000,0.00000,0.00000,0.00000,0.26281,0.65703,1.18265,24.17871,17.87122,21.41919,
129,0,0,0,0,[0],0.06616,0.03308,0.06616,0.00000,0.00000,0.19848,0.49620,0.62851,0.72775,23.02349,19.12008,24.08204,
130,0,0,0,0,[0],20.83333,21.68285,20.87379,17.31392,18.44660,16.10032,9.14239,6.75566,3.51942,31.59385,28.64078,28.80259,
132,1,0,0,1,"[[1702.4217,1637.7203,1,267.5593,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.25650,0.43972,0.80616,0.76951,23.15867,20.59362,22.24258,
