Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
12,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.02802,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
14,7,0,0,7,"[[1951.3736,598.0998,2,399.6182,nc],[1945.2706,550.9066,2,288.4873,nc],[1944.9581,588.6206,2,430.1309,nc],[1962.4432,569.2199,3,462.0462,nc],[1935.229,553.2619,4,327.3071,nc],[1958.5761,595.2759,4,363.3146,nc],[1952.8253,589.9346,5,250.0558,nc],]",0.06796,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06796,
15,1,0,0,1,"[[666.5634,632.2425,1,348.2384,nc],]",0.00000,0.00000,0.00000,0.02203,0.17621,0.28634,0.35242,0.22026,0.15419,0.02203,0.00000,0.00000,
16,23,3,20,0,"[[599.1472,597.0548,2,346.6226,organelle_far],[640.523,609.1459,2,255.5938,organelle_far],[618.09,590.6037,3,444.2841,organelle_far],[646.8146,589.9195,3,515.6729,organelle_near],[619.849,583.3749,3,224.563,organelle_far],[627.5112,598.4525,3,289.4597,organelle_far],[588.9909,634.4192,3,220.0421,organelle_far],[621.6032,579.2002,4,353.0753,organelle_far],[599.5511,626.0938,4,239.3315,organelle_far],[630.5103,576.534,4,219.4797,organelle_near],[611.8957,579.5822,4,276.1344,organelle_far],[615.0227,629.2047,4,277.0707,organelle_far],[626.4203,573.0985,5,474.9422,organelle_far],[625.7646,595.4783,5,249.5228,organelle_far],[649.2401,587.4398,5,358.2733,organelle_near],[623.9979,603.2093,5,405.8327,organelle_far],[618.7847,630.8901,6,240.5733,organelle_far],[591.875,602.367,6,230.9032,organelle_far],[631.5219,587.6743,6,538.8117,organelle_far],[593.2598,596.8487,6,224.7616,organelle_far],[613.016,577.8059,6,261.362,organelle_far],[627.1164,577.5174,6,371.2212,organelle_far],[649.072,611.5167,6,235.039,organelle_far],]",40.45565,40.45565,41.36253,39.28334,36.89449,38.31011,40.16810,39.28334,37.75713,38.08892,40.47777,37.38111,
18,4,0,0,4,"[[1517.6952,595.5576,3,320.3995,nc],[1511.7565,627.8093,4,302.8174,nc],[1546.2095,616.6137,5,257.5168,nc],[1549.8926,615.3163,5,317.1969,nc],]",0.19900,0.19900,0.26534,0.03317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
19,13,0,0,13,"[[1591.5023,659.9625,2,598.6008,nc],[1576.4043,667.6373,2,233.4139,nc],[1626.5816,655.2804,3,334.5165,nc],[1613.3209,630.2041,4,527.0411,nc],[1569.3982,681.2051,5,301.7301,nc],[1575.0821,655.3887,5,367.5119,nc],[1575.2306,682.3949,6,364.494,nc],[1559.4168,658.1508,6,262.9794,nc],[1604.1542,620.9279,6,393.4587,nc],[1599.0996,668.9542,6,390.6667,nc],[1582.2694,683.7774,7,310.6548,nc],[1584.9333,658.4777,7,249.6834,nc],[1603.9285,650.8773,7,278.3217,nc],]",0.05009,0.35061,0.45079,0.20035,0.05009,0.00000,0.00000,0.02504,0.12522,0.00000,0.02504,0.00000,
20,5,0,4,1,"[[1471.111,649.4129,1,240.6273,organelle_far],[1402.6575,678.066,5,244.0911,organelle_far],[1468.1551,659.7559,6,251.9868,nc],[1479.1302,659.1073,6,254.6152,organelle_far],[1491.4431,662.9095,10,232.8625,organelle_far],]",37.66892,36.43581,35.11824,35.21959,34.93243,37.97297,35.45608,32.29730,29.23986,27.65203,26.99324,22.75338,
21,22,0,0,22,"[[1502.1803,673.2259,1,447.5916,nc],[1534.0728,709.838,1,510.9055,nc],[1530.6087,673.9645,1,257.1655,nc],[1502.5963,715.7748,1,396.3073,nc],[1536.8599,703.0414,2,296.9863,nc],[1510.8277,693.8452,2,669.672,nc],[1527.3277,683.2276,3,881.7685,nc],[1502.8149,697.5275,3,601.6273,nc],[1520.0191,667.3053,3,521.8607,nc],[1494.0169,680.3939,4,526.4974,nc],[1516.2436,675.9411,4,370.7896,nc],[1524.337,670.5526,4,400.2817,nc],[1490.8294,692.195,5,362.6366,nc],[1496.7287,708.7656,5,342.9868,nc],[1500.8088,680.9727,6,311.7641,nc],[1509.907,689.5563,6,311.261,nc],[1512.8107,665.5943,7,318.9431,nc],[1514.1757,718.9547,7,288.445,nc],[1531.7181,712.6651,7,275.9314,nc],[1500.8899,688.6622,7,317.4523,nc],[1540.0648,696.1197,7,366.2275,nc],[1503.9048,712.1456,7,272.9859,nc],]",0.08200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
22,10,0,0,10,"[[1601.1237,744.9688,2,447.8901,nc],[1627.3674,728.0203,2,529.1456,nc],[1623.7692,733.6045,3,572.509,nc],[1630.1657,735.2595,3,296.2079,nc],[1633.0888,694.1923,4,223.7538,nc],[1617.5369,731.0031,4,325.1443,nc],[1646.3806,703.2315,4,361.4886,nc],[1636.1983,741.4904,5,341.2553,nc],[1645.2462,729.8016,5,295.5475,nc],[1635.3805,729.2346,5,343.5294,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02644,0.00000,0.00000,0.00000,0.00000,0.00000,
23,4,0,0,4,"[[1465.6828,717.7144,4,223.3211,nc],[1472.5799,746.9055,5,240.6728,nc],[1487.8399,721.8271,6,278.1605,nc],[1466.958,739.1446,7,216.1078,nc],]",0.04617,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18467,0.32318,0.00000,
24,0,0,0,0,[0],0.00000,0.00000,0.02909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02909,
25,16,0,0,16,"[[1459.1588,832.4786,1,255.7498,nc],[1430.7862,828.4848,1,425.8584,nc],[1436.0751,816.2929,2,293.1758,nc],[1448.3889,815.8531,2,254.6361,nc],[1440.9251,808.0281,2,419.7964,nc],[1423.4269,830.1965,2,396.4857,nc],[1411.7671,832.2765,2,546.9295,nc],[1421.898,854.5194,3,487.0565,nc],[1431.1411,809.7723,3,432.9627,nc],[1454.5094,845.3708,3,273.0831,nc],[1434.2193,808.7068,4,392.6578,nc],[1466.7704,846.2428,4,568.554,nc],[1433.9526,865.4217,4,288.9216,nc],[1442.2476,836.0264,5,328.104,nc],[1418.284,829.1169,5,294.7491,nc],[1433.981,833.4606,5,377.0161,nc],]",0.71685,0.07680,0.07680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02560,0.00000,0.00000,
26,0,0,0,0,[0],34.03936,30.77788,34.32052,36.30740,36.86973,37.82568,37.73196,39.19400,40.22493,37.46954,34.86410,31.37769,
27,1,0,0,1,"[[1570.1307,864.8006,3,218.6724,nc],]",37.41176,41.88235,45.34454,45.84874,45.74790,46.18487,47.19328,47.96639,45.51261,44.26891,44.73950,42.75630,
28,35,0,0,35,"[[1616.2636,977.8728,3,364.9452,nc],[1663.3893,1011.9082,3,349.0294,nc],[1626.6041,991.0859,3,384.2659,nc],[1672.8232,1000.7246,3,435.4388,nc],[1617.053,981.5955,3,330.8405,nc],[1647.8187,951.8658,3,683.6512,nc],[1676.7096,970.2915,3,497.403,nc],[1669.0409,1006.8584,4,564.7513,nc],[1655.7873,952.4983,4,459.5529,nc],[1647.8632,1021.2228,4,390.2095,nc],[1621.3988,1018.0187,4,488.0699,nc],[1640.8927,995.6863,4,475.9987,nc],[1625.242,954.9369,5,311.7344,nc],[1671.0812,965.4784,5,508.1772,nc],[1614.9468,991.7512,5,442.4094,nc],[1648.9624,967.5947,5,657.4812,nc],[1662.6662,965.5958,5,470.7838,nc],[1622.0853,974.0746,6,459.0752,nc],[1680.8329,975.6305,6,406.7226,nc],[1619.1304,1009.8686,6,422.1122,nc],[1636.0274,1000.6971,6,512.1951,nc],[1632.1693,992.9781,6,452.3185,nc],[1653.7586,981.2444,6,348.5404,nc],[1678.1483,967.4907,7,356.9615,nc],[1639.1185,948.2899,7,290.2391,nc],[1660.5572,957.4508,7,272.6885,nc],[1634.0453,1020.524,7,290.3007,nc],[1675.877,983.1877,7,325.044,nc],[1653.6494,1018.3061,7,390.6836,nc],[1619.5892,998.2682,7,291.6233,nc],[1656.508,996.7387,7,253.0403,nc],[1641.8729,1020.1752,7,487.5413,nc],[1655.1471,965.7394,7,528.1083,nc],[1652.7803,949.4721,8,574.5794,nc],[1632.6272,972.5246,9,280.1402,nc],]",0.00000,0.02137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04274,0.00000,0.00000,
29,4,0,0,4,"[[1603.2194,1022.6901,5,254.6199,nc],[1606.5842,1015.1062,6,248.8615,nc],[1592.6284,1027.0638,7,290.4944,nc],[1601.8794,1009.4822,7,447.306,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
30,9,0,0,9,"[[1161.0857,1035.8026,2,363.7661,nc],[1172.7501,1041.7398,3,392.6751,nc],[1176.1956,1034.4992,3,338.2581,nc],[1160.903,1027.8131,4,257.2352,nc],[1169.9314,1046.6471,4,312.16,nc],[1158.402,1015.3723,4,249.2201,nc],[1153.3257,1021.7783,4,222.5197,nc],[1172.185,1033.8048,6,295.2816,nc],[1166.102,1043.6745,7,233.5413,nc],]",0.00000,0.29218,0.36523,0.00000,0.43828,0.07305,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
31,0,0,0,0,[0],2.70135,2.07604,2.05103,1.92596,1.30065,0.52526,0.17509,0.10005,0.07504,0.22511,0.75038,0.50025,
32,14,0,0,14,"[[1537.2859,1049.0426,2,311.1315,nc],[1555.6467,1059.4459,2,374.8762,nc],[1554.5306,1052.4566,2,534.3078,nc],[1559.2531,1072.8957,2,314.9712,nc],[1520.8717,1066.8547,3,426.1191,nc],[1566.867,1094.9765,3,408.0448,nc],[1553.1121,1048.9656,3,515.6635,nc],[1550.7746,1068.3967,3,367.8029,nc],[1532.1049,1076.0106,3,271.0521,nc],[1546.0015,1060.1651,4,414.4063,nc],[1523.0486,1088.1303,4,321.7943,nc],[1577.1231,1048.1798,5,248.9919,nc],[1552.3522,1042.8101,5,467.2641,nc],[1561.1626,1099.2582,5,505.6021,nc],]",0.11994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
33,3,0,0,3,"[[1276.2307,1076.0077,2,316.2969,nc],[1270.6942,1070.164,5,286.8413,nc],[1270.8147,1049.266,6,347.9597,nc],]",0.16657,0.11105,0.11105,0.02776,0.00000,0.02776,0.02776,0.00000,0.00000,0.00000,0.02776,0.02776,
34,1,0,0,1,"[[1137.1061,1050.0173,6,218.2752,nc],]",0.05709,0.05709,0.05709,0.00000,0.00000,0.00000,0.00000,0.00000,0.02855,0.02855,0.00000,0.02855,
35,17,0,0,17,"[[1206.5818,1080.3136,3,284.6267,nc],[1200.2873,1069.7979,3,504.0308,nc],[1202.3529,1093.6927,3,303.4935,nc],[1193.511,1069.0067,3,321.3056,nc],[1198.8036,1087.0886,4,246.3728,nc],[1191.4236,1074.547,5,333.0464,nc],[1201.4975,1115.2025,5,210.5745,nc],[1210.5991,1069.2109,5,221.6673,nc],[1182.1582,1060.2728,6,293.0547,nc],[1194.028,1057.2868,6,337.8251,nc],[1169.0846,1065.4701,6,231.7413,nc],[1205.3736,1058.652,7,306.247,nc],[1199.313,1080.8011,7,329.4698,nc],[1177.3149,1111.9607,7,347.2241,nc],[1165.1598,1095.0261,7,291.106,nc],[1216.4306,1086.4454,7,212.2855,nc],[1200.672,1056.8678,7,284.8827,nc],]",0.11409,0.00000,0.00000,0.00000,0.00000,0.00000,0.02852,0.02852,0.02852,0.05705,0.02852,0.17114,
36,1,0,0,1,"[[192.3361,1093.0235,5,361.5452,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02722,0.00000,
37,2,0,0,2,"[[1584.0617,1099.9669,5,233.6667,nc],[1593.4315,1100.6495,6,414.7355,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
38,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
39,0,0,0,0,[0],0.00000,0.55688,0.55688,0.47733,0.23866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
40,22,0,0,22,"[[254.8642,1146.1876,2,310.3136,nc],[235.0491,1140.9616,2,520.427,nc],[231.4708,1178.9038,2,314.9698,nc],[246.0219,1172.9121,2,515.7653,nc],[227.9493,1153.6763,3,458.8664,nc],[249.8297,1184.2166,3,325.177,nc],[247.7007,1137.8884,3,267.7194,nc],[245.6979,1165.9715,3,510.9439,nc],[234.0928,1167.6743,3,801.3505,nc],[230.0836,1162.0263,4,279.2949,nc],[223.0522,1167.5444,4,242.846,nc],[259.9142,1164.1887,5,243.1789,nc],[206.5002,1141.493,5,382.8199,nc],[233.7328,1183.8409,5,269.2528,nc],[217.1246,1149.5773,5,298.1866,nc],[205.5395,1170.3218,5,254.4512,nc],[215.6121,1128.6665,5,257.7684,nc],[247.8184,1146.5578,6,283.9986,nc],[240.068,1192.9862,6,321.9514,nc],[201.8548,1158.8476,7,357.8384,nc],[255.3905,1159.2655,8,259.2374,nc],[227.7965,1128.6355,9,261.8726,nc],]",0.02816,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08448,0.00000,
41,1,0,0,1,"[[1337.3486,1160.3427,3,263.6898,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02119,
42,33,0,0,33,"[[1550.3521,1200.7387,1,792.0796,nc],[1575.1481,1175.3065,1,587.443,nc],[1599.3833,1173.2085,3,323.5441,nc],[1604.5792,1178.5266,3,455.2615,nc],[1600.7209,1203.8196,3,584.1089,nc],[1580.4557,1160.5886,3,725.7802,nc],[1562.3007,1180.8666,4,576.4028,nc],[1538.0185,1200.7154,4,352.8435,nc],[1591.9947,1172.2684,4,427.4998,nc],[1541.5061,1205.1166,4,263.1755,nc],[1586.4648,1162.5929,4,403.1744,nc],[1590.7612,1162.2933,5,189.5322,nc],[1604.1103,1201.3963,5,449.6877,nc],[1576.0703,1200.9911,5,459.393,nc],[1595.2841,1165.8348,5,168.4366,nc],[1580.948,1196.4053,5,350.8156,nc],[1570.1982,1175.2351,5,430.1653,nc],[1562.8246,1205.6963,5,290.1204,nc],[1607.5754,1193.2213,5,234.6351,nc],[1584.5283,1181.048,5,314.3361,nc],[1592.0449,1167.9748,5,405.6798,nc],[1588.1822,1201.1291,6,361.9404,nc],[1581.2993,1174.3469,6,296.7926,nc],[1552.0303,1175.3577,6,462.0396,nc],[1540.0905,1196.9366,7,341.765,nc],[1540.9883,1185.8908,7,417.0818,nc],[1554.9208,1186.4737,7,438.4908,nc],[1576.9771,1187.1788,7,337.4008,nc],[1559.0679,1198.9456,7,391.6333,nc],[1545.4162,1179.8213,7,280.3067,nc],[1579.1058,1216.9173,7,282.0551,nc],[1564.9964,1218.754,9,469.3705,nc],[1604.5656,1179.2881,9,361.5229,nc],]",0.07444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
43,6,0,0,6,"[[288.3806,1225.2446,4,247.5211,nc],[284.6263,1230.4252,5,221.2954,nc],[296.811,1228.6372,6,254.9458,nc],[298.4504,1190.0515,6,242.3579,nc],[293.9903,1208.1341,7,208.6138,nc],[313.9565,1186.6434,8,223.8273,nc],]",0.00000,0.00000,0.02988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02988,0.00000,
44,4,0,0,4,"[[1278.0951,1215.3716,2,263.1729,nc],[1293.1474,1220.5226,2,380.6073,nc],[1280.4566,1221.6777,3,290.8258,nc],[1293.2412,1205.9775,3,310.9083,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.08643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
45,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
46,3,0,0,3,"[[1239.7279,1282.2424,4,269.4119,nc],[1273.9907,1286.2293,5,265.7536,nc],[1277.9183,1238.2633,5,256.2682,nc],]",0.00000,0.01989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
47,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
48,11,0,0,11,"[[588.9496,1288.5924,2,353.0087,nc],[562.2396,1247.987,3,250.9882,nc],[608.1504,1267.9726,3,431.4049,nc],[579.583,1279.6927,3,283.0064,nc],[602.2606,1262.8104,4,305.5316,nc],[609.0793,1286.8083,5,305.1193,nc],[560.8381,1264.716,5,325.6938,nc],[612.2829,1275.0239,6,278.6621,nc],[583.972,1271.5491,6,471.605,nc],[583.6791,1286.9795,6,334.8756,nc],[600.2755,1255.3293,6,427.8273,nc],]",0.02743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
49,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
50,25,2,21,2,"[[669.774,1336.8313,3,319.7117,organelle_far],[623.1859,1335.1502,3,457.4619,organelle_far],[627.3701,1350.0352,3,260.3983,organelle_near],[682.5229,1295.9437,3,237.7222,organelle_far],[658.04,1331.7002,3,267.3119,organelle_far],[666.3489,1351.1385,3,232.7505,organelle_far],[662.6741,1334.6835,3,254.097,organelle_far],[659.6064,1300.5076,4,295.6169,organelle_far],[701.1514,1331.8926,4,702.9788,organelle_far],[703.8307,1326.5125,4,298.4245,organelle_far],[677.8635,1358.4947,4,258.1929,nc],[646.0628,1350.6058,4,285.0211,organelle_near],[630.7261,1327.9578,4,521.5107,organelle_far],[667.5504,1330.5008,5,214.508,organelle_far],[654.2249,1307.2781,5,391.3195,organelle_far],[642.8211,1309.4368,5,410.7317,organelle_far],[625.1694,1339.6615,6,343.4992,organelle_far],[637.6796,1323.7049,6,264.762,organelle_far],[635.9349,1348.0017,6,310.4612,organelle_far],[661.1435,1358.6948,7,238.8087,organelle_far],[700.1081,1341.5467,7,246.7116,organelle_far],[671.2764,1353.4338,7,243.0439,nc],[690.1067,1350.2252,7,322.4456,organelle_far],[656.8132,1335.8436,7,256.5549,organelle_far],[661.5196,1341.7759,8,258.8685,organelle_far],]",42.56420,43.71889,44.17679,42.66375,40.83217,36.47223,34.28230,32.51045,34.38184,39.23950,41.40952,39.17977,
51,0,0,0,0,[0],0.00000,0.00000,0.00000,0.17452,0.52356,0.61082,0.87260,0.34904,0.69808,0.43630,0.00000,0.00000,
52,1,0,0,1,"[[1575.6301,1359.168,4,339.8438,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
53,0,0,0,0,[0],13.78003,16.37168,19.21618,19.21618,16.87737,13.08470,12.38938,9.67130,9.73451,5.94185,5.62579,4.04551,
54,23,0,12,11,"[[92.9873,1409.0238,2,378.719,organelle_far],[120.7672,1343.6585,2,226.9552,nc],[135.8316,1349.2668,2,454.3838,nc],[119.7469,1365.2557,2,271.3465,organelle_far],[146.5629,1361.5251,2,220.5199,nc],[81.6782,1379.2861,3,227.9179,nc],[109.618,1380.4358,3,295.6562,nc],[144.1533,1355.1316,4,294.1028,nc],[119.5147,1379.9467,4,400.5232,organelle_far],[125.4289,1414.016,4,449.7842,organelle_far],[118.4471,1393.8604,4,320.5233,nc],[110.0501,1416.0056,4,418.985,nc],[144.091,1390.2519,4,263.8264,nc],[124.355,1377.1901,4,280.6634,nc],[85.8991,1397.0751,5,220.566,organelle_far],[125.4018,1360.1251,5,336.8615,organelle_far],[101.785,1408.5978,5,415.8699,organelle_far],[91.7102,1352.1478,6,237.0946,organelle_far],[95.1237,1384.3006,6,314.1304,organelle_far],[127.7781,1371.594,6,386.176,organelle_far],[112.7563,1355.4773,6,330.7425,organelle_far],[114.2007,1386.9575,6,282.0035,organelle_far],[91.7267,1379.0411,6,420.4656,nc],]",5.87036,6.78761,6.31879,8.27558,8.94823,11.76111,11.47574,11.10885,11.67958,12.88219,9.53934,7.46025,
55,0,0,0,0,[0],37.87879,43.37121,43.46591,41.09848,41.52462,40.86174,42.09280,42.32955,40.15152,42.85038,40.57765,36.50568,
56,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.02407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
57,0,0,0,0,[0],12.74165,13.97188,18.45343,22.25395,23.37434,24.20914,21.88049,20.71617,19.33216,16.89367,17.75044,14.16960,
58,0,0,0,0,[0],12.92211,9.72535,13.14723,15.98379,20.35119,20.80144,20.66637,17.10941,12.42683,11.03107,8.59973,6.57362,
59,5,0,5,0,"[[138.5141,1466.3585,3,279.321,organelle_far],[88.2793,1448.5452,3,422.6861,organelle_far],[81.8002,1439.6216,4,304.7112,organelle_far],[95.199,1449.04,5,290.1785,organelle_far],[97.8752,1457.1938,5,287.2476,organelle_far],]",26.88804,30.06171,33.23538,34.52836,35.73318,32.97091,29.12136,26.38848,24.33147,20.77579,20.18807,18.95386,
