Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
45,2,0,0,2,"[[1867.988,1187.2261,5,277.8133,nc],[1851.4764,1185.9924,7,293.3084,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
46,5,0,3,2,"[[913.4959,1240.0346,4,432.044,organelle_far],[887.4775,1244.1262,5,313.7943,organelle_far],[909.5508,1211.1768,5,335.6161,organelle_far],[899.8729,1240.7939,6,355.5498,nc],[882.0942,1225.4218,6,276.004,nc],]",34.82495,39.08923,38.53646,36.24638,27.53356,21.11082,17.29402,16.37273,18.34693,27.24401,26.87549,18.63648,
47,0,0,0,0,[0],32.46333,37.14409,36.54012,34.46937,39.30112,42.12683,39.27955,37.92062,39.23641,38.54616,34.42623,25.17256,
48,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
49,1,0,0,1,"[[789.4979,1283.7168,6,238.0048,nc],]",0.03905,0.00000,0.11716,0.00000,0.00000,0.00000,0.03905,0.00000,0.00000,0.00000,0.03905,0.00000,
50,0,0,0,0,[0],0.00000,0.00000,0.07123,0.00000,0.02374,0.07123,0.00000,0.00000,0.02374,0.00000,0.00000,0.00000,
51,2,0,0,2,"[[768.087,1351.4945,3,261.5466,nc],[750.3849,1357.1833,3,224.374,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03890,0.00000,0.00000,0.00000,
52,1,0,0,1,"[[197.1087,1389.9545,6,218.9909,nc],]",2.53006,3.22986,5.97524,7.17746,8.37969,9.67163,11.35833,11.59160,10.76619,8.82828,5.68814,3.14014,
53,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
54,0,0,0,0,[0],0.00000,0.00000,0.00000,0.07561,0.05671,0.00000,0.00000,0.00000,0.09452,0.01890,0.00000,0.00000,
55,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.04468,0.08937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
56,2,0,0,2,"[[1785.7705,1435.33,2,344.2837,nc],[1743.0312,1439.9958,6,303.2891,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
57,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
58,1,0,0,1,"[[275.961,1442.8802,4,204.258,nc],]",7.43910,8.37722,15.14154,16.55695,18.58130,18.63068,20.67149,21.80711,21.90586,19.05859,11.24095,4.44371,
59,1,0,0,1,"[[1918.8683,1502.0832,8,276.8391,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08947,0.04473,0.00000,0.00000,0.00000,0.00000,
60,0,0,0,0,[0],19.66519,22.97645,29.24945,28.42163,28.20088,28.73436,29.80132,29.78293,31.43856,30.29801,29.02870,20.86093,
61,0,0,0,0,[0],0.00000,0.00000,0.00000,5.96659,15.51313,24.82100,34.84487,42.00477,49.40334,60.14320,52.02864,44.86874,
62,0,0,0,0,[0],0.09515,0.00000,0.00000,0.03172,0.12686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
63,2,0,1,1,"[[1919.4424,1660.5698,2,295.195,nc],[1961.4868,1624.6982,2,276.8206,organelle_far],]",28.07168,30.70968,36.70251,37.03226,35.84229,34.52330,32.84588,29.97849,30.52330,34.45161,30.12186,16.32975,
64,3,0,0,3,"[[903.2288,1621.9237,5,218.6579,nc],[875.7594,1619.9242,6,320.8454,nc],[891.817,1649.8632,6,313.2912,nc],]",0.00000,0.00000,0.00000,0.02324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
65,1,0,1,0,"[[1891.2148,1635.4558,4,211.45,organelle_far],]",27.92899,34.43787,44.97041,49.23077,52.78107,54.08284,52.66272,48.16568,38.46154,24.73373,11.95266,8.16568,
66,2,0,0,2,"[[926.9484,1681.4971,6,314.1879,nc],[953.3096,1645.6309,6,286.9759,nc],]",0.00000,0.00000,0.00000,0.00000,0.02395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
67,0,0,0,0,[0],18.53490,18.66949,22.63026,22.59181,21.03442,19.93847,19.86157,18.91944,19.15016,19.34243,9.84426,0.88445,
68,0,0,0,0,[0],17.67262,17.72091,19.89377,23.41864,25.15693,27.37808,25.68807,23.17721,19.55577,16.46548,8.73974,1.40029,
69,1,0,0,1,"[[911.8678,1757.1066,3,295.2744,nc],]",0.02711,0.00000,0.05423,0.05423,0.02711,0.05423,0.05423,0.00000,0.00000,0.00000,0.00000,0.00000,
70,0,0,0,0,[0],0.01763,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03526,0.01763,0.01763,0.00000,
71,1,0,0,1,"[[964.3317,1855.961,7,214.3854,nc],]",0.00000,0.00000,0.02248,0.00000,0.00000,0.00000,0.02248,0.00000,0.04496,0.06745,0.02248,0.06745,
72,1,0,0,1,"[[1825.2632,1899.4972,5,274.0859,nc],]",0.08006,0.24019,0.34027,0.40032,0.52042,0.66053,0.28022,0.32026,0.06005,0.22018,0.34027,0.02002,
73,0,0,0,0,[0],0.06180,0.12361,0.74166,0.37083,0.92707,0.98888,0.30902,0.61805,0.67985,0.74166,0.24722,0.18541,
74,0,0,0,0,[0],0.00000,0.00000,0.02632,0.05265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02632,0.00000,
