Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
11,0,0,0,0,[0],0.18568,0.72210,7.22096,28.71880,35.65092,32.45306,31.89602,35.05261,34.33051,34.24799,32.86569,33.44337,
12,3,0,0,3,"[[1477.6384,387.7191,5,346.9731,nc],[1504.0744,368.0816,6,428.9022,nc],[1504.9425,377.8938,7,438.7311,nc],]",0.08029,0.00000,0.00000,0.32116,0.72260,0.68246,0.12043,0.56202,0.60217,0.68246,0.36130,0.04014,
13,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
14,2,0,0,2,"[[671.0521,404.451,6,362.4789,nc],[668.5756,451.1784,7,334.3336,nc],]",0.00000,0.03506,0.00000,0.00000,0.45582,0.56101,0.66620,0.10519,0.00000,0.00000,0.00000,0.03506,
15,0,0,0,0,[0],0.00000,0.00000,0.00000,0.19254,0.45728,0.00000,0.00000,0.00000,0.07220,0.19254,0.02407,0.00000,
16,1,0,1,0,"[[1460.8939,449.0475,8,250.6063,organelle_far],]",0.18079,1.13636,8.31612,22.85640,27.71178,28.38326,26.88533,26.57541,27.71178,26.60124,23.47624,22.83058,
17,5,1,2,2,"[[1532.9804,425.7465,4,239.8218,organelle_far],[1527.271,419.8676,6,258.4214,nc],[1526.6896,443.1847,6,384.7158,organelle_near],[1509.2212,454.2832,6,261.265,organelle_far],[1508.1929,434.1147,8,328.5427,nc],]",0.01989,0.13922,2.42641,24.22434,34.52665,32.35879,30.54893,28.73906,28.38107,28.28162,30.01193,32.81623,
18,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.40779,0.18124,0.00000,0.00000,0.00000,0.04531,0.00000,
19,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.13210,0.03303,0.03303,0.06605,0.00000,0.00000,0.00000,
20,1,0,0,1,"[[1277.143,450.3607,6,430.5414,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
21,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.64211,1.04765,0.30416,0.00000,0.00000,0.00000,0.00000,0.00000,
22,0,0,0,0,[0],0.00000,0.00000,0.00000,0.14372,0.25870,0.00000,0.08623,0.22995,0.25870,0.05749,0.05749,0.11498,
23,1,0,0,1,"[[586.6835,493.1992,8,246.5801,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
24,2,0,0,2,"[[1338.3052,514.545,6,328.7099,nc],[1339.9331,511.8499,8,273.4942,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17452,0.08726,0.00000,0.00000,0.05817,0.02909,
25,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
27,1,0,0,1,"[[610.3281,530.781,7,285.0777,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04596,0.04596,0.00000,0.00000,0.00000,0.00000,
28,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.02701,0.00000,0.00000,0.00000,0.00000,0.00000,0.02701,
29,1,0,0,1,"[[627.6503,603.6883,6,322.3758,nc],]",0.04649,0.04649,0.00000,0.00000,0.09298,0.00000,0.00000,0.00000,0.00000,0.04649,0.00000,0.00000,
30,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.11261,0.28153,0.00000,0.02815,0.11261,0.00000,0.00000,0.02815,
31,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.09603,0.03201,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
32,0,0,0,0,[0],0.06609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03305,0.06609,0.00000,0.00000,0.00000,
33,1,0,1,0,"[[385.3565,661.7719,4,270.7062,organelle_far],]",3.95273,9.41320,21.10839,31.58109,34.51508,33.86308,29.21760,29.74735,29.09535,25.95762,21.02689,19.03015,
34,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.18262,0.00000,0.00000,0.00000,0.00000,0.00000,0.07305,0.00000,
35,0,0,0,0,[0],0.00000,0.00000,0.24752,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
36,1,0,0,1,"[[307.5768,702.6879,6,222.3171,nc],]",4.89379,9.06158,17.28959,22.10272,23.36650,24.41517,25.43695,26.56628,25.08739,25.22183,23.01694,19.25249,
37,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.03530,0.03530,0.28239,0.49418,0.00000,0.00000,0.00000,0.00000,
38,3,0,0,3,"[[424.835,744.649,4,239.9539,nc],[397.6382,774.9159,5,305.9152,nc],[421.0426,759.6975,5,267.1856,nc],]",7.86540,15.79161,27.75188,36.48895,34.23880,30.12366,26.65721,24.65031,26.00851,25.19765,23.87999,29.57632,
39,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16545,0.18908,0.04727,0.04727,0.00000,
40,3,0,0,3,"[[677.2843,751.8024,6,317.1975,nc],[656.841,731.1823,7,361.5727,nc],[650.4017,759.614,8,251.386,nc],]",0.00000,0.00000,0.00000,0.00000,0.02477,0.07431,0.00000,0.00000,0.00000,0.00000,0.02477,0.02477,
41,2,0,0,2,"[[483.2888,782.1935,7,297.6204,nc],[459.7227,824.2514,7,271.7276,nc],]",0.00000,0.00000,0.00000,0.00000,0.02977,0.00000,0.08931,0.00000,0.00000,0.00000,0.00000,0.05954,
42,3,0,1,2,"[[610.696,847.3048,4,205.5403,nc],[574.5975,869.4135,7,292.0205,organelle_far],[610.2201,873.0841,8,245.5324,nc],]",9.26738,16.09267,22.22918,24.38948,19.50532,21.47777,25.51659,29.46149,30.65122,30.40075,23.98247,22.13525,
43,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.09124,0.09124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
44,2,0,1,1,"[[516.0533,878.5262,6,297.5294,nc],[531.1176,850.448,8,259.3473,organelle_far],]",8.88242,14.85257,23.84419,27.41172,25.51875,26.06480,24.68147,22.38806,22.53367,18.45650,14.63415,18.85693,
45,0,0,0,0,[0],9.90538,17.13308,26.97806,32.01127,29.97785,30.42078,30.32011,30.25971,29.83692,30.72277,32.73606,30.23958,
46,0,0,0,0,[0],7.08831,13.67542,22.12411,23.65155,18.01909,19.52267,21.09785,24.12888,25.36993,25.36993,21.50358,21.00239,
47,0,0,0,0,[0],10.77586,15.51724,16.81034,27.37069,32.11207,32.75862,32.97414,27.58621,21.98276,12.71552,3.23276,0.00000,
48,3,0,0,3,"[[563.1549,1283.6788,8,222.8829,nc],[577.0363,1279.5556,9,296.1733,nc],[573.4843,1288.9598,9,323.217,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03415,
49,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
50,3,0,0,3,"[[614.8842,1385.1958,4,302.5354,nc],[590.1187,1371.6942,4,340.9502,nc],[603.8672,1352.6996,5,299.6271,nc],]",15.13186,21.66018,28.36144,27.45352,21.81150,22.00605,21.53048,22.58971,22.13575,22.17899,22.46001,17.40164,
51,0,0,0,0,[0],37.54081,39.89844,41.07726,40.15234,38.99166,37.35945,35.05622,34.58469,36.23504,37.72216,37.90352,33.31520,
52,2,0,0,2,"[[659.793,1447.3567,7,339.5351,nc],[657.527,1457.1399,8,322.1145,nc],]",26.52589,27.19121,26.03413,17.29824,16.86433,16.45936,17.70321,16.28580,17.32716,15.99653,15.56263,17.93463,
53,0,0,0,0,[0],15.11443,17.24450,19.55586,21.61795,21.05144,20.28099,19.10265,20.28099,20.12237,16.40607,11.48878,9.76660,
54,0,0,0,0,[0],7.97910,10.92377,13.93968,17.52553,21.23011,23.86607,26.02707,23.05866,22.13251,21.91878,22.36998,23.29613,
55,0,0,0,0,[0],0.05698,0.00000,0.02849,0.00000,0.08547,0.00000,0.11396,0.28490,0.00000,0.02849,0.00000,0.00000,
56,0,0,0,0,[0],44.07178,46.01711,45.44692,37.78300,31.54452,29.26379,31.36005,31.39359,30.60540,34.02650,39.35938,37.96747,
57,0,0,0,0,[0],25.23948,27.98834,28.36318,28.57143,29.57101,34.19409,37.77593,38.23407,35.77676,35.73511,35.11037,28.82132,
58,0,0,0,0,[0],0.00000,0.00000,0.24146,1.24181,2.55260,3.48396,4.07037,3.41497,2.69058,2.20766,1.03484,0.20697,
59,0,0,0,0,[0],0.02196,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
60,1,0,0,1,"[[1543.9537,1484.0834,3,253.2056,nc],]",0.00000,0.00000,0.05631,0.08446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
61,1,0,0,1,"[[371.3666,1502.1689,6,252.7625,nc],]",9.48686,13.44180,17.49687,17.59700,18.32290,19.34919,20.05006,20.72591,21.42678,20.40050,19.89987,15.61952,
62,4,0,2,2,"[[956.0142,1549.9174,4,285.3792,organelle_far],[947.8001,1499.052,5,270.8313,nc],[941.8872,1535.5456,7,237.4757,nc],[946.5222,1515.1223,9,228.3894,organelle_far],]",41.13642,40.33811,38.74149,34.58558,32.33153,33.34116,35.87697,34.89082,36.88659,38.71801,40.94858,38.60061,
63,0,0,0,0,[0],0.07055,0.00000,0.07055,0.03527,0.00000,0.00000,0.00000,0.00000,0.07055,0.00000,0.00000,0.00000,
64,2,0,1,1,"[[1417.2047,1555.3223,6,221.3652,nc],[1399.1718,1561.2919,8,229.2321,organelle_far],]",35.83097,39.29332,41.28196,40.02131,33.89560,31.87145,31.12571,31.51634,35.28054,37.58878,42.43608,38.47656,
65,1,0,0,1,"[[1623.7007,1558.2962,4,391.7356,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.02576,0.00000,0.00000,0.00000,0.00000,0.02576,0.00000,
66,2,0,2,0,"[[1333.7962,1583.1893,3,249.9719,organelle_far],[1358.0632,1575.6714,4,370.9295,organelle_far],]",40.19808,39.00379,37.69298,36.55695,35.24614,33.90620,32.18759,30.99330,30.96417,33.87708,33.52753,29.44946,
67,0,0,0,0,[0],0.00000,0.00000,0.00000,0.16863,0.25295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
68,2,0,0,2,"[[986.3533,1547.9114,7,269.449,nc],[1011.2488,1595.0576,7,249.719,nc],]",0.00000,0.44978,1.01949,1.70915,1.88906,2.33883,2.57871,2.75862,2.33883,1.76912,0.62969,0.11994,
69,0,0,0,0,[0],29.54602,33.08252,36.41836,36.54377,28.69325,27.58967,28.64309,32.38024,36.19263,36.49360,34.76298,34.38676,
70,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.13844,0.00000,0.09229,0.00000,0.00000,0.04615,0.00000,0.00000,
72,1,0,0,1,"[[593.5568,1633.2324,6,225.3979,nc],]",0.00000,0.00000,0.00000,0.00000,0.02290,0.02290,0.09162,0.00000,0.02290,0.00000,0.00000,0.00000,
73,0,0,0,0,[0],0.00000,0.00000,0.04785,0.11962,0.14354,0.21531,0.04785,0.00000,0.00000,0.00000,0.00000,0.00000,
74,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
75,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08745,0.13118,0.17490,0.00000,0.00000,
76,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
77,4,0,0,4,"[[987.6776,1622.4444,3,281.7315,nc],[948.6256,1661.8558,3,239.9302,nc],[973.2405,1624.832,3,279.8542,nc],[946.5695,1643.4963,4,334.0887,nc],]",0.02330,0.00000,0.11650,0.06990,0.02330,0.06990,0.06990,0.04660,0.04660,0.00000,0.02330,0.00000,
78,3,0,0,3,"[[1542.3294,1625.8399,7,311.9623,nc],[1510.3087,1655.1784,7,282.2257,nc],[1546.9405,1657.8193,7,305.8571,nc],]",0.03215,0.00000,0.00000,0.09646,0.22508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
79,0,0,0,0,[0],0.00000,0.06418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
80,2,0,0,2,"[[1343.1909,1669.4319,4,257.1363,nc],[1352.313,1667.0766,5,276.2551,nc],]",0.00000,0.00000,0.00000,0.00000,0.21354,0.15253,0.06101,0.00000,0.00000,0.00000,0.00000,0.00000,
81,0,0,0,0,[0],37.61714,37.01473,38.05221,36.71352,30.62249,31.19143,34.50469,36.84739,38.21954,38.88889,39.25703,34.53815,
83,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
84,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
85,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.02328,0.02328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
86,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
87,0,0,0,0,[0],0.00000,0.05583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
88,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
89,0,0,0,0,[0],0.04710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
90,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
91,0,0,0,0,[0],0.00000,0.00000,0.00000,0.02419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
92,0,0,0,0,[0],0.06305,0.42034,0.18916,0.10509,0.31526,0.81967,0.84069,0.37831,0.48340,0.37831,0.31526,0.37831,
93,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
94,3,0,0,3,"[[1586.1456,1758.15,3,242.7534,nc],[1565.9716,1762.32,3,262.3141,nc],[1594.4399,1767.5159,4,324.1199,nc],]",18.01347,18.35017,19.64887,15.53632,15.41607,16.20972,17.31602,19.96152,20.63492,21.52477,19.64887,14.62241,
95,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
96,0,0,0,0,[0],42.12335,43.40271,42.00878,38.20890,36.66221,36.94863,35.70747,31.52568,32.61409,36.71950,38.43804,28.79511,
98,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
99,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02761,0.00000,0.00000,0.00000,0.00000,0.00000,
100,0,0,0,0,[0],0.00000,0.00000,0.02464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
101,1,0,1,0,"[[1518.3602,1827.8744,2,220.4081,organelle_far],]",29.42056,33.55140,35.90654,32.67290,30.11215,30.72897,32.24299,32.07477,28.93458,30.54206,28.61682,20.82243,
102,1,0,0,1,"[[1399.463,1822.8018,8,250.333,nc],]",0.00000,0.00000,0.13732,1.23584,2.71198,3.70752,4.11946,3.53587,2.02540,1.30450,1.06419,0.65225,
103,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
104,4,0,0,4,"[[1107.1209,1827.0579,4,254.3184,nc],[1103.9404,1839.6545,5,251.1758,nc],[1071.8711,1834.218,6,242.0679,nc],[1096.349,1832.3441,7,227.993,nc],]",9.13169,11.18231,13.42518,16.27683,18.90420,18.80807,14.03396,10.79782,9.86863,9.96475,8.93944,7.72188,
105,0,0,0,0,[0],45.57079,47.53521,46.10823,40.10378,35.13714,33.78428,34.32172,35.08154,34.26612,39.82580,41.99407,36.84211,
106,1,0,0,1,"[[1834.1722,1871.257,3,223.8384,nc],]",0.00000,0.00000,0.00000,0.07730,0.00000,0.00000,0.00000,0.00000,0.02577,0.02577,0.00000,0.00000,
107,1,0,0,1,"[[1137.1299,1862.1988,3,299.9588,nc],]",10.89312,12.56223,13.11859,13.93851,14.40703,15.87116,17.07174,17.45242,16.54466,14.23133,11.74231,5.03660,
108,0,0,0,0,[0],0.00000,0.00000,0.00000,0.18090,0.72359,1.62808,2.53256,2.89436,2.64110,2.24313,1.62808,0.50651,
109,1,0,0,1,"[[1429.2517,1852.1497,8,245.0083,nc],]",0.00000,0.00000,0.00000,3.29847,7.40145,9.73451,10.86082,9.25181,4.98793,2.81577,2.17216,0.24135,
110,0,0,0,0,[0],0.06483,0.00000,0.00000,0.03241,0.16207,0.03241,0.06483,0.09724,0.00000,0.00000,0.00000,0.00000,
111,0,0,0,0,[0],0.00000,0.00000,0.02951,0.02951,0.82620,0.94423,0.85571,0.53113,0.44261,0.26557,0.00000,0.02951,
112,0,0,0,0,[0],42.97319,45.16653,45.08530,39.03331,36.79935,35.56052,35.23558,37.10398,36.73842,37.73355,38.52559,31.35662,
113,2,0,0,2,"[[1284.91,1884.1207,3,282.5061,nc],[1264.7693,1889.5226,5,283.6414,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12650,0.12650,0.00000,0.00000,0.00000,0.00000,
114,1,0,0,1,"[[1152.143,1909.712,5,228.381,nc],]",0.00000,0.02560,0.07680,0.02560,0.02560,0.00000,0.00000,0.05120,0.02560,0.02560,0.00000,0.00000,
115,0,0,0,0,[0],2.63344,3.03315,2.75100,2.70397,3.87961,4.04420,4.89067,6.53656,6.34846,4.58500,3.10369,1.99859,
