Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
18,2,0,0,2,"[[1227.261,401.6643,9,258.6133,nc],[1202.241,410.4827,10,264.5639,nc],]",0.03316,0.08290,0.03316,0.51401,0.38136,0.24871,0.13265,0.23213,0.09949,0.14923,0.04974,0.06632,
19,4,0,0,4,"[[949.5601,392.3936,3,233.5037,nc],[944.2145,372.308,5,421.8827,nc],[968.131,423.1716,7,369.1672,nc],[944.9335,393.4993,8,270.1414,nc],]",0.00000,0.01764,0.00000,0.07055,0.58201,0.14109,0.01764,0.00000,0.10582,0.05291,0.00000,0.01764,
20,3,0,0,3,"[[824.1338,439.0604,7,293.3506,nc],[817.7537,383.3099,8,265.8232,nc],[784.5084,416.8622,9,249.5593,nc],]",0.00000,0.00000,0.00000,0.00000,0.02066,0.00000,0.00000,0.02066,0.06197,0.08263,0.00000,0.00000,
21,1,0,0,1,"[[866.1165,405.478,9,233.674,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03351,0.13405,0.00000,0.00000,0.06702,0.00000,
24,1,0,0,1,"[[878.7804,444.983,9,265.3201,nc],]",0.00000,0.00000,0.02630,0.31554,0.10518,0.00000,0.05259,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0,0,0,0,[0],0.00000,0.02469,0.41965,0.78993,0.34559,0.24685,0.04937,0.04937,0.17280,0.04937,0.14811,0.12343,
26,0,0,0,0,[0],0.00000,0.00000,0.26954,0.00000,0.00000,0.53908,0.53908,0.00000,0.00000,0.00000,0.00000,0.00000,
27,6,0,1,5,"[[830.9253,470.0169,3,345.5348,nc],[818.0251,507.1616,4,347.6002,nc],[801.0136,482.3968,6,312.5804,nc],[823.4417,453.7744,7,245.9881,organelle_far],[814.3446,452.1912,7,291.4592,nc],[835.1771,482.5624,7,310.3832,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.02880,0.08641,0.05760,0.02880,0.05760,0.05760,0.02880,
28,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.07700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
29,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49383,0.00000,0.00000,0.00000,0.00000,
30,4,0,0,4,"[[1086.8729,499.5287,4,237.0364,nc],[1110.6259,516.2464,5,327.2015,nc],[1085.5893,481.1274,8,277.5375,nc],[1119.2699,477.9075,9,314.6926,nc],]",0.00000,0.00000,0.10710,0.02677,0.00000,0.02677,0.16064,0.02677,0.00000,0.00000,0.00000,0.00000,
31,0,0,0,0,[0],0.00000,0.00000,0.02191,0.04382,0.06573,0.15337,0.00000,0.02191,0.00000,0.00000,0.00000,0.00000,
32,3,0,0,3,"[[943.7923,496.0342,3,248.0219,nc],[911.1806,520.3702,4,391.3729,nc],[936.3472,492.9148,5,325.5492,nc],]",0.02743,0.00000,0.00000,0.05487,0.00000,0.00000,0.00000,0.00000,0.00000,0.08230,0.00000,0.00000,
34,3,0,1,2,"[[872.9998,538.702,4,356.9859,nc],[883.8828,529.2326,5,430.335,organelle_far],[891.9272,531.0646,6,369.6236,nc],]",11.73603,22.14098,35.15186,35.86427,34.32696,32.62092,30.87739,30.10874,29.54631,25.96550,22.15973,24.54068,
35,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.08525,0.00000,0.08525,0.00000,0.08525,0.00000,0.04263,0.00000,
36,2,0,0,2,"[[1225.9582,528.7989,2,486.0015,nc],[1243.5257,539.1751,5,403.868,nc],]",0.00000,0.00000,0.00000,0.26169,0.29441,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
37,0,0,0,0,[0],0.00000,0.04697,0.04697,0.14091,0.23485,0.18788,1.03335,0.00000,0.28182,0.00000,0.00000,0.00000,
38,0,0,0,0,[0],1.83260,9.72687,19.22467,14.62555,13.18062,13.97357,15.18943,15.22467,16.00000,15.40088,13.48018,11.03084,
40,0,0,0,0,[0],0.00000,0.00000,0.00000,0.05133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
41,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.02581,0.10325,0.05163,0.00000,0.00000,0.02581,0.00000,
42,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09721,0.00000,
43,3,0,0,3,"[[1332.966,606.2599,3,310.1124,nc],[1323.1857,646.3334,4,367.6295,nc],[1359.2098,601.1179,5,356.7609,nc],]",0.00000,0.00000,0.23618,1.08644,0.56684,0.28342,0.00000,0.00000,0.00000,0.00000,0.02362,0.00000,
44,0,0,0,0,[0],0.00000,0.00000,0.00000,0.15848,1.26783,4.91284,11.25198,17.74960,15.05547,18.22504,19.49287,21.23613,
45,1,0,0,1,"[[866.266,682.3334,6,275.5589,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.02752,0.19263,0.27518,0.33021,0.24766,0.00000,0.00000,
46,0,0,0,0,[0],19.12435,25.90453,30.19155,29.76589,30.92125,30.89085,28.12405,26.20857,25.87413,22.65126,19.39799,21.58711,
47,3,0,1,2,"[[1409.8239,712.8441,3,292.2303,organelle_far],[1379.2307,707.6631,4,218.6331,nc],[1409.9881,702.0098,6,268.8929,nc],]",9.48724,19.06483,25.86402,28.03253,30.02033,33.83781,36.00632,31.01423,27.89700,22.81455,19.58437,21.39146,
48,0,0,0,0,[0],16.07352,26.49589,34.10246,31.52131,33.51584,34.94329,33.08565,29.13571,25.88971,24.36449,23.91474,16.24951,
49,1,0,0,1,"[[826.081,685.7278,2,359.9323,nc],]",0.00000,0.00000,0.18997,0.18997,0.41793,0.49392,0.11398,0.00000,0.00000,0.00000,0.03799,0.00000,
50,0,0,0,0,[0],0.00000,0.00000,0.39241,0.32701,0.06540,0.06540,0.06540,0.26161,0.06540,0.13080,0.00000,0.00000,
51,1,0,0,1,"[[847.9345,730.7259,5,408.9499,nc],]",0.00000,0.00000,0.00000,0.00000,0.21348,0.54895,0.12199,0.15249,0.09149,0.03050,0.00000,0.00000,
52,0,0,0,0,[0],10.34315,17.98317,21.72224,23.93979,24.55487,23.06572,19.29427,15.45808,13.15960,10.66688,8.77307,11.49239,
53,1,0,0,1,"[[931.7612,753.3548,8,277.485,nc],]",0.00000,0.00000,0.00000,0.00000,0.03608,0.03608,0.00000,0.07215,0.00000,0.00000,0.00000,0.00000,
54,3,0,0,3,"[[1393.803,847.462,2,386.4221,nc],[1375.9711,851.7867,3,360.2387,nc],[1418.7579,860.578,7,235.3005,nc],]",0.00000,0.00000,0.21858,0.17486,0.17486,0.06557,0.00000,0.00000,0.04372,0.00000,0.04372,0.00000,
55,0,0,0,0,[0],0.00000,0.00000,0.12376,0.00000,0.00000,0.00000,0.12376,0.12376,0.00000,0.00000,0.00000,0.00000,
56,1,0,0,1,"[[1065.3057,983.0101,6,249.388,nc],]",8.91573,10.12367,9.05953,8.65689,7.16135,6.09721,6.18349,5.83837,5.32068,4.14150,2.96232,1.49554,
57,0,0,0,0,[0],16.30592,19.58874,19.98557,19.87734,22.72727,24.38672,23.55700,20.52670,18.75902,16.52237,12.66234,9.81241,
58,1,0,0,1,"[[663.3789,1064.7202,2,336.705,nc],]",0.03855,0.01928,0.03855,0.23130,0.17348,0.09638,0.26985,0.07710,0.05783,0.00000,0.00000,0.00000,
59,3,0,3,0,"[[551.7169,1061.4807,3,265.2511,organelle_far],[550.0627,1093.518,3,267.6791,organelle_far],[516.9259,1074.3629,7,271.6384,organelle_far],]",16.16923,17.58910,14.51753,15.76355,15.12605,16.16923,18.02376,19.06694,20.16807,18.51637,18.34251,13.99594,
60,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03237,0.09712,
61,2,0,0,2,"[[1051.2711,1111.4679,1,356.6974,nc],[1034.8654,1117.5628,9,257.8922,nc],]",0.00000,0.00000,0.07579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03789,
62,3,0,0,3,"[[548.6263,1154.9957,4,277.83,nc],[530.085,1140.2175,5,259.644,nc],[524.3333,1135.9517,5,273.0357,nc],]",13.97713,15.24778,12.32529,7.58153,7.72978,9.04278,11.92291,14.48539,15.90428,13.63829,10.46167,12.47353,
63,2,0,0,2,"[[1035.6084,1162.245,3,421.2892,nc],[1015.3332,1170.6098,3,241.2018,nc],]",0.10811,0.25225,0.54054,0.03604,0.07207,0.14414,0.25225,0.25225,0.00000,0.00000,0.00000,0.00000,
64,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12165,0.18248,0.00000,
65,2,0,0,2,"[[948.9613,1211.9681,3,421.5195,nc],[973.1559,1169.7877,6,259.0378,nc],]",0.00000,0.02650,0.02650,0.23854,0.13252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
66,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
67,0,0,0,0,[0],0.07865,0.13763,0.09831,0.03932,0.03932,0.05899,0.01966,0.00000,0.05899,0.00000,0.00000,0.00000,
68,0,0,0,0,[0],0.15703,0.28788,0.47108,0.39257,0.23554,0.47108,0.39257,0.00000,0.00000,0.00000,0.00000,0.00000,
69,1,0,0,1,"[[1780.2802,1326.1657,7,314.1646,nc],]",0.00000,0.02741,0.00000,0.00000,0.02741,0.02741,0.00000,0.00000,0.00000,0.19189,0.08224,0.00000,
70,4,0,1,3,"[[423.8707,1470.11,3,242.8647,nc],[420.388,1428.1948,4,254.6252,organelle_far],[416.1585,1449.7467,4,224.1753,nc],[426.6547,1438.6435,6,217.4314,nc],]",43.77413,45.58398,46.23552,46.59749,47.00772,44.47394,40.41988,37.52413,38.07915,39.18919,40.08205,38.10328,
71,1,0,1,0,"[[341.6769,1539.8959,5,250.8388,organelle_far],]",43.71539,42.77563,40.77865,38.89914,38.91593,38.06008,36.09666,36.70079,38.54674,41.61772,45.57812,43.76573,
72,0,0,0,0,[0],41.97620,42.62532,40.08294,35.61125,34.69167,33.91634,36.60296,39.45186,40.55175,40.84025,41.86801,37.75694,
73,1,0,1,0,"[[1726.0831,1614.0928,7,277.471,organelle_far],]",46.44256,44.41906,41.09008,41.77546,41.57963,42.46084,41.25326,40.07833,40.02937,40.91057,42.18342,41.54700,
74,0,0,0,0,[0],0.05183,0.00000,0.00000,0.00000,0.00000,0.02591,0.00000,0.00000,0.00000,0.00000,0.00000,0.02591,
75,1,0,0,1,"[[1779.3779,1674.4135,6,254.6788,nc],]",0.16123,0.00000,0.00000,0.00000,0.04031,0.00000,0.00000,0.00000,0.00000,0.08061,0.00000,0.00000,
76,0,0,0,0,[0],0.00000,0.00000,0.00000,0.02408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07225,0.00000,
77,0,0,0,0,[0],0.03288,0.00000,0.00000,0.06577,0.00000,0.00000,0.09865,0.23019,0.06577,0.06577,0.00000,0.00000,
78,1,0,0,1,"[[894.3044,1717.68,5,234.2813,nc],]",0.00000,0.08651,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
79,1,0,0,1,"[[917.0152,1741.2168,5,277.1089,nc],]",0.00000,0.02963,0.00000,0.02963,0.17778,0.08889,0.14815,0.00000,0.00000,0.00000,0.00000,0.00000,
80,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
81,7,0,2,5,"[[1691.2728,1748.2996,3,252.0916,nc],[1685.8451,1782.3448,4,225.7654,nc],[1649.3952,1741.2117,4,249.4729,nc],[1640.7692,1768.9993,5,438.3464,nc],[1673.183,1785.4032,7,307.3197,organelle_far],[1699.999,1749.7752,7,264.8715,organelle_far],[1657.2932,1733.8241,9,221.0578,nc],]",46.83250,46.34932,39.04796,35.71940,34.25197,33.51825,36.57838,39.63851,42.85970,43.28919,47.61990,44.73873,
82,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02528,0.02528,0.02528,0.00000,
83,0,0,0,0,[0],0.06961,0.03481,0.34807,0.45249,0.55691,0.55691,0.38288,0.03481,0.00000,0.00000,0.00000,0.00000,
84,0,0,0,0,[0],0.04916,0.12291,0.00000,0.07375,0.07375,0.00000,0.09833,0.00000,0.00000,0.00000,0.00000,0.61455,
85,1,0,0,1,"[[1835.2232,1795.1215,8,232.6949,nc],]",0.00000,0.00000,0.00000,0.03945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
86,2,0,0,2,"[[913.9753,1803.0657,3,279.7797,nc],[892.0974,1790.1658,7,252.581,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
87,0,0,0,0,[0],0.00000,0.00000,0.15175,2.12443,8.34598,19.27162,32.77693,37.32929,35.20486,30.95599,22.00303,15.02276,
88,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
89,0,0,0,0,[0],45.24982,48.48698,52.92048,55.03167,52.21675,51.44265,49.54258,45.32020,40.88670,36.94581,33.28642,17.73399,
91,0,0,0,0,[0],0.00000,0.01684,0.03368,0.00000,0.05051,0.00000,0.00000,0.00000,0.00000,0.10103,0.03368,0.00000,
92,0,0,0,0,[0],0.00000,0.00000,0.14925,0.22388,0.48507,0.55970,0.48507,0.18657,0.18657,0.07463,0.00000,0.00000,
93,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
94,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03129,0.03129,0.00000,0.03129,0.00000,
