Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
68,1,0,0,1,"[[923.6574,837.4089,8,222.6324,nc],]",27.63451,31.00923,34.51130,39.22318,43.45750,45.84527,48.01019,49.21999,48.32856,46.09997,45.14486,44.89016,
69,2,0,0,2,"[[993.5999,851.0961,4,263.0958,nc],[998.381,888.5014,8,241.4994,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
70,3,1,0,2,"[[1602.0253,908.244,2,316.1019,nc],[1622.3461,932.4331,8,264.862,organelle_near],[1632.5659,918.7194,8,233.6282,nc],]",5.02299,5.41210,5.02299,5.23523,4.52777,6.89777,10.29360,9.86912,10.32897,9.26778,6.75628,6.08419,
71,0,0,0,0,[0],0.00000,0.07675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
72,0,0,0,0,[0],0.64020,0.12804,0.21340,0.21340,0.04268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
73,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
74,2,0,0,2,"[[1771.9774,950.0166,3,381.8337,nc],[1799.2338,969.785,7,322.3067,nc],]",0.00000,0.00000,0.00000,0.61538,0.50000,0.00000,0.00000,0.03846,0.03846,0.00000,0.00000,0.00000,
75,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
76,1,0,1,0,"[[1558.3896,954.0827,8,280.3519,organelle_far],]",0.00000,0.04762,0.14286,2.23810,4.61905,6.52381,7.19048,12.71429,18.95238,23.23810,28.66667,29.52381,
77,0,0,0,0,[0],21.26923,26.19231,30.80769,36.03846,41.15385,44.65385,48.42308,48.76923,47.23077,46.57692,46.80769,46.50000,
78,0,0,0,0,[0],1.08883,1.54728,3.20917,4.24069,5.27221,6.30372,9.39828,10.20057,11.23209,8.71060,4.58453,0.91691,
79,3,0,0,3,"[[1105.2905,992.7201,4,456.5293,nc],[1118.853,1002.2678,5,310.7277,nc],[1100.7965,996.8534,7,386.2265,nc],]",0.06250,0.09375,0.03125,0.00000,0.00000,0.00000,0.00000,0.00000,0.03125,0.00000,0.00000,0.00000,
80,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
81,0,0,0,0,[0],0.28045,0.24038,0.60096,0.04006,0.04006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
82,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04281,0.08562,0.00000,
83,7,0,0,7,"[[1319.2935,1013.2334,4,345.8687,nc],[1308.7159,1025.8396,5,351.4313,nc],[1301.0986,1032.1613,6,295.4261,nc],[1309.7936,1009.9933,6,502.7467,nc],[1284.7466,996.4929,6,270.3473,nc],[1315.6962,1005.2842,8,281.838,nc],[1318.7498,1026.0625,8,233.0903,nc],]",0.16593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05531,
84,0,0,0,0,[0],13.02521,17.29692,21.70868,29.90196,36.20448,42.01681,42.85714,42.85714,41.03641,40.05602,38.79552,33.47339,
85,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.06309,0.00000,0.06309,0.00000,0.00000,0.00000,0.00000,
86,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09276,0.00000,0.00000,0.09276,
87,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
88,1,0,0,1,"[[989.7506,1027.2816,8,265.5803,nc],]",0.00000,0.00000,0.00000,0.03894,0.27259,0.38941,0.07788,0.00000,0.00000,0.00000,0.00000,0.00000,
89,0,0,0,0,[0],0.06662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
90,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05817,0.00000,
91,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05531,0.00000,0.11062,0.00000,
92,3,0,3,0,"[[1534.2323,1030.9939,9,324.3649,organelle_far],[1553.1279,1025.291,9,311.8374,organelle_far],[1549.6375,1016.373,9,297.7394,organelle_far],]",0.37076,1.32415,2.54237,6.40890,10.01059,13.61229,16.57839,19.86229,18.53814,17.42585,14.67161,17.74364,
93,2,0,0,2,"[[1742.3964,1043.6167,8,317.1584,nc],[1714.619,1054.1652,9,272.8138,nc],]",0.03428,0.00000,0.03428,0.00000,0.00000,0.03428,0.00000,0.00000,0.00000,0.03428,0.00000,0.00000,
94,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
95,11,6,5,0,"[[744.9955,1091.2061,6,319.8911,organelle_far],[747.6507,1048.6662,6,367.4608,organelle_far],[771.4635,1049.7375,7,471.3616,organelle_near],[756.1098,1058.8091,7,344.6263,organelle_near],[791.9914,1061.107,7,342.0639,organelle_far],[756.938,1095.1852,7,264.4203,organelle_far],[752.0464,1091.8848,8,224.2763,organelle_far],[768.1252,1070.7879,8,268.6407,organelle_near],[751.9686,1053.2446,9,268.8784,organelle_near],[776.9775,1047.3796,9,326.413,organelle_near],[756.4413,1049.705,9,401.6826,organelle_near],]",30.33175,31.69780,33.53778,37.77530,41.17647,43.68553,42.73766,40.36800,39.58740,39.81043,41.00920,42.37524,
96,0,0,0,0,[0],27.30100,30.59701,34.54602,39.27239,40.48507,40.79602,39.98756,40.29851,44.09204,44.65174,44.49627,41.82214,
97,2,0,0,2,"[[832.8384,1054.3412,6,263.5741,nc],[842.0554,1068.0916,7,230.9664,nc],]",0.00000,0.05845,0.05845,0.17534,0.29223,0.00000,0.05845,0.00000,0.17534,0.17534,0.00000,0.00000,
98,8,5,2,1,"[[1539.7582,1084.953,7,282.2503,nc],[1530.1024,1067.7174,7,274.3449,organelle_far],[1559.6257,1078.2486,7,333.3151,organelle_near],[1546.9365,1072.9836,8,270.6039,organelle_near],[1558.5287,1086.1157,8,229.703,organelle_near],[1557.21,1074.7648,8,377.3495,organelle_near],[1555.9693,1068.9367,9,247.0465,organelle_near],[1552.3803,1098.0848,9,288.1699,organelle_far],]",7.72743,9.94029,12.46927,12.99614,13.66351,14.04988,16.29786,21.53144,23.77942,23.56867,24.41166,24.90341,
99,0,0,0,0,[0],0.02657,0.05315,0.05315,0.05315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
100,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
101,0,0,0,0,[0],32.15892,36.73163,39.28036,45.80210,51.12444,51.42429,47.97601,44.79010,41.19190,37.96852,37.55622,37.93103,
102,0,0,0,0,[0],43.14672,47.68340,54.82625,60.03861,59.84556,59.65251,60.03861,53.47490,52.22008,46.62162,38.80309,31.66023,
103,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04371,0.04371,
104,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
105,10,3,2,5,"[[879.0934,1158.9437,7,332.0226,nc],[915.756,1169.0485,7,265.1922,organelle_far],[886.7901,1140.558,8,355.1596,nc],[925.6211,1139.8653,8,279.2971,nc],[882.3851,1137.9342,9,464.0004,organelle_far],[915.994,1142.7805,9,374.0331,nc],[891.6992,1136.0039,9,317.4962,organelle_near],[898.3989,1154.5823,9,269.0802,organelle_near],[917.7394,1149.3722,9,294.3686,organelle_near],[890.0224,1150.3601,10,262.6407,nc],]",12.86765,14.48529,14.15441,15.22059,16.47059,16.76471,17.72059,18.45588,19.74265,21.83824,23.78676,25.33088,
106,0,0,0,0,[0],3.85660,4.01955,6.27376,8.77241,9.53286,10.80934,12.11298,15.23628,15.15481,15.53504,15.83379,14.44867,
107,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05345,0.00000,0.00000,0.00000,
108,0,0,0,0,[0],0.32077,0.18712,0.34750,0.50789,0.90885,0.42769,0.48115,0.29404,0.58808,0.74846,0.45442,0.45442,
109,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
110,0,0,0,0,[0],0.00000,0.00000,0.04132,0.00000,0.20661,0.08264,0.00000,0.00000,0.04132,0.00000,0.00000,0.00000,
111,0,0,0,0,[0],0.00000,0.00000,0.03821,0.07642,0.00000,0.00000,0.00000,0.00000,0.00000,0.07642,0.00000,0.00000,
112,0,0,0,0,[0],0.07896,0.00000,0.00000,0.03948,0.03948,0.00000,0.03948,0.00000,0.03948,0.00000,0.00000,0.00000,
113,6,0,0,6,"[[81.9069,1236.5509,5,214.5877,nc],[78.5607,1229.5363,5,255.2991,nc],[132.8346,1228.1092,5,216.8134,nc],[121.9808,1248.0349,6,246.5708,nc],[129.0463,1235.2852,8,229.1636,nc],[101.9307,1229.2838,8,234.4531,nc],]",0.00000,0.00000,0.00000,0.06496,0.03248,0.09743,0.00000,0.06496,0.03248,0.12991,0.29230,0.00000,
114,10,0,0,10,"[[576.4922,1244.348,5,304.3328,nc],[546.9504,1246.3145,7,268.4029,nc],[565.8445,1213.8682,8,232.8766,nc],[549.0462,1231.6609,8,271.1487,nc],[586.5484,1227.3991,8,269.0739,nc],[560.265,1260.1426,8,262.0841,nc],[586.3928,1240.7629,8,300.5359,nc],[558.1214,1205.3195,9,229.2766,nc],[580.9377,1254.7669,9,331.6512,nc],[555.7991,1215.5142,10,254.1822,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07974,0.00000,0.00000,0.00000,0.00000,
115,0,0,0,0,[0],0.00000,0.00000,0.00000,4.96454,23.04965,34.04255,44.68085,50.70922,53.54610,49.29078,38.65248,18.08511,
116,0,0,0,0,[0],20.05738,21.38758,22.90037,24.93479,28.74283,33.48983,34.24622,37.14137,39.85394,42.41002,44.60094,43.92280,
117,0,0,0,0,[0],11.75083,12.31713,16.18688,19.58471,20.90609,22.51062,23.59604,21.80274,18.54648,14.29920,13.96885,12.97782,
118,0,0,0,0,[0],0.04660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04660,0.00000,0.00000,0.00000,0.13979,
120,0,0,0,0,[0],0.00000,0.09930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
121,0,0,0,0,[0],0.00000,0.04078,0.04078,0.04078,0.08157,0.08157,0.12235,0.00000,0.00000,0.00000,0.00000,0.00000,
122,0,0,0,0,[0],0.04728,0.04728,0.37825,0.52009,0.33097,0.14184,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
123,1,0,0,1,"[[961.0973,1269.4322,9,262.0279,nc],]",0.00000,0.00000,0.00000,0.15584,0.00000,0.00000,0.00000,0.05195,0.00000,0.00000,0.00000,0.20779,
124,0,0,0,0,[0],0.06143,0.24570,1.59705,9.82801,20.20885,28.86978,34.02948,43.24324,49.50860,50.49140,49.32432,46.74447,
126,0,0,0,0,[0],0.00000,0.00000,0.03375,0.00000,0.10125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
127,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
128,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04380,0.00000,0.00000,0.00000,0.00000,0.00000,
129,0,0,0,0,[0],27.18424,28.37132,31.62393,35.68376,36.44349,37.32194,37.51187,37.51187,37.46439,36.77588,36.53846,37.67806,
130,0,0,0,0,[0],0.00000,0.00000,0.00000,0.08921,0.00000,0.00000,0.00000,0.08921,0.04460,0.00000,0.00000,0.00000,
131,1,0,0,1,"[[250.4981,1332.3347,7,838.0507,nc],]",0.00000,0.00000,0.00000,0.27100,0.00000,0.05420,0.00000,0.59621,0.48780,0.16260,0.00000,0.05420,
132,10,0,1,9,"[[1001.5115,1338.5278,4,263.1447,nc],[993.2583,1323.7307,4,394.3732,organelle_far],[984.1656,1321.813,5,409.3448,nc],[997.1105,1319.8724,5,317.6284,nc],[987.2808,1334.3034,6,372.6733,nc],[1001.2608,1317.2424,6,290.8784,nc],[1008.8648,1336.7022,7,244.5332,nc],[1005.0449,1344.6556,7,248.5494,nc],[1018.0921,1345.7642,8,329.2086,nc],[989.0172,1356.824,8,236.4705,nc],]",0.04259,0.00000,0.04259,0.08518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
133,0,0,0,0,[0],1.23119,3.19197,7.11354,13.77109,20.74783,26.53899,32.01094,40.17328,46.73963,49.70360,52.16598,52.89558,
134,0,0,0,0,[0],20.97282,22.26037,25.57940,30.10014,31.81688,34.02003,35.87983,36.85265,37.36767,38.45494,40.91559,45.60801,
136,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02680,0.00000,0.02680,
137,0,0,0,0,[0],0.06272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03136,
138,0,0,0,0,[0],0.03864,0.00000,0.00000,0.42504,1.12056,0.46368,0.23184,0.00000,0.00000,0.03864,0.11592,0.00000,
139,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
140,2,0,0,2,"[[97.9432,1415.9355,9,285.6878,nc],[99.1928,1394.724,9,258.017,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
141,0,0,0,0,[0],0.00000,0.08803,0.35211,8.62676,19.98239,29.57746,39.17254,47.00704,54.48944,54.31338,55.98592,55.54577,
143,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
144,0,0,0,0,[0],0.44287,0.57573,2.96723,10.27458,20.15058,26.17360,33.56953,41.45261,46.36847,46.94420,47.34278,45.70416,
145,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
