Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
13,15,4,5,6,"[[974.5809,312.7836,2,312.0815,organelle_far],[1012.7594,348.8518,2,263.4735,nc],[987.4827,360.8313,2,354.2052,organelle_far],[998.2945,324.0627,3,302.2118,organelle_near],[981.7929,304.9828,3,388.3623,nc],[993.202,323.2322,3,322.9348,organelle_near],[1001.1401,347.7463,4,311.4737,organelle_near],[1004.3036,323.4189,4,277.9966,organelle_near],[992.6671,302.3824,4,305.6079,organelle_far],[982.496,310.6752,4,327.6891,organelle_far],[992.6551,335.762,4,619.0038,nc],[972.9937,334.1897,4,250.5553,nc],[974.1232,316.3212,6,274.2184,nc],[964.9927,331.1658,7,240.6715,nc],[972.5365,348.784,8,305.033,organelle_far],]",22.35385,22.58563,22.63714,23.74453,21.96755,14.67937,11.56322,14.06129,14.65362,12.15555,10.17255,5.66572,
14,0,0,0,0,[0],0.02760,0.00000,0.00000,0.00000,0.00000,0.00000,0.02760,0.00000,0.08280,0.00000,0.05520,0.63483,
15,11,0,0,11,"[[118.5274,384.1523,2,275.7264,nc],[94.1123,408.3481,2,312.6232,nc],[95.0392,414.1781,3,271.0013,nc],[92.5769,412.3578,3,240.1539,nc],[71.4211,369.389,3,298.5914,nc],[77.9173,387.2943,4,260.7578,nc],[98.3629,375.9695,4,317.4978,nc],[79.7557,352.2329,5,211.8385,nc],[77.3673,393.2183,5,234.1799,nc],[86.2921,417.8967,6,248.0605,nc],[109.694,378.9741,6,223.8806,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02237,0.11186,0.82774,
16,35,0,0,35,"[[1078.6713,348.2726,3,454.7454,nc],[1102.7154,412.0771,3,339.4327,nc],[1090.0295,381.9084,3,474.1023,nc],[1076.7914,385.6693,3,314.5598,nc],[1053.1388,382.3546,3,481.1374,nc],[1107.8148,353.878,3,369.2299,nc],[1072.54,393.9963,4,289.7146,nc],[1105.8752,372.8656,4,877.826,nc],[1115.573,403.0235,4,344.5576,nc],[1109.6921,379.7608,4,402.3187,nc],[1123.7709,384.7088,4,399.8468,nc],[1075.6464,374.5583,5,329.3358,nc],[1097.9901,365.7527,5,376.2088,nc],[1119.5506,397.0936,5,313.6305,nc],[1058.2605,365.502,5,313.1602,nc],[1120.9094,373.7519,5,496.3823,nc],[1085.1234,402.4329,5,678.9417,nc],[1063.6537,357.469,5,219.5277,nc],[1086.3535,347.9795,5,277.2361,nc],[1086.9532,364.6359,6,439.5372,nc],[1076.0773,379.5931,7,275.8481,nc],[1087.0541,387.0445,7,367.5608,nc],[1111.974,375.9529,7,273.7402,nc],[1087.5291,371.165,7,342.4411,nc],[1098.3252,393.9336,7,286.7402,nc],[1106.3193,408.6507,7,246.2989,nc],[1074.6303,364.6263,8,474.085,nc],[1102.2728,399.1881,8,508.9692,nc],[1101.0537,382.7551,8,268.4307,nc],[1108.0009,393.2162,8,517.2896,nc],[1112.6186,392.3769,8,599.3288,nc],[1064.6813,375.2847,8,351.4249,nc],[1067.2123,364.1507,8,272.4285,nc],[1089.6881,393.3456,8,268.9787,nc],[1093.989,355.1581,8,326.5345,nc],]",0.37123,0.18561,0.04640,0.00000,0.00000,0.02320,0.00000,0.00000,0.00000,0.00000,0.11601,0.53364,
17,0,0,0,0,[0],0.00000,0.00000,0.00000,0.08496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16992,0.16992,
18,3,0,0,3,"[[1208.9478,383.3491,6,351.0159,nc],[1183.9907,398.5332,6,279.3677,nc],[1198.1639,390.8344,7,248.557,nc],]",0.12225,0.00000,0.00000,0.00000,0.00000,0.00000,0.28525,0.12225,0.08150,0.12225,0.12225,0.65200,
19,5,0,0,5,"[[765.3044,407.1594,3,253.4991,nc],[775.0686,386.4518,3,428.376,nc],[764.8066,430.5234,3,225.5035,nc],[765.142,394.1959,5,279.5178,nc],[775.9095,409.5219,5,307.7005,nc],]",0.30876,0.07719,0.03860,0.00000,0.00000,0.00000,0.03860,0.00000,0.11579,0.00000,0.15438,0.50174,
20,8,0,0,8,"[[820.7175,401.6338,3,304.5374,nc],[840.498,400.5347,4,324.5874,nc],[815.5586,388.7685,4,226.7675,nc],[835.1167,392.0764,5,415.7562,nc],[825.068,402.5662,5,279.5451,nc],[821.0633,382.125,5,356.1966,nc],[834.0452,407.3665,5,350.8467,nc],[839.3087,402.7608,6,616.4643,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21858,0.76503,
21,15,5,5,5,"[[1006.5256,446.5415,1,234.8102,organelle_far],[1002.9751,423.6308,1,275.7705,nc],[1046.769,413.3617,2,352.2372,nc],[1034.4627,397.8702,2,265.1345,organelle_far],[1020.7733,445.1272,3,258.9113,organelle_near],[1015.8421,419.9587,3,260.8,organelle_near],[1032.2351,421.1982,4,254.3682,nc],[993.8658,437.7855,4,263.0683,organelle_near],[986.9725,424.8814,5,456.2159,nc],[1011.9586,390.0968,5,293.4421,organelle_far],[1014.2173,436.9331,5,391.3269,organelle_near],[1021.8128,384.4551,6,230.0275,organelle_far],[1009.401,437.6328,7,249.3289,organelle_near],[987.1331,419.4665,7,268.2789,organelle_far],[1039.7684,396.6216,7,219.2186,nc],]",14.47335,11.25418,10.84213,10.58460,11.07391,12.51610,11.48596,9.52871,8.55009,8.62735,5.40819,2.80711,
22,1,0,0,1,"[[869.6302,419.9046,1,548.5068,nc],]",0.03127,0.15635,0.03127,0.12508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12508,1.00063,
23,17,0,0,17,"[[1134.4089,432.3484,2,279.7972,nc],[1178.0336,427.4563,3,359.6712,nc],[1140.7878,421.4539,3,271.4427,nc],[1161.0729,436.1817,3,308.9759,nc],[1144.7238,401.052,3,273.1678,nc],[1153.6887,459.0106,3,357.3565,nc],[1139.3776,399.9655,3,276.6219,nc],[1157.0307,441.1665,3,349.6706,nc],[1151.9601,440.1035,4,315.3203,nc],[1127.079,407.3898,4,244.8884,nc],[1140.7332,415.262,5,279.7362,nc],[1160.916,407.9461,5,332.6761,nc],[1151.2251,404.1277,6,228.0364,nc],[1128.8707,445.9457,7,320.0139,nc],[1169.0379,446.221,7,253.9935,nc],[1134.4728,447.735,7,348.6797,nc],[1131.4654,440.2952,7,235.5127,nc],]",0.57963,0.66243,0.02760,0.08280,0.19321,0.19321,0.27601,0.13801,0.08280,0.00000,0.11041,0.77284,
24,30,0,0,30,"[[794.7368,418.3925,2,425.364,nc],[824.5543,465.1073,3,410.4302,nc],[824.519,441.7644,3,253.2491,nc],[802.7751,413.7375,4,285.0641,nc],[802.5117,462.3968,4,230.4863,nc],[806.3176,410.9735,5,296.0603,nc],[791.212,427.9976,5,588.9871,nc],[842.461,442.2014,5,225.073,nc],[826.142,448.0125,5,309.684,nc],[802.8553,451.9694,5,671.5835,nc],[808.4405,454.0749,6,480.6127,nc],[794.9834,418.2236,6,433.808,nc],[829.2942,417.5763,6,292.6855,nc],[812.4752,435.5489,6,427.115,nc],[835.7185,441.3152,6,293.569,nc],[801.3327,433.3576,6,304.4339,nc],[798.0075,445.3778,6,284.1906,nc],[818.4258,434.18,6,338.5594,nc],[808.5791,412.1642,7,276.974,nc],[799.7137,438.2044,7,280.5391,nc],[843.3975,436.4605,7,280.269,nc],[822.2728,451.0231,7,419.4184,nc],[809.8728,464.5994,7,288.1399,nc],[836.9808,428.1905,8,296.3353,nc],[791.0491,444.1752,8,312.4199,nc],[808.0659,449.5932,8,466.8298,nc],[814.8478,461.9396,8,297.2758,nc],[805.403,437.2183,8,317.1552,nc],[835.4726,436.7702,8,344.2475,nc],[797.8881,435.6081,8,353.1875,nc],]",0.00000,0.03286,0.09859,0.00000,0.00000,0.06572,0.00000,0.03286,0.00000,0.00000,0.16431,0.92014,
25,4,0,0,4,"[[1202.5621,432.277,2,392.5726,nc],[1200.7509,442.4334,7,258.7677,nc],[1213.9076,453.9847,7,233.6517,nc],[1183.2178,465.5638,8,232.7912,nc],]",0.04044,0.28306,0.08087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12131,0.12131,0.76830,
26,1,0,0,1,"[[1084.5258,461.6576,6,243.4451,nc],]",36.52648,34.77414,35.28037,34.32632,32.88551,30.64642,29.18614,28.93302,32.32087,24.45483,17.93224,12.40265,
28,1,0,0,1,"[[897.5163,451.8864,4,318.5093,nc],]",0.12804,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12804,0.57618,
29,0,0,0,0,[0],0.00000,0.02384,0.04769,0.26228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07153,0.38150,
30,30,3,9,18,"[[189.4928,464.6021,4,350.9118,organelle_far],[217.783,513.9418,4,874.3735,organelle_far],[209.5718,511.6534,4,388.304,organelle_near],[179.0274,494.639,4,347.1614,nc],[236.8857,510.2109,4,224.9975,nc],[187.5005,483.5859,4,541.9863,nc],[220.5837,459.075,4,592.7677,organelle_far],[217.6962,503.72,4,334.4323,organelle_near],[210.5714,508.1032,5,480.996,organelle_near],[200.7349,501.0491,5,585.5644,nc],[187.7384,499.4864,5,386.2057,nc],[180.8716,473.3518,5,946.9541,nc],[203.6278,480.747,5,372.9532,organelle_far],[207.2734,497.9675,5,301.0202,nc],[221.1188,498.3057,6,504.8049,organelle_far],[199.1314,488.761,7,454.7687,nc],[212.0343,466.0138,7,494.1608,organelle_far],[196.2742,456.665,7,397.3377,organelle_far],[203.7047,487.0002,8,397.8814,organelle_far],[225.836,464.235,8,431.0481,nc],[216.6656,491.1921,8,275.2643,nc],[220.3487,478.3993,8,436.7646,nc],[230.5299,472.6635,8,464.4262,organelle_far],[224.0527,511.8595,9,273.5537,nc],[227.1497,486.3756,9,475.1076,nc],[202.9995,468.1427,9,340.4328,nc],[228.9408,482.1009,9,361.1089,nc],[184.9003,522.9514,9,494.7374,nc],[181.2835,516.9295,9,288.9587,nc],[198.5403,465.1648,9,442.8148,nc],]",13.78664,15.77960,15.31067,15.54513,16.50645,12.16882,9.63658,6.77608,6.04924,8.04220,8.65182,4.15006,
31,1,0,0,1,"[[994.6846,466.2137,7,241.145,nc],]",16.94915,22.71186,31.18644,35.25424,29.32203,27.45763,25.93220,17.79661,4.57627,0.50847,0.33898,2.37288,
32,6,0,5,1,"[[149.5636,477.6124,3,346.2305,organelle_far],[156.0778,470.7209,4,274.7786,organelle_far],[154.8098,478.7198,4,278.7266,nc],[163.1937,469.7382,5,310.8866,organelle_far],[150.4949,471.9403,5,340.265,organelle_far],[161.9064,489.0627,6,290.5464,organelle_far],]",7.58017,13.84840,19.24198,25.51020,28.13411,25.07289,24.48980,19.24198,5.10204,0.29155,0.43732,1.45773,
33,0,0,0,0,[0],0.04793,0.04793,0.02396,0.14378,0.02396,0.00000,0.00000,0.00000,0.00000,0.00000,0.14378,0.62305,
34,0,0,0,0,[0],6.18834,5.11211,5.20179,2.86996,3.13901,2.42152,3.13901,4.84305,2.24215,1.07623,1.16592,1.88341,
35,17,0,0,17,"[[930.9676,512.8943,2,370.0486,nc],[890.0503,543.862,3,372.0154,nc],[892.0632,532.2105,3,320.6779,nc],[917.5334,511.9918,3,409.4398,nc],[911.7877,564.8138,4,337.7179,nc],[913.0365,539.3474,4,609.3173,nc],[913.3663,546.0552,4,317.2911,nc],[913.0142,526.6834,5,455.1688,nc],[890.5268,540.6434,5,315.4259,nc],[929.8188,527.3003,5,415.8897,nc],[934.631,535.8791,5,387.4267,nc],[938.2799,545.3553,5,230.9007,nc],[931.4299,555.0806,5,234.3258,nc],[906.8859,542.9764,5,251.3275,nc],[896.2193,536.2136,6,254.6472,nc],[906.8807,560.8376,7,360.0814,nc],[904.8596,519.8154,7,270.0951,nc],]",0.00000,0.00000,0.00000,0.14378,0.00000,0.07189,0.03595,0.03595,0.00000,0.00000,0.10784,1.11431,
36,19,0,0,19,"[[1741.644,556.8275,2,391.4915,nc],[1751.0972,519.7783,2,264.8195,nc],[1748.8815,547.4232,3,639.9249,nc],[1762.8611,543.7472,3,294.0949,nc],[1749.243,531.3458,3,511.704,nc],[1733.9931,560.8018,3,305.8495,nc],[1717.3699,569.0015,4,264.2277,nc],[1727.9021,561.2054,4,269.5239,nc],[1731.3022,571.0438,4,239.2817,nc],[1760.5673,550.9228,5,269.0588,nc],[1754.0053,557.9356,5,348.4066,nc],[1717.2285,521.8029,5,269.7679,nc],[1721.1535,546.7587,6,236.319,nc],[1707.1226,551.7919,7,296.2784,nc],[1746.1194,561.7317,7,468.5685,nc],[1736.2081,515.1498,7,234.5677,nc],[1762.2231,527.8408,7,339.1184,nc],[1710.6958,554.6866,8,257.1635,nc],[1752.113,527.7438,8,261.6886,nc],]",0.03207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16036,0.09622,0.19243,0.12829,0.22450,
37,15,0,2,13,"[[1003.7237,527.0527,2,357.5045,nc],[1048.0645,535.0727,3,402.6603,organelle_far],[1039.3102,570.111,3,362.6365,nc],[1022.5902,521.3148,3,268.6666,nc],[1014.771,574.911,3,242.3311,nc],[1024.8011,582.9269,4,512.5737,nc],[1028.2096,533.5692,5,305.0465,nc],[1033.3189,580.2784,5,308.5066,nc],[997.9296,570.4927,6,280.8369,nc],[1001.6915,522.5431,7,350.5207,organelle_far],[1036.2724,577.4857,7,252.1959,nc],[1015.2185,520.9646,7,326.3773,nc],[1016.7405,579.263,7,323.8986,nc],[1032.5082,529.4235,7,301.4005,nc],[1046.4313,559.4424,8,242.34,nc],]",6.08452,3.46232,2.82587,2.82587,2.57128,2.01120,1.73116,2.36762,1.14562,2.24033,1.42566,1.27291,
38,1,0,0,1,"[[1731.7597,584.5412,7,239.7933,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.88679,
39,1,0,0,1,"[[1749.0763,609.2023,7,240.9712,nc],]",0.02313,0.04625,0.04625,0.00000,0.04625,0.00000,0.06938,0.11563,0.02313,0.00000,0.09251,0.50879,
40,0,0,0,0,[0],0.00000,0.84674,1.35478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59272,
41,3,0,0,3,"[[1095.2324,641.9535,2,390.2675,nc],[1101.1666,663.2287,2,267.1953,nc],[1072.9106,631.2346,6,231.1559,nc],]",0.00000,0.00000,0.00000,0.02647,0.00000,0.02647,0.00000,0.00000,0.00000,0.00000,0.23822,0.31763,
42,0,0,0,0,[0],0.89286,1.11607,0.26786,0.00000,0.04464,0.17857,0.17857,0.26786,0.08929,0.00000,0.04464,0.62500,
43,0,0,0,0,[0],0.00000,0.02846,0.00000,0.00000,0.00000,0.00000,0.02846,0.02846,0.00000,0.05692,0.25612,0.56915,
44,9,0,0,9,"[[1268.9919,673.1492,1,253.8425,nc],[1256.0334,714.8925,2,415.9197,nc],[1261.9956,685.8476,2,271.7531,nc],[1301.2003,701.2427,3,250.7625,nc],[1302.5347,691.6284,4,208.0503,nc],[1291.9457,710.8594,5,259.4279,nc],[1275.2575,727.5713,5,272.4129,nc],[1262.688,667.7425,6,221.9994,nc],[1263.2603,669.5286,6,245.6906,nc],]",0.06431,0.02144,0.02144,0.02144,0.00000,0.06431,0.04287,0.00000,0.00000,0.00000,0.15005,0.70740,
45,29,0,0,29,"[[1120.8575,679.5826,2,283.0876,nc],[1126.2202,684.732,2,327.0909,nc],[1101.9429,696.4747,2,312.2008,nc],[1100.3497,691.8004,2,408.907,nc],[1153.0388,685.181,2,505.8118,nc],[1130.9789,694.566,2,341.6845,nc],[1126.873,736.2004,2,417.969,nc],[1108.4548,722.3614,3,379.0357,nc],[1106.903,726.9366,3,289.4015,nc],[1124.8619,696.4738,3,571.3749,nc],[1156.9186,680.0406,3,656.6025,nc],[1146.9163,688.0196,3,425.2137,nc],[1152.6102,714.4669,3,416.158,nc],[1134.8091,685.6469,4,523.1586,nc],[1144.4968,714.0535,4,344.3049,nc],[1120.9384,738.5871,4,330.4774,nc],[1102.2639,683.0903,4,336.3747,nc],[1112.2498,731.9219,4,421.2308,nc],[1106.707,678.9368,4,795.375,nc],[1144.1514,707.8085,4,343.829,nc],[1143.962,699.5017,4,643.0613,nc],[1093.7005,703.7501,4,313.6397,nc],[1144.6834,696.1653,5,705.334,nc],[1098.9962,722.2083,5,239.8107,nc],[1114.2687,675.4386,7,377.1312,nc],[1114.8888,734.6345,7,618.3073,nc],[1157.2608,720.4386,7,610.5502,nc],[1130.0551,740.7854,7,433.1634,nc],[1155.9462,723.6877,7,564.7614,nc],]",0.00000,0.02372,0.02372,0.00000,0.00000,0.09488,0.02372,0.02372,0.00000,0.04744,0.02372,0.49810,
46,2,0,0,2,"[[1725.0183,686.6456,3,233.4746,nc],[1731.5977,709.2193,3,247.3871,nc],]",0.12175,0.04058,0.00000,0.00000,0.12175,0.00000,0.00000,0.04058,0.00000,0.00000,0.08117,0.56818,
47,4,1,3,0,"[[992.1037,708.0907,2,284.4439,organelle_far],[996.9729,709.621,2,345.6052,organelle_near],[993.9827,701.1729,4,429.3489,organelle_far],[983.3072,735.9255,4,242.5437,organelle_far],]",30.89489,28.78196,27.91193,28.00071,28.90625,28.99503,30.04261,29.56321,22.21236,16.77912,12.65980,8.64702,
48,12,0,0,12,"[[598.3344,709.9385,3,257.6759,nc],[583.0291,736.3931,3,272.2325,nc],[604.0884,737.0304,4,238.2613,nc],[602.804,729.4186,5,344.6022,nc],[578.0105,723.3614,5,267.6545,nc],[615.5959,721.0999,5,368.2247,nc],[591.7679,735.8871,6,250.9554,nc],[628.6028,733.691,7,215.921,nc],[591.3726,706.9699,7,281.4017,nc],[604.8569,714.2708,7,656.375,nc],[621.9781,715.3118,8,247.7345,nc],[588.2663,732.8916,8,234.3137,nc],]",0.18220,0.10411,0.00000,0.13014,0.44248,0.67673,0.20822,0.00000,0.05206,0.07808,0.05206,0.52056,
49,14,0,0,14,"[[1416.7195,718.4036,2,412.748,nc],[1391.9903,745.4911,2,301.2348,nc],[1409.1929,750.6429,2,428.7936,nc],[1421.8919,726.0319,2,377.9163,nc],[1405.1827,744.8654,2,339.8368,nc],[1384.9676,739.9972,3,349.4765,nc],[1418.2375,744.0885,4,360.8482,nc],[1402.9914,756.6532,4,264.4819,nc],[1392.4166,738.2994,4,626.4017,nc],[1391.8454,707.5484,5,267.1994,nc],[1421.0952,731.173,6,288.1516,nc],[1371.8777,747.1376,6,284.543,nc],[1374.9187,719.443,6,380.2798,nc],[1398.8719,725.4216,6,525.7958,nc],]",0.00000,0.00000,0.10714,0.03571,0.00000,0.03571,0.00000,0.00000,0.25000,0.10714,0.17857,1.07143,
50,18,0,0,18,"[[672.7726,735.8835,4,355.7255,nc],[696.6936,719.0836,4,271.0748,nc],[667.2163,757.043,4,295.4962,nc],[698.6718,741.845,4,347.6288,nc],[653.0864,769.1056,4,290.2379,nc],[691.5297,747.1145,4,376.1309,nc],[664.3329,774.8173,5,385.916,nc],[693.2118,761.0187,5,388.4637,nc],[672.5747,745.1524,5,342.1196,nc],[679.9706,745.1894,6,274.5381,nc],[667.6442,761.9414,6,263.2223,nc],[674.5165,752.9421,7,312.6333,nc],[677.9776,714.3917,7,260.009,nc],[688.562,718.0023,7,368.9761,nc],[665.291,768.8577,8,253.6913,nc],[698.1168,727.2223,8,270.2091,nc],[662.2843,732.7802,8,415.5442,nc],[685.5084,763.0095,8,284.3816,nc],]",0.05588,0.00000,0.00000,0.02794,0.05588,0.00000,0.00000,0.00000,0.00000,0.00000,0.08382,0.44705,
51,9,5,2,2,"[[1328.2225,784.0388,2,248.7145,organelle_near],[1341.8326,762.1032,3,257.0104,organelle_near],[1353.2627,778.003,3,265.2254,organelle_far],[1365.4603,738.6517,4,279.4599,organelle_far],[1326.249,750.2126,4,250.2331,organelle_near],[1349.0129,778.3564,5,213.1254,nc],[1340.6861,774.1509,6,255.1912,organelle_near],[1326.4173,777.1058,6,312.2949,organelle_near],[1339.1151,722.8503,6,290.5288,nc],]",33.53759,28.28188,27.43342,28.58826,25.47726,23.94532,24.55810,23.12043,18.99599,11.85482,7.49470,4.71365,
52,13,0,0,13,"[[1211.1872,772.3899,2,351.4352,nc],[1216.6532,730.2871,2,343.6794,nc],[1221.8025,743.5891,2,326.6588,nc],[1209.9744,727.7488,2,483.5505,nc],[1224.8149,721.2966,3,511.1909,nc],[1218.9593,758.2905,4,270.5462,nc],[1206.4584,765.8647,4,511.7887,nc],[1202.9286,757.5111,4,343.8841,nc],[1201.156,743.0847,5,345.7527,nc],[1240.4125,729.7535,5,523.8808,nc],[1212.209,738.6722,5,311.9249,nc],[1204.9911,751.148,5,318.6687,nc],[1212.7163,721.5574,5,352.7396,nc],]",0.37951,0.22770,0.37951,0.15180,0.18975,0.00000,0.00000,0.00000,0.00000,0.00000,0.07590,0.34156,
53,11,0,0,11,"[[1168.5238,734.6255,3,304.6398,nc],[1172.9889,743.88,3,318.4375,nc],[1173.7208,728.1016,4,409.9057,nc],[1185.313,751.0414,5,403.1848,nc],[1173.0069,760.022,5,251.5886,nc],[1180.7947,740.5302,6,284.6654,nc],[1162.1516,732.1447,6,357.5147,nc],[1161.9183,743.6924,7,331.6447,nc],[1172.8769,743.5112,8,257.985,nc],[1174.8508,752.3226,8,430.512,nc],[1170.9611,739.6867,8,267.9806,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.23753,0.00000,0.07918,0.00000,0.00000,0.23753,0.55424,
