Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
112,0,0,0,0,[0],0.00000,0.00000,0.17838,0.00000,0.00000,0.00000,0.10703,0.00000,0.03568,0.00000,0.00000,0.00000,
113,8,2,3,3,"[[689.9977,960.9194,3,251.6797,nc],[694.9087,963.5744,4,276.9529,organelle_near],[677.879,959.1009,4,286.9339,nc],[697.207,958.714,5,291.5372,organelle_near],[666.1616,948.008,6,294.8777,organelle_far],[687.5679,983.5198,6,327.5247,organelle_far],[682.9613,952.7851,7,409.7326,nc],[683.0903,943.8548,9,306.0291,organelle_far],]",9.76582,11.95815,14.34978,15.59542,17.28949,17.73792,16.59193,15.34629,13.10414,10.11460,7.32436,4.18535,
114,0,0,0,0,[0],0.03143,0.00000,0.00000,0.06285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03143,0.00000,
115,0,0,0,0,[0],7.14886,11.69050,19.51220,25.31539,30.10934,30.95038,38.09924,36.58537,39.19260,40.03364,38.94029,33.89403,
116,6,0,4,2,"[[1369.29,989.2987,3,302.8016,organelle_far],[1357.9689,985.6629,3,248.0816,organelle_far],[1359.0238,976.7069,6,370.9348,organelle_far],[1357.084,976.1974,6,346.1115,organelle_far],[1350.8823,980.7477,7,391.295,nc],[1370.4492,961.8721,9,257.5269,nc],]",17.42907,21.48234,22.87203,22.35090,23.91430,26.63578,23.04574,21.42444,17.60278,13.89693,10.82803,12.04401,
117,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.11905,0.29762,0.53571,0.41667,0.00000,0.00000,0.00000,0.00000,
118,0,0,0,0,[0],0.00000,0.00000,0.00000,0.32397,1.94384,16.63067,35.42117,41.36069,42.00864,41.36069,40.38877,38.87689,
119,0,0,0,0,[0],0.00000,0.13465,0.04488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
120,0,0,0,0,[0],40.21374,41.16031,44.61069,47.02290,46.29008,43.45038,40.85496,39.48092,37.95420,38.77863,40.70229,41.67939,
121,0,0,0,0,[0],27.61608,27.02703,30.07623,32.53638,33.47193,35.72419,35.20444,33.22938,31.25433,29.55648,27.68538,26.74983,
122,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
123,0,0,0,0,[0],29.46565,25.80153,21.83206,22.95165,25.03817,23.96947,30.78880,28.09160,28.80407,26.25954,25.75064,22.49364,
124,0,0,0,0,[0],0.03711,0.03711,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
125,0,0,0,0,[0],0.08323,0.00000,0.00000,0.00000,0.00000,0.00000,0.12484,0.41615,0.24969,0.20807,0.04161,0.00000,
126,13,0,0,13,"[[1551.3462,1023.6328,4,292.141,nc],[1561.4439,997.943,4,325.0652,nc],[1541.8554,1023.4719,5,271.3841,nc],[1551.7657,1031.0623,5,700.1561,nc],[1552.2019,1015.3602,5,348.2601,nc],[1545.583,995.1965,5,357.4751,nc],[1540.1151,1009.0833,6,267.1198,nc],[1535.8142,999.7859,6,332.5383,nc],[1543.6054,1032.3787,6,248.5495,nc],[1531.9014,1008.9329,7,231.1342,nc],[1557.4086,1030.1699,7,306.3989,nc],[1559.7439,993.8888,8,256.4671,nc],[1538.8224,1026.9797,9,244.279,nc],]",0.11179,0.16769,0.05590,0.11179,0.00000,0.00000,0.00000,0.05590,0.00000,0.00000,0.00000,0.00000,
127,0,0,0,0,[0],28.76454,29.73908,30.96511,33.25998,33.48004,33.32285,34.39170,33.95159,33.44860,33.79440,31.93964,32.59981,
128,24,8,6,10,"[[1401.0862,1021.0478,1,385.3455,organelle_far],[1390.0577,1017.0676,1,469.2426,organelle_near],[1378.8142,1028.613,3,349.6027,nc],[1374.0143,1042.1714,4,298.9468,organelle_far],[1384.987,1015.4491,4,310.3515,nc],[1373.2839,1015.3371,4,345.8706,organelle_near],[1386.2831,1080.7227,4,347.2982,organelle_far],[1388.5102,1010.5874,4,328.1344,nc],[1393.3178,1026.3425,4,290.3882,nc],[1372.7573,1052.4266,5,378.8855,organelle_far],[1402.0263,1006.2803,5,236.3844,nc],[1384.9092,1004.0956,5,252.8624,organelle_near],[1374.9021,1062.0809,5,791.502,organelle_far],[1375.6233,1006.5266,5,321.9466,organelle_near],[1369.0452,1020.1581,6,502.576,nc],[1388.2024,1067.4297,6,338.3631,nc],[1379.2813,1002.9672,6,382.2666,nc],[1391.7051,1005.9155,6,466.9751,organelle_near],[1402.1065,1027.8104,6,310.3997,organelle_near],[1374.9131,1044.4853,7,231.1607,organelle_far],[1404.7339,1046.98,7,275.2916,nc],[1404.2191,1035.0791,8,241.2484,nc],[1385.9812,1000.1458,8,325.966,organelle_near],[1398.9362,1026.4563,8,356.384,organelle_near],]",14.43080,16.10770,16.08408,14.47803,17.21776,18.61124,21.87057,20.97308,19.22532,17.52480,14.33632,12.30515,
129,0,0,0,0,[0],15.50424,20.45240,25.30631,24.12818,24.41093,26.24882,30.58435,32.04524,33.31762,32.56362,25.54194,22.71442,
130,0,0,0,0,[0],12.07977,16.63818,24.50142,26.60969,26.32479,25.92593,26.15385,27.92023,28.20513,28.14815,27.35043,26.83761,
131,0,0,0,0,[0],0.08654,0.08654,0.04327,0.08654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08654,
132,0,0,0,0,[0],24.97786,31.13375,39.94686,43.93268,47.74136,46.98849,41.67405,40.52259,42.07263,45.57130,43.62267,42.60407,
133,2,0,0,2,"[[1158.161,1040.3423,6,282.7528,nc],[1173.8989,1054.6672,6,229.9761,nc],]",0.00000,0.00000,0.00000,0.04686,0.09372,0.04686,0.18744,0.23430,0.18744,0.09372,0.04686,0.00000,
134,0,0,0,0,[0],29.00158,34.03328,41.20444,42.23455,39.46117,36.25198,34.35024,34.62758,35.81616,34.42948,32.64659,28.60539,
135,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
136,0,0,0,0,[0],0.11287,0.03762,0.00000,0.00000,0.26336,0.33860,0.07524,0.00000,0.03762,0.00000,0.00000,0.03762,
137,0,0,0,0,[0],0.00000,0.00000,0.04688,0.14065,0.04688,0.09376,0.00000,0.00000,0.04688,0.00000,0.00000,0.00000,
138,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.14279,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
139,0,0,0,0,[0],0.23419,0.02927,0.05855,0.02927,0.02927,0.00000,0.02927,0.00000,0.00000,0.00000,0.00000,0.00000,
140,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
141,0,0,0,0,[0],25.62879,32.00347,41.67389,42.58456,44.66609,43.40850,40.37294,37.51084,36.55681,34.51865,32.13356,30.13877,
142,0,0,0,0,[0],0.02583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
143,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.06378,0.06378,0.25510,0.31888,0.12755,0.00000,0.00000,
144,2,0,0,2,"[[534.9332,1143.2884,8,236.1051,nc],[536.5501,1117.2526,10,317.702,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
145,0,0,0,0,[0],50.52474,54.42279,51.27436,46.32684,42.27886,42.72864,42.27886,43.47826,38.98051,29.68516,12.74363,3.89805,
146,0,0,0,0,[0],22.50489,25.92955,29.15851,31.97162,34.56458,36.71722,32.68102,32.21624,32.43640,33.87965,32.82779,30.40607,
147,0,0,0,0,[0],71.75732,58.57741,54.81172,56.06695,55.85774,51.88285,44.56067,32.84519,16.94561,0.00000,0.00000,0.00000,
148,0,0,0,0,[0],0.40816,0.13605,1.36054,2.17687,1.76871,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
149,0,0,0,0,[0],30.97252,36.01128,37.20930,36.71600,36.89218,36.96265,42.10712,45.66596,47.92107,47.07541,45.56025,43.23467,
150,0,0,0,0,[0],33.18386,35.58616,40.58296,41.19154,40.19859,39.94234,39.26970,38.88533,36.70724,36.93145,33.21589,29.75657,
151,14,0,0,14,"[[640.2565,1141.6269,6,257.1463,nc],[612.7873,1176.2023,6,565.5363,nc],[643.511,1188.3701,6,404.8962,nc],[624.3902,1177.6088,6,384.3065,nc],[617.2766,1187.1996,6,263.7834,nc],[644.9425,1180.4552,7,250.6666,nc],[618.5128,1167.9964,7,271.0034,nc],[640.1691,1152.2156,7,254.3896,nc],[624.1245,1193.0151,8,319.4662,nc],[647.7096,1165.7588,8,382.8662,nc],[641.6633,1194.1159,8,588.6271,nc],[636.146,1191.3144,8,393.278,nc],[626.4869,1187.0983,9,539.1658,nc],[613.6375,1164.3527,9,333.1959,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
152,9,0,0,9,"[[838.0276,1166.3265,2,250.892,nc],[788.8748,1163.2708,4,288.3586,nc],[792.1566,1151.6998,5,339.9139,nc],[789.9207,1167.7216,6,282.3821,nc],[840.1578,1153.803,6,284.6569,nc],[836.242,1175.9599,6,242.8235,nc],[800.6173,1192.1701,8,248.4428,nc],[786.1058,1171.681,8,270.4652,nc],[823.9057,1186.7994,9,260.6729,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07228,0.10842,0.00000,0.00000,0.00000,
153,1,0,0,1,"[[893.6647,1157.4694,6,278.1614,nc],]",0.02664,0.07991,0.15983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
154,3,0,0,3,"[[1657.0172,1212.3352,8,265.9654,nc],[1643.4146,1198.818,8,255.2541,nc],[1680.9397,1177.8108,9,256.8615,nc],]",0.00000,0.00000,0.00000,0.07821,0.13034,0.20855,0.18248,0.02607,0.00000,0.00000,0.00000,0.00000,
155,0,0,0,0,[0],1.75211,4.86697,14.99027,19.53277,22.97210,23.55613,23.16677,25.95717,29.46139,33.41986,34.65282,31.86243,
156,4,0,4,0,"[[1013.8881,1211.2968,5,247.5992,organelle_far],[1006.9921,1177.979,6,253.7686,organelle_far],[1028.8658,1196.0514,7,240.6649,organelle_far],[1017.465,1179.6047,7,209.3422,organelle_far],]",33.95018,41.99288,46.97509,46.47687,46.97509,44.91103,41.56584,40.92527,38.36299,32.24199,20.99644,11.95730,
157,0,0,0,0,[0],0.48544,0.59331,1.02481,1.40237,1.61812,1.02481,0.32362,0.00000,0.00000,0.00000,0.00000,0.00000,
158,0,0,0,0,[0],30.35797,29.03301,30.28824,32.47327,34.98373,34.49558,33.24035,32.38029,31.40400,31.07857,30.40446,30.47420,
159,5,0,0,5,"[[843.272,1234.2335,3,281.6852,nc],[806.866,1235.8589,6,272.4164,nc],[811.0645,1230.3243,7,342.851,nc],[815.0731,1210.2294,7,265.1698,nc],[812.1004,1200.9476,8,273.461,nc],]",0.21796,0.00000,0.08718,0.39233,0.26155,0.00000,0.04359,0.00000,0.00000,0.00000,0.00000,0.00000,
160,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
161,8,0,0,8,"[[601.5753,1212.5837,4,271.235,nc],[556.1145,1221.969,5,311.0098,nc],[580.7407,1261.003,5,268.6833,nc],[571.0255,1261.8321,7,249.0887,nc],[580.3276,1212.7654,7,251.4459,nc],[575.7286,1243.3556,7,282.3889,nc],[557.9659,1255.322,7,227.9662,nc],[588.1517,1230.1563,9,248.505,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10246,0.34153,0.44399,0.37568,0.30738,
162,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
163,0,0,0,0,[0],0.00000,0.00000,3.26954,8.69219,17.22488,26.79426,32.05742,33.57257,29.98405,28.86762,29.26635,27.99043,
164,0,0,0,0,[0],0.00000,0.10400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05200,0.52002,0.62402,0.46802,
165,1,0,0,1,"[[1523.7678,1263.8532,7,230.9421,nc],]",0.23310,0.66045,0.07770,0.00000,0.00000,0.15540,0.03885,0.00000,0.00000,0.03885,0.07770,0.15540,
166,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03606,
167,4,0,3,1,"[[68.6649,1272.799,3,272.0216,nc],[77.1902,1285.142,4,247.1817,organelle_far],[89.5371,1235.9827,6,245.992,organelle_far],[98.9228,1257.2936,9,270.7265,organelle_far],]",6.88153,7.72358,12.83391,15.56330,17.16028,18.17654,18.40883,17.71196,15.38908,12.95006,12.39837,11.93380,
168,9,0,0,9,"[[1267.0825,1265.4447,3,252.8882,nc],[1241.2996,1235.7802,3,341.8526,nc],[1254.7102,1257.6985,5,293.8221,nc],[1260.7659,1272.3294,5,275.7768,nc],[1259.0163,1268.0662,6,269.6278,nc],[1244.1872,1260.0474,6,272.12,nc],[1214.7671,1257.3626,6,377.5186,nc],[1259.1789,1260.2802,7,231.0788,nc],[1217.9664,1241.9463,8,310.8954,nc],]",0.00000,0.08818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
169,1,0,0,1,"[[1275.2277,1250.2182,7,283.4518,nc],]",0.00000,0.00000,0.00000,0.17668,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
170,20,0,0,20,"[[620.8563,1284.4106,3,301.1158,nc],[610.8367,1270.7469,3,304.3077,nc],[634.2772,1241.4412,3,244.4303,nc],[647.9164,1264.2308,3,308.5283,nc],[650.7122,1262.8459,4,275.3818,nc],[619.7351,1264.4012,4,325.1766,nc],[656.8524,1254.4768,5,347.6839,nc],[615.8063,1247.1926,5,390.7222,nc],[649.1988,1273.0291,5,259.854,nc],[657.217,1263.1007,6,324.9761,nc],[619.875,1269.9878,6,383.5658,nc],[616.313,1264.0386,6,305.6779,nc],[644.9769,1267.6978,7,365.2,nc],[623.4396,1239.9019,7,366.1037,nc],[625.8915,1293.2553,7,301.8229,nc],[657.8853,1258.0429,8,301.0891,nc],[634.976,1269.0566,9,312.4154,nc],[644.8616,1241.8928,9,540.2997,nc],[654.3047,1254.7075,9,308.6654,nc],[640.1781,1238.0148,9,389.1287,nc],]",0.00000,0.00000,0.00000,0.14080,0.00000,0.07040,0.31679,0.00000,0.00000,0.00000,0.00000,0.00000,
171,0,0,0,0,[0],23.52747,25.28127,31.70086,34.54666,37.42555,34.51357,33.68630,33.32230,33.42158,30.64196,26.63799,23.99073,
172,1,0,0,1,"[[201.9627,1291.2909,7,772.3987,nc],]",16.53504,16.80652,19.07700,20.16288,21.07601,24.82725,27.46792,28.23297,29.71372,30.92300,31.86081,30.72557,
173,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06892,0.00000,0.00000,0.06892,
175,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.06161,0.00000,0.00000,0.00000,0.00000,0.06161,0.12323,0.00000,
176,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
177,6,4,2,0,"[[994.0696,1344.9871,5,344.0397,organelle_near],[1019.3795,1315.5793,5,276.6309,organelle_far],[984.2385,1332.7197,5,293.8857,organelle_near],[998.3282,1343.6712,7,251.8188,organelle_near],[983.4171,1347.2779,8,273.1507,organelle_far],[1002.7415,1339.8605,9,274.0363,organelle_near],]",25.53491,27.05518,29.58896,31.92568,33.89640,34.57207,35.21959,33.36149,32.77027,33.64302,32.99550,33.36149,
178,3,0,0,3,"[[1074.2364,1314.0498,7,326.452,nc],[1081.047,1313.2142,7,361.447,nc],[1089.3154,1336.4253,8,259.0108,nc],]",0.00000,0.03110,0.00000,0.00000,0.00000,0.00000,0.09331,0.24883,0.52877,0.09331,0.00000,0.00000,
179,0,0,0,0,[0],28.34119,34.90566,38.99371,40.36950,41.78459,38.20755,35.10220,35.49528,36.24214,37.38208,38.20755,37.97170,
180,8,0,6,2,"[[951.2892,1313.9426,2,351.4918,organelle_far],[963.3197,1321.1192,3,354.6664,organelle_far],[956.8696,1315.3173,3,242.4974,organelle_far],[932.5262,1316.4953,4,253.5571,organelle_far],[933.7629,1325.0527,4,229.2622,organelle_far],[956.8085,1348.6573,4,236.8326,nc],[948.0448,1305.399,7,223.7126,nc],[933.8836,1308.1066,8,311.0268,organelle_far],]",12.78165,17.36993,24.33429,24.70299,25.03073,22.98238,24.17042,27.07907,29.74191,30.31544,29.25031,25.19459,
181,0,0,0,0,[0],24.19041,28.98316,37.17617,39.18394,38.47150,37.17617,34.32642,34.87694,34.16451,35.78368,34.22927,32.57772,
182,0,0,0,0,[0],34.14550,37.81743,42.51887,42.79341,44.71517,45.74468,45.29856,45.26424,45.47014,42.75909,41.52368,41.90117,
183,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.26059,0.58632,1.04235,1.23779,1.30293,0.58632,0.45603,
184,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
185,0,0,0,0,[0],0.00000,0.24615,1.60000,3.13846,11.13846,18.09231,22.27692,24.49231,28.43077,34.03077,37.78462,39.32308,
186,0,0,0,0,[0],0.00000,0.00000,0.10045,0.00000,0.10045,0.00000,0.05023,0.00000,0.00000,0.00000,0.00000,0.00000,
187,1,0,0,1,"[[462.8976,1463.2198,6,250.8445,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
188,1,0,0,1,"[[1097.9571,1455.2607,9,263.2924,nc],]",2.77928,2.72531,3.18403,3.72369,4.96492,5.04587,4.37129,5.15380,6.23314,4.96492,3.83162,2.64436,
189,1,0,1,0,"[[1190.4314,1472.7078,4,282.932,organelle_far],]",40.60403,47.65101,55.20134,59.56376,61.57718,53.18792,52.26510,53.43960,51.34228,43.37248,31.87919,21.14094,
190,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
191,14,0,0,14,"[[985.3103,1500.3024,1,262.7315,nc],[981.002,1504.712,4,227.448,nc],[995.9428,1491.9823,4,304.7896,nc],[990.7979,1532.7673,4,229.4732,nc],[983.2688,1524.5857,5,273.61,nc],[988.8965,1514.3356,5,259.5655,nc],[999.6559,1486.9837,7,308.7105,nc],[1011.484,1510.8884,7,252.9206,nc],[1001.9101,1493.8701,7,299.8342,nc],[997.4902,1481.2013,7,224.1664,nc],[988.1908,1494.8257,8,290.8192,nc],[999.8834,1522.8087,8,223.834,nc],[984.5584,1514.9118,8,241.3078,nc],[992.5619,1500.9479,8,244.6729,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03077,0.00000,0.00000,0.00000,0.00000,
192,1,0,0,1,"[[1386.2683,1524.6585,6,223.5225,nc],]",0.00000,0.00000,0.14423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
193,13,0,0,13,"[[587.3661,1531.4383,2,247.3722,nc],[611.8841,1509.2483,3,309.6654,nc],[608.4017,1517.4504,4,252.9535,nc],[588.9092,1526.9856,4,271.7137,nc],[588.2439,1503.0051,4,284.6319,nc],[599.4197,1496.2589,5,366.8527,nc],[596.6048,1508.7754,6,284.5374,nc],[611.2911,1521.2267,7,492.9607,nc],[599.7625,1508.9918,7,328.2995,nc],[619.5399,1521.9152,7,296.2834,nc],[606.5221,1531.5043,7,244.6009,nc],[605.4249,1512.1692,7,285.1006,nc],[579.2271,1530.9663,8,276.3287,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
194,4,0,0,4,"[[1569.9555,1536.9785,7,335.4756,nc],[1597.8067,1545.0334,7,366.4315,nc],[1588.6198,1546.2035,8,211.7734,nc],[1592.6784,1533.0987,9,268.3234,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07281,0.00000,0.00000,0.00000,
195,5,0,5,0,"[[1150.6922,1514.3646,5,210.6054,organelle_far],[1177.9516,1512.1901,5,232.2724,organelle_far],[1166.7753,1542.5625,6,229.8777,organelle_far],[1165.9561,1508.2551,6,321.39,organelle_far],[1182.8868,1548.1648,8,232.1806,organelle_far],]",25.41176,30.14706,38.20588,39.20588,40.29412,39.05882,40.00000,41.26471,43.52941,43.32353,42.38235,41.11765,
196,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
197,0,0,0,0,[0],0.07042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
198,2,0,0,2,"[[1045.9199,1534.4893,9,314.5283,nc],[1043.0364,1563.1986,10,254.4698,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17271,0.00000,
199,1,0,1,0,"[[207.8269,1596.3134,5,238.7679,organelle_far],]",33.12547,36.91694,38.11424,39.68571,41.98054,44.32527,45.52257,43.77650,41.83088,39.96009,41.35695,39.46121,
200,0,0,0,0,[0],0.00000,0.00000,0.06006,0.00000,0.06006,0.00000,0.00000,0.24024,0.00000,0.12012,0.66066,0.90090,
201,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.08003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08003,
202,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13175,0.00000,0.00000,0.00000,0.00000,
203,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
204,3,0,0,3,"[[869.6881,1746.7247,7,270.9619,nc],[899.3122,1714.3104,8,355.587,nc],[904.9861,1717.4558,9,239.2391,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20928,0.38368,0.45344,0.62783,0.41856,0.17440,
205,0,0,0,0,[0],32.96865,35.32506,36.10351,35.91416,35.15674,39.11214,43.36209,45.80265,45.65538,43.48832,41.46855,39.70124,
206,1,0,0,1,"[[1245.3381,1739.95,6,223.7835,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
207,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
208,0,0,0,0,[0],0.00000,0.00000,0.00000,0.14327,0.00000,0.14327,0.00000,0.14327,0.00000,0.00000,0.00000,0.00000,
209,9,0,0,9,"[[1208.8206,1804.1713,5,299.334,nc],[1257.1819,1778.699,5,247.7031,nc],[1212.5629,1786.9293,5,296.2836,nc],[1258.2176,1792.1843,6,335.949,nc],[1204.1715,1796.5213,6,225.6785,nc],[1217.8261,1770.7157,7,247.08,nc],[1213.4382,1774.6012,8,243.4872,nc],[1245.4168,1797.3152,8,257.464,nc],[1208.9946,1810.0087,9,300.7692,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02599,0.00000,0.00000,0.00000,
210,0,0,0,0,[0],0.00000,0.16138,0.00000,0.00000,0.00000,0.26896,0.05379,0.00000,0.00000,0.00000,0.00000,0.00000,
211,3,0,3,0,"[[1923.5703,1838.7137,3,249.388,organelle_far],[1936.0666,1848.2253,6,219.8269,organelle_far],[1906.8198,1837.1371,7,222.6645,organelle_far],]",4.51096,9.86509,18.12816,22.21754,24.87352,30.39629,35.83474,36.63575,36.50927,36.21417,36.04553,37.73187,
212,0,0,0,0,[0],0.00000,0.00000,0.00000,0.10111,3.03337,9.40344,20.52578,27.40142,41.65824,50.45501,50.75834,52.07280,
213,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
214,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
215,1,0,1,0,"[[525.3409,1848.6106,6,234.9807,organelle_far],]",21.62444,24.19299,28.84415,31.16973,33.35647,34.12010,37.20930,37.93822,37.34814,36.23742,36.93162,35.82090,
216,0,0,0,0,[0],13.46154,18.31984,23.17814,22.63833,21.92982,21.28880,25.77598,27.86775,29.82456,33.16464,34.91903,35.18893,
217,0,0,0,0,[0],27.87162,35.05068,47.80405,50.50676,48.56419,46.28378,44.17230,39.52703,39.69595,34.79730,34.20608,28.46284,
218,0,0,0,0,[0],6.84411,9.41065,17.01521,17.44297,20.38973,21.34030,24.57224,24.28707,23.66920,21.00760,16.15970,13.16540,
219,0,0,0,0,[0],1.87138,3.53189,6.14128,8.43437,10.35846,13.91671,17.50132,18.50290,18.58197,20.13706,21.69215,21.50764,
220,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
221,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03845,
222,3,0,0,3,"[[1299.3028,1890.3692,7,258.7609,nc],[1292.8964,1874.5937,7,230.4124,nc],[1310.5097,1915.4589,9,287.0124,nc],]",0.00000,0.04413,0.11033,0.06620,0.04413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
223,0,0,0,0,[0],0.23923,5.50239,23.68421,33.49282,43.30144,48.80383,52.39234,54.78469,53.82775,53.82775,49.76077,43.54067,
224,1,0,0,1,"[[352.301,1882.5753,8,231.1111,nc],]",1.95337,4.47385,6.55325,8.06553,9.51481,10.27095,11.84625,12.88595,13.26402,15.21739,17.54883,19.50221,
225,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
226,0,0,0,0,[0],8.95934,14.16265,18.95245,19.60717,19.43487,19.53825,19.64163,19.64163,20.46864,20.70986,18.26327,16.02343,
227,0,0,0,0,[0],22.16187,25.42097,31.77621,37.20804,36.93645,38.15861,39.08202,41.22759,41.17328,43.59044,46.65942,46.57795,
228,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
229,0,0,0,0,[0],4.26627,5.95807,9.56234,11.14380,10.00368,10.37146,12.76204,13.79184,15.99853,18.75690,19.38213,18.49945,
230,0,0,0,0,[0],0.00000,0.06161,0.00000,0.06161,0.00000,0.00000,0.00000,0.18484,0.43130,0.43130,0.36969,0.00000,
