Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
42,3,0,2,1,"[[1067.1481,1414.3904,4,276.7732,organelle_far],[1062.4827,1441.9819,4,400.1859,organelle_far],[1074.9166,1413.8357,7,293.4443,nc],]",12.26969,14.53736,18.38429,19.29540,19.01195,19.76109,19.96356,18.10083,14.92205,12.65438,8.38226,1.57927,
43,0,0,0,0,[0],27.27528,29.46969,34.13982,35.50429,33.63342,33.05669,34.61809,33.50682,33.26769,33.60529,26.76888,12.26614,
44,1,0,0,1,"[[965.0349,1466.6099,5,242.6462,nc],]",0.55236,0.22095,0.48608,0.33142,0.30932,0.22095,0.04419,0.04419,0.00000,0.19885,0.11047,0.00000,
45,0,0,0,0,[0],0.16077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
46,4,0,0,4,"[[1644.3621,1536.3693,5,311.8349,nc],[1657.0822,1549.3313,5,303.6071,nc],[1684.0835,1536.763,6,279.8894,nc],[1638.9888,1522.7726,6,273.242,nc],]",28.80774,34.50375,38.21785,35.19039,33.97316,34.39451,32.20974,29.49438,33.28652,37.39076,31.85081,13.99813,
47,0,0,0,0,[0],0.00000,0.02734,0.00000,0.00000,0.02734,0.10938,0.08203,0.00000,0.00000,0.00000,0.00000,0.02734,
48,5,0,0,5,"[[1066.9541,1523.4274,5,306.3622,nc],[1020.1611,1472.698,7,221.5819,nc],[1040.9069,1510.8016,7,250.1464,nc],[1060.9302,1514.9634,8,292.7544,nc],[1052.0938,1495.7664,8,250.3306,nc],]",2.34209,2.86255,2.24746,0.99361,1.27750,1.06458,2.43672,2.15283,2.05820,2.57866,0.82801,0.00000,
49,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
50,0,0,0,0,[0],0.13435,0.00000,0.00000,0.13435,0.40305,0.40305,0.26870,0.08957,0.00000,0.00000,0.00000,0.00000,
51,0,0,0,0,[0],29.72175,34.08985,38.06933,36.23504,32.98617,32.89290,29.75284,30.60780,34.35411,39.60827,32.39546,11.61200,
52,1,0,0,1,"[[1879.1278,1582.4124,7,279.5001,nc],]",0.11505,0.01918,0.00000,0.00000,0.01918,0.07670,0.47939,0.57526,0.51774,0.28763,0.01918,0.00000,
53,2,0,0,2,"[[1074.2317,1633.8159,5,344.6436,nc],[1046.9036,1650.2101,7,268.1691,nc],]",0.12960,0.09720,0.03240,0.11340,0.12960,0.04860,0.32399,0.11340,0.16200,0.19439,0.12960,0.00000,
54,2,0,0,2,"[[1722.5662,1571.9746,5,280.7229,nc],[1688.8577,1605.3385,7,237.8424,nc],]",0.13161,0.00000,0.02632,0.00000,0.00000,0.02632,0.00000,0.05265,0.07897,0.05265,0.00000,0.02632,
55,0,0,0,0,[0],0.00000,0.03061,0.06122,0.06122,0.00000,0.03061,0.15305,0.27548,0.06122,0.00000,0.00000,0.00000,
56,0,0,0,0,[0],1.76613,1.46867,1.78472,2.32385,2.28667,2.24949,1.97063,1.41290,0.98531,0.50195,0.09295,0.00000,
57,1,0,0,1,"[[247.2077,1621.0702,7,238.5015,nc],]",0.20558,0.11747,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
58,2,0,0,2,"[[1403.0165,1634.7839,6,270.2195,nc],[1423.6303,1647.3324,8,266.4755,nc],]",0.51452,0.07350,0.44101,0.44101,0.29401,0.14700,0.11025,0.07350,0.33076,0.14700,0.00000,0.00000,
60,0,0,0,0,[0],0.04062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
61,0,0,0,0,[0],0.14586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
62,4,0,0,4,"[[1093.992,1722.615,3,311.8999,nc],[1047.3954,1711.7552,4,315.2621,nc],[1094.9079,1698.7762,4,262.5562,nc],[1090.8721,1706.6705,6,243.3631,nc],]",0.08544,0.01709,0.01709,0.00000,0.00000,0.00000,0.00000,0.01709,0.00000,0.00000,0.01709,0.00000,
63,0,0,0,0,[0],0.10521,0.05260,0.00000,0.00000,0.00000,0.00000,0.10521,0.15781,0.10521,0.00000,0.00000,0.00000,
64,1,0,0,1,"[[1372.1299,1693.0815,6,232.5711,nc],]",0.08421,0.02105,0.02105,0.02105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04211,
65,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.08708,0.26125,0.02903,0.00000,0.00000,0.00000,0.00000,0.00000,
66,0,0,0,0,[0],0.05283,0.00000,0.00000,0.00000,0.02641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
67,0,0,0,0,[0],0.11450,0.03817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
68,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
69,3,0,3,0,"[[1934.1177,1774.0132,4,270.674,organelle_far],[1922.9547,1799.7443,6,222.5815,organelle_far],[1962.2235,1821.6642,7,275.2496,organelle_far],]",34.12259,36.83407,41.20680,41.35956,39.94653,41.55051,44.91121,44.09013,41.35956,40.06110,35.40195,23.25759,
70,0,0,0,0,[0],0.15509,0.01723,0.01723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01723,0.01723,
71,1,0,0,1,"[[1537.0362,1829.1475,4,292.3008,nc],]",0.04601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09202,0.00000,0.00000,
72,0,0,0,0,[0],0.11601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07734,0.00000,0.00000,0.00000,0.00000,
73,3,0,1,2,"[[1882.2645,1892.2339,5,213.2923,organelle_far],[1870.2931,1872.1875,5,233.1879,nc],[1906.2012,1873.0002,8,271.0034,nc],]",35.80392,38.07843,42.68627,43.35294,42.03922,40.39216,35.35294,32.58824,36.13725,37.74510,32.31373,17.03922,
74,1,0,0,1,"[[1308.3371,1857.0418,5,249.2394,nc],]",0.04734,0.02367,0.00000,0.00000,0.00000,0.00000,0.00000,0.04734,0.04734,0.02367,0.00000,0.04734,
75,0,0,0,0,[0],0.11398,0.03799,0.00000,0.00000,0.00000,0.03799,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
76,0,0,0,0,[0],0.16974,0.00000,0.00000,0.00000,0.00000,0.00000,0.07274,0.00000,0.00000,0.00000,0.00000,0.02425,
77,0,0,0,0,[0],0.19617,0.00000,0.02452,0.00000,0.04904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
