Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
38,0,0,0,0,[0],31.58337,31.75136,31.41537,33.09534,34.31331,36.16128,37.67325,38.80722,40.06720,41.91516,41.83116,41.99916,
39,14,0,0,14,"[[1393.3678,558.8513,2,300.1486,nc],[1396.1016,579.1935,2,436.8012,nc],[1414.7794,543.0966,3,195.2987,nc],[1418.9756,588.6788,4,370.067,nc],[1436.7855,562.0944,4,371.3744,nc],[1418.8621,555.4387,5,406.2622,nc],[1413.0781,567.0923,6,386.0551,nc],[1395.0202,584.2816,6,404.1923,nc],[1433.512,549.009,6,345.4561,nc],[1418.8428,576.0408,7,282.8733,nc],[1387.0253,568.9928,7,528.1151,nc],[1388.3269,576.6509,7,283.9465,nc],[1418.8494,540.1285,9,225.0778,nc],[1411.3679,540.1523,10,216.4444,nc],]",0.03727,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03727,0.00000,
40,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
41,1,0,0,1,"[[1695.9575,575.6889,8,244.9697,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03632,
42,1,0,0,1,"[[884.0049,584.2699,9,735.9806,nc],]",0.69699,0.47689,0.07337,0.00000,0.03668,0.03668,0.00000,0.00000,0.00000,0.00000,0.07337,0.00000,
43,2,0,0,2,"[[954.0056,591.5474,4,915.6508,nc],[943.8332,576.9565,6,288.1356,nc],]",0.00000,0.00000,0.02993,0.05986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02993,0.00000,
44,3,0,1,2,"[[827.0572,566.5063,9,237.8293,nc],[792.2147,609.0058,9,251.1698,nc],[834.9304,580.1132,10,306.2986,organelle_far],]",18.32223,17.08056,17.68625,18.95821,19.95760,18.89764,15.08177,13.23440,12.81042,10.53907,10.53907,8.96426,
45,2,1,1,0,"[[1516.8857,583.9449,4,225.5385,organelle_far],[1531.1316,603.8263,6,229.1621,organelle_near],]",41.44095,44.36620,49.18743,52.11268,49.02492,46.42470,47.50813,46.53304,43.22860,41.98267,42.74106,45.28711,
46,0,0,0,0,[0],0.04706,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
47,12,0,0,12,"[[1063.0676,577.1548,3,287.8718,nc],[1061.2159,583.8905,3,327.1912,nc],[1046.0812,612.7839,3,268.2515,nc],[1070.8956,584.6497,5,257.843,nc],[1038.2384,615.8345,5,260.4217,nc],[1069.936,619.7181,5,307.0532,nc],[1077.56,584.0464,7,395.34,nc],[1045.6318,618.8901,7,286.2604,nc],[1050.2552,621.3049,7,215.4033,nc],[1064.9778,609.2711,8,743.8179,nc],[1083.1848,594.0336,9,308.0418,nc],[1047.9283,636.3645,10,256.9953,nc],]",0.00000,0.00000,0.00000,0.03045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
48,0,0,0,0,[0],0.00000,0.03852,0.07704,0.00000,0.03852,0.30817,0.07704,0.03852,0.03852,0.00000,0.00000,0.00000,
49,1,0,1,0,"[[207.9302,643.5339,2,262.6328,organelle_far],]",20.81658,24.83761,27.40489,28.92051,29.44633,31.51871,30.99289,30.86916,26.94092,23.50758,20.16703,18.62048,
50,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
51,1,0,0,1,"[[1619.0266,623.9007,3,276.7466,nc],]",0.00000,0.00000,0.03368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
52,4,0,0,4,"[[1386.9894,630.3622,2,228.9168,nc],[1402.7242,647.2486,4,235.2264,nc],[1377.2646,614.8657,6,202.9453,nc],[1388.8672,600.7885,7,245.537,nc],]",0.24155,0.12077,0.00000,0.00000,0.00000,0.00000,0.00000,0.03019,0.03019,0.00000,0.00000,0.00000,
53,1,0,1,0,"[[1497.9586,628.9084,8,212.2906,organelle_far],]",33.25453,35.26399,38.17967,39.79511,42.63199,45.11426,45.39007,46.49330,47.16312,47.59653,46.84791,45.94169,
54,14,0,0,14,"[[1705.1245,633.65,1,419.2162,nc],[1706.8818,636.0906,2,393.9807,nc],[1716.7986,614.1868,2,478.1527,nc],[1691.3772,617.3306,3,305.9175,nc],[1696.1357,634.341,4,305.1045,nc],[1721.2228,612.6546,5,408.3853,nc],[1687.0185,615.1925,5,312.0189,nc],[1716.1305,629.6377,6,381.9425,nc],[1708.3464,644.9244,7,280.9746,nc],[1726.5669,628.7975,7,397.1317,nc],[1722.2402,613.413,8,325.8872,nc],[1697.6837,646.6825,9,226.4076,nc],[1681.1017,627.635,9,298.6185,nc],[1696.3225,629.7829,9,429.3174,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
55,4,0,0,4,"[[889.7931,656.5311,2,389.5835,nc],[853.3076,651.3903,3,244.5104,nc],[889.215,629.0783,6,320.9746,nc],[852.1494,661.2458,10,271.7832,nc],]",0.12610,0.56747,0.59899,0.50441,0.12610,0.00000,0.00000,0.00000,0.15763,0.12610,0.00000,0.00000,
56,2,0,0,2,"[[993.2015,657.8155,3,323.9024,nc],[970.2459,620.5432,5,252.2363,nc],]",0.11673,0.27237,0.15564,0.03891,0.07782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
57,0,0,0,0,[0],36.06900,40.12023,40.95661,41.74072,42.36801,45.71354,45.34762,46.00105,46.07946,46.18400,46.52378,46.44537,
58,1,1,0,0,"[[824.4074,658.8285,3,259.6929,organelle_near],]",35.18117,34.34500,35.61474,36.38897,35.95540,34.80954,34.25209,31.99133,30.25705,30.19511,30.04026,28.67761,
59,0,0,0,0,[0],0.04464,0.00000,0.00000,0.04464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
60,0,0,0,0,[0],19.15535,23.94419,26.62142,28.50679,28.50679,26.43288,26.20664,24.73605,24.62293,24.17044,24.88688,21.22926,
61,0,0,0,0,[0],40.09509,43.18542,45.16640,47.26624,51.14897,53.64501,52.85261,53.56577,54.59588,52.73376,51.58479,49.80190,
62,9,2,7,0,"[[1469.8851,689.3108,2,294.7053,organelle_far],[1458.5718,686.3444,2,300.9073,organelle_far],[1462.6946,691.7492,2,388.6467,organelle_far],[1442.3893,690.0885,3,278.1477,organelle_near],[1464.2648,694.8667,3,345.3584,organelle_far],[1439.8267,700.271,5,197.012,organelle_near],[1449.0972,644.1194,6,241.4172,organelle_far],[1453.4675,643.3184,6,243.6487,organelle_far],[1474.0151,661.6095,7,220.203,organelle_far],]",36.74042,40.32409,43.50265,47.49143,46.58772,47.27329,47.61608,46.46307,47.11748,49.20536,50.10907,50.57650,
63,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
64,1,0,0,1,"[[576.6902,699.8273,8,231.9402,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
65,0,0,0,0,[0],0.05549,0.02775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
66,10,0,0,10,"[[1612.1366,671.6655,2,249.5635,nc],[1628.0836,671.6805,3,252.3402,nc],[1618.1801,712.9327,3,273.9326,nc],[1634.0776,701.4974,4,395.099,nc],[1630.9385,692.9432,4,265.9818,nc],[1624.6013,681.5457,5,285.3376,nc],[1619.3589,718.5986,7,220.1943,nc],[1630.7305,677.3102,7,323.073,nc],[1624.9742,674.3011,8,327.9731,nc],[1635.422,699.21,9,331.6936,nc],]",0.00000,0.08167,0.08167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
67,0,0,0,0,[0],14.40777,16.66019,18.48544,24.31068,24.97087,29.35922,28.97087,25.20388,21.39806,15.22330,13.86408,11.76699,
68,0,0,0,0,[0],0.53945,0.06743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
69,0,0,0,0,[0],38.69533,47.96145,55.15196,58.93254,57.59822,55.67087,55.15196,54.41067,51.22313,43.66197,35.73017,30.83766,
70,0,0,0,0,[0],0.00000,0.05804,0.00000,0.00000,0.00000,0.11608,0.05804,0.17411,0.00000,0.00000,0.00000,0.00000,
71,0,0,0,0,[0],41.49208,45.22228,47.01073,50.28104,49.71896,49.97445,50.12775,50.38324,50.58763,48.90138,48.64589,48.95248,
72,2,0,0,2,"[[1041.4987,686.7733,6,297.2267,nc],[1002.0039,706.3535,8,214.4767,nc],]",0.00000,0.17831,0.02972,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
73,3,0,0,3,"[[829.9172,724.2246,3,280.3862,nc],[842.1354,731.1385,4,274.2633,nc],[829.1891,700.8154,7,246.4681,nc],]",5.52604,4.78215,4.85299,4.92384,4.35707,3.36521,1.91286,0.92101,0.49593,0.00000,0.00000,0.00000,
74,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
75,6,0,0,6,"[[1556.3301,736.9529,4,305.6115,nc],[1573.8521,745.4188,5,257.1347,nc],[1574.6792,716.3397,5,276.9574,nc],[1557.0336,723.3475,6,235.3993,nc],[1583.907,704.4581,9,296.6185,nc],[1553.0064,703.5418,9,295.3406,nc],]",0.07067,0.00000,0.00000,0.03534,0.00000,0.00000,0.00000,0.03534,0.00000,0.00000,0.00000,0.00000,
76,0,0,0,0,[0],0.00000,0.06578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02193,0.04385,0.00000,0.00000,
77,0,0,0,0,[0],0.37484,0.70804,0.49979,0.04165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
78,2,0,0,2,"[[1511.3092,731.7149,4,1359.9969,nc],[1503.0246,750.152,5,264.2415,nc],]",0.38189,0.00000,0.05456,0.16367,0.10911,0.16367,0.05456,0.00000,0.00000,0.00000,0.00000,0.00000,
79,14,0,0,14,"[[305.1331,773.3334,3,447.4128,nc],[258.2632,748.0086,3,235.0862,nc],[282.4526,728.9744,3,259.104,nc],[265.3369,782.2463,4,219.0471,nc],[300.1744,739.3608,4,303.2738,nc],[263.166,738.1333,5,263.5042,nc],[269.7721,731.2689,6,296.8693,nc],[261.7013,776.9689,7,239.5667,nc],[312.4565,743.1122,7,279.4594,nc],[307.1275,778.0513,7,230.6223,nc],[287.3721,727.6393,7,245.5046,nc],[299.6687,730.4707,8,274.8083,nc],[275.1253,725.1782,9,349.6821,nc],[271.5237,783.5956,9,271.7527,nc],]",0.00000,0.00000,0.05626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
80,9,0,0,9,"[[184.8185,761.3027,2,319.1732,nc],[206.1404,774.7509,2,378.6581,nc],[214.4949,754.3126,2,296.9166,nc],[190.5644,770.5735,2,310.038,nc],[214.0837,732.1548,3,243.6044,nc],[234.5981,763.9403,3,273.1382,nc],[230.6926,739.2313,3,220.6269,nc],[229.8328,749.2351,6,219.4359,nc],[210.5813,782.075,9,286.2841,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
81,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14903,0.00000,0.00000,0.00000,0.00000,0.00000,
82,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
83,0,0,0,0,[0],0.00000,0.00000,0.00000,0.10449,0.00000,0.00000,0.10449,0.00000,0.00000,0.00000,0.00000,0.00000,
84,5,0,0,5,"[[375.9937,793.1178,5,299.3015,nc],[357.4343,792.3459,5,262.2607,nc],[366.9317,774.9377,5,216.3264,nc],[336.736,811.5201,6,203.4061,nc],[342.2674,772.8609,10,283.2555,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03254,
85,1,0,0,1,"[[161.7304,780.4855,4,229.8749,nc],]",0.04466,0.08933,0.00000,0.00000,0.04466,0.00000,0.00000,0.00000,0.08933,0.00000,0.00000,0.00000,
86,1,0,0,1,"[[1414.7958,837.7872,7,248.0885,nc],]",16.03627,19.48187,21.24352,22.64249,24.53368,24.01554,24.81865,26.47668,25.82902,25.28497,23.03109,20.15544,
87,0,0,0,0,[0],0.00000,0.60322,4.49062,12.19839,21.31367,29.95979,41.08579,47.25201,53.48525,54.95979,55.09383,53.55228,
88,25,0,0,25,"[[1136.7265,892.4965,2,383.7452,nc],[1155.6081,846.0916,3,315.9024,nc],[1119.1768,827.3437,3,453.8344,nc],[1101.9084,843.1122,4,242.8728,nc],[1165.0548,850.9505,4,856.6466,nc],[1133.5755,902.0993,4,528.6556,nc],[1129.6775,838.6247,4,324.9297,nc],[1160.6183,897.9483,4,260.9992,nc],[1143.3646,836.234,5,420.5392,nc],[1121.3677,846.8239,5,283.2668,nc],[1099.6185,885.3864,5,411.5958,nc],[1139.7694,829.832,5,325.0042,nc],[1114.2454,846.9756,6,283.5205,nc],[1098.8588,865.1767,6,378.9532,nc],[1119.9217,825.2253,6,433.5897,nc],[1148.5674,906.7731,6,388.0615,nc],[1169.456,854.7255,6,285.5284,nc],[1172.4243,881.7776,7,235.0451,nc],[1119.9659,839.0054,7,259.8688,nc],[1129.7022,856.1884,7,552.9669,nc],[1170.1467,865.0654,7,364.7807,nc],[1106.4335,835.0913,8,392.483,nc],[1096.549,841.2066,9,287.6769,nc],[1122.0172,826.2179,9,446.3021,nc],[1133.6997,829.3787,9,363.4667,nc],]",0.00000,0.13953,0.00000,0.03101,0.00000,0.04651,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
89,10,0,10,0,"[[87.7532,854.7934,5,234.6156,organelle_far],[96.8806,862.8748,5,261.0003,organelle_far],[84.6561,845.8196,5,235.7356,organelle_far],[64.8515,897.1498,6,210.0629,organelle_far],[78.7496,884.275,6,231.4171,organelle_far],[55.226,883.1469,6,238.0378,organelle_far],[94.4048,878.7743,6,241.4505,organelle_far],[90.0448,877.054,7,273.8637,organelle_far],[88.4935,843.4283,7,224.3655,organelle_far],[81.7045,889.0992,8,232.255,organelle_far],]",25.93805,24.85520,24.65374,25.50995,26.74389,28.93478,29.46361,32.00705,33.34173,34.55049,37.77386,36.48955,
90,0,0,0,0,[0],30.91518,39.73214,42.07589,44.86607,44.64286,41.40625,37.94643,37.61161,28.79464,17.29911,5.46875,0.55804,
91,0,0,0,0,[0],0.15232,0.00000,0.00000,0.30465,0.03808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
92,0,0,0,0,[0],30.31132,37.18782,42.62744,47.24598,53.36983,54.66986,54.22511,54.66986,54.08827,53.64352,51.65925,48.27232,
93,3,0,0,3,"[[804.3312,915.4785,4,262.2654,nc],[798.4249,903.6915,4,371.0224,nc],[803.4227,904.4132,5,240.5581,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
94,1,0,0,1,"[[1400.1697,939.396,7,210.0978,nc],]",12.51248,15.30782,16.83860,17.77038,18.63561,22.16306,22.62895,22.76206,23.39434,23.36106,24.15973,22.66223,
96,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12812,0.00000,0.19218,
97,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.02697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
98,0,0,0,0,[0],26.44695,29.28725,34.53912,39.22830,40.94319,42.09539,42.30975,42.36334,42.84566,41.50589,39.79100,34.96785,
99,3,0,0,3,"[[546.8138,980.6633,7,247.1523,nc],[554.3739,974.1907,8,235.7522,nc],[544.9163,969.909,8,220.0192,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
100,6,0,0,6,"[[1310.9366,970.6553,3,242.1829,nc],[1310.194,945.5598,3,259.5172,nc],[1326.1587,975.1596,4,236.4809,nc],[1330.3,959.7941,5,285.5561,nc],[1315.536,940.0659,6,253.4801,nc],[1324.335,942.0091,7,237.281,nc],]",0.00000,0.00000,0.17657,0.05886,0.23543,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
101,12,0,0,12,"[[1264.9282,948.2676,5,328.2676,nc],[1283.6221,989.1725,5,322.5093,nc],[1244.4429,996.9358,5,334.4255,nc],[1286.8609,973.8218,6,305.1271,nc],[1270.6391,997.166,6,274.6999,nc],[1237.9985,970.1866,6,230.0561,nc],[1251.7306,984.0892,7,256.5152,nc],[1235.7312,968.5007,7,264.826,nc],[1244.8482,984.2253,8,238.644,nc],[1239.6549,959.0511,8,300.6523,nc],[1276.1141,993.8806,8,300.3869,nc],[1235.9411,964.246,9,324.7098,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.07278,0.03639,0.00000,0.00000,0.00000,0.00000,0.14556,
102,1,0,0,1,"[[1414.0549,969.1681,5,301.8134,nc],]",0.08757,0.00000,0.04378,0.13135,0.00000,0.00000,0.00000,0.00000,0.08757,0.00000,0.00000,0.00000,
103,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
104,11,0,0,11,"[[513.5889,1010.9578,5,272.3511,nc],[536.84,1030.9619,5,240.7095,nc],[534.0387,1006.6513,6,300.0658,nc],[503.6529,997.3073,6,257.2523,nc],[504.6635,989.4689,7,408.7836,nc],[500.2205,994.2885,7,285.7164,nc],[507.8891,984.4121,9,307.1945,nc],[538.4733,988.5928,9,297.8566,nc],[516.9583,1011.0101,9,318.3173,nc],[519.1279,976.1668,9,375.8504,nc],[510.5115,1009.0006,10,270.4964,nc],]",14.62653,15.02414,14.28571,12.55325,11.01960,13.00767,14.03011,14.65493,13.29168,11.75802,10.05396,8.34990,
105,0,0,0,0,[0],0.00000,0.00000,0.11660,0.00000,0.00000,0.03887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
106,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.07027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
