Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
12,9,0,5,4,"[[956.4455,261.7364,1,253.6848,organelle_far],[956.0319,266.6776,4,277.0902,organelle_far],[995.7857,253.1535,4,237.841,nc],[1004.1331,257.8105,4,324.7504,nc],[984.7318,265.6923,5,269.1029,nc],[962.2336,281.0635,5,230.5855,nc],[958.688,241.6129,5,321.5973,organelle_far],[980.6107,250.2105,6,300.6945,organelle_far],[1000.7298,266.8982,6,242.9285,organelle_far],]",22.35023,19.98025,16.72153,16.19487,12.67281,15.10862,18.66359,18.10402,9.64450,5.99078,4.77288,34.46346,
13,1,0,1,0,"[[904.9354,323.5478,1,226.0883,organelle_far],]",34.05037,31.58447,30.40399,27.67576,20.64533,16.55299,15.81847,14.92655,10.49318,8.13221,5.82371,41.86779,
14,5,0,0,5,"[[1094.9483,326.8001,3,249.8374,nc],[1103.8844,332.8234,3,463.5711,nc],[1115.4842,294.0762,4,160.2599,nc],[1080.9147,332.0934,4,345.8237,nc],[1076.0436,299.1578,4,243.0246,nc],]",0.04675,0.00000,0.00000,0.00000,0.00000,0.14025,0.09350,0.04675,0.00000,0.65451,1.30902,26.22721,
15,0,0,0,0,[0],10.42794,9.69011,7.52582,6.96016,6.64043,6.00098,4.64830,2.18888,0.86080,1.45106,1.81997,30.74274,
16,3,0,2,1,"[[999.5621,318.5737,2,217.7272,organelle_far],[989.8249,339.812,4,225.4549,organelle_far],[992.2122,315.2598,5,265.6498,nc],]",36.86224,38.52041,35.07653,35.96939,38.26531,43.23980,44.00510,24.61735,12.50000,16.32653,13.01020,55.61224,
17,0,0,0,0,[0],39.59492,34.47180,26.29071,25.73471,28.19698,34.19380,38.08578,34.07466,24.70214,22.23987,14.81334,49.00715,
18,2,1,0,1,"[[829.4518,351.7295,1,307.4658,organelle_near],[832.927,357.7906,1,252.7409,nc],]",22.09268,17.07025,13.72197,9.65620,7.80269,6.36771,7.02541,6.78625,2.42152,1.94320,1.82362,34.46936,
19,10,0,0,10,"[[888.4348,435.0477,1,255.3303,nc],[903.9705,392.5994,1,280.808,nc],[903.0606,420.8643,2,504.024,nc],[879.6554,375.4158,3,411.692,nc],[879.0575,417.8982,3,354.958,nc],[896.5128,373.9983,3,314.4486,nc],[895.9143,423.9277,4,390.2554,nc],[904.22,406.198,4,256.0096,nc],[907.589,403.3017,4,253.8338,nc],[871.7341,364.0831,4,555.0209,nc],]",0.25316,0.02301,0.00000,0.02301,0.02301,0.02301,0.06904,0.02301,0.02301,0.43728,1.10472,23.08400,
20,1,0,1,0,"[[1104.146,374.7423,0,177.3661,organelle_far],]",35.59539,36.55570,33.03457,33.29065,38.15621,43.46991,46.86300,37.06786,24.45583,22.02305,16.06914,49.87196,
21,2,2,0,0,"[[1417.0254,380.484,2,319.4294,organelle_near],[1405.7845,380.3129,2,495.5479,organelle_near],]",26.02472,26.05725,24.65843,22.80416,20.78725,20.68966,20.46194,14.93169,9.85686,6.40859,5.43266,45.77098,
22,17,0,0,17,"[[1609.3902,435.6532,2,521.4507,nc],[1593.0171,430.5046,2,281.583,nc],[1575.7721,403.8624,2,348.9196,nc],[1576.2768,419.9444,2,323.5457,nc],[1581.0629,393.573,3,406.5083,nc],[1583.0089,412.4449,3,585.5065,nc],[1591.2604,426.3029,3,355.2888,nc],[1581.7786,427.0699,3,521.7576,nc],[1595.38,377.8392,3,440.5032,nc],[1626.2701,424.0698,3,505.8932,nc],[1612.3051,433.6458,3,486.2763,nc],[1628.6534,398.2306,3,356.0646,nc],[1620.4221,441.3462,3,175.8018,nc],[1604.9345,427.636,3,360.2596,nc],[1579.4011,400.0319,4,256.2786,nc],[1606.7047,379.1867,4,370.3159,nc],[1606.3226,384.3742,4,314.9664,nc],]",1.06920,0.74250,0.38610,0.32670,0.26730,0.35640,0.14850,0.11880,0.17820,0.77220,0.98010,22.09682,
23,3,0,1,2,"[[1469.8093,393.2488,4,248.5157,nc],[1474.6934,406.6039,5,221.079,organelle_far],[1463.7498,393.9995,6,309.5422,nc],]",36.09756,39.51220,31.38211,30.73171,36.26016,36.26016,31.70732,33.65854,23.73984,18.69919,11.54472,42.11382,
24,1,0,0,1,"[[1344.7925,413.1137,5,230.129,nc],]",6.92521,1.93906,0.09234,0.09234,0.00000,0.18467,0.00000,0.00000,0.09234,0.27701,1.56971,18.74423,
25,1,0,0,1,"[[1341.4368,449.1099,1,195.2229,nc],]",0.00000,0.00000,0.00000,0.02976,0.02976,0.02976,0.23810,0.05952,0.11905,0.53571,1.19048,24.61310,
26,0,0,0,0,[0],0.04374,0.00000,0.00000,0.04374,0.00000,0.00000,0.00000,0.04374,0.04374,0.74366,1.35608,23.97200,
27,11,0,0,11,"[[1383.9894,469.805,1,219.9478,nc],[1369.9738,444.8578,1,245.1604,nc],[1381.4268,465.1587,3,270.9886,nc],[1388.7731,477.4396,3,256.6501,nc],[1405.4045,471.5654,4,318.1876,nc],[1395.7495,448.3219,4,266.0905,nc],[1408.992,460.1903,4,299.5198,nc],[1401.1617,428.8459,4,275.8456,nc],[1381.4225,460.9638,5,306.6226,nc],[1407.1025,448.2183,5,240.5143,nc],[1406.1355,465.5194,5,241.9852,nc],]",0.03685,0.14738,0.07369,0.14738,0.00000,0.03685,0.07369,0.00000,0.03685,0.22108,1.14223,23.32351,
28,3,0,3,0,"[[1515.2954,454.7731,2,307.1039,organelle_far],[1506.4043,454.0269,2,381.377,organelle_far],[1511.1695,458.9136,4,274.8661,organelle_far],]",38.56784,39.32161,43.21608,47.73869,54.27136,56.28141,55.02513,33.16583,20.72864,19.22111,9.92462,46.23116,
29,3,0,0,3,"[[1214.9445,495.7801,2,280.588,nc],[1268.7324,450.8416,2,374.2473,nc],[1244.0966,503.3068,2,457.6295,nc],]",0.40541,0.32432,0.32432,0.02703,0.24324,0.16216,0.18919,0.02703,0.02703,0.40541,0.67568,22.21622,
30,0,0,0,0,[0],0.56926,1.13852,1.13852,0.00000,0.18975,0.00000,0.00000,0.00000,0.00000,2.27704,1.51803,18.21632,
31,5,0,0,5,"[[1277.1189,496.4905,3,287.5421,nc],[1300.2963,483.8207,3,420.87,nc],[1297.5079,488.9332,3,344.3647,nc],[1278.8605,502.8668,4,319.4994,nc],[1284.6646,497.8875,6,291.8098,nc],]",0.22676,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07559,0.00000,0.68027,0.83144,30.08314,
32,0,0,0,0,[0],31.12225,33.28191,31.43078,30.81373,27.15002,20.67104,18.16429,14.07636,8.83147,5.86194,4.16506,38.21828,
33,5,0,1,4,"[[1576.3447,565.8776,1,298.6737,nc],[1583.8176,540.9291,1,229.2558,nc],[1596.777,590.2053,1,374.7361,nc],[1588.0737,531.389,1,355.5248,organelle_far],[1570.8663,563.205,1,312.3856,nc],]",21.51217,22.30805,22.77622,24.55524,22.91667,23.45506,21.98034,15.94101,7.95880,7.16292,4.56461,37.12547,
34,2,0,0,2,"[[1491.9217,561.1597,3,404.9027,nc],[1494.4998,568.6734,4,344.4571,nc],]",0.13803,0.55210,0.27605,0.27605,0.00000,0.00000,0.00000,0.00000,0.00000,0.27605,1.51829,20.97999,
35,13,0,0,13,"[[1534.9765,560.2165,2,282.7722,nc],[1530.7464,609.1124,2,323.6187,nc],[1520.9768,609.8424,2,354.6984,nc],[1522.3837,618.7768,2,338.5144,nc],[1557.7627,595.0159,4,391.9416,nc],[1557.14,580.6677,4,303.9997,nc],[1505.5323,581.5416,4,281.4548,nc],[1558.4374,571.6017,4,131.1215,nc],[1513.5416,567.6796,5,400.6532,nc],[1508.1377,574.906,5,302.0295,nc],[1559.9972,584.7084,5,259.3023,nc],[1511.487,572.5928,5,330.812,nc],[1518.9404,601.8758,5,248.1487,nc],]",0.70310,0.41547,0.00000,0.03196,0.00000,0.03196,0.06392,0.03196,0.00000,0.44743,1.08661,22.53116,
36,16,0,0,16,"[[1447.1911,639.8867,2,311.0681,nc],[1464.9736,659.5511,2,651.1482,nc],[1469.9871,612.308,3,285.1145,nc],[1441.867,620.2885,4,248.4563,nc],[1448.5487,612.1818,4,222.6155,nc],[1449.9865,604.8826,5,355.1556,nc],[1484.047,603.2478,5,308.0281,nc],[1487.7575,609.8963,5,297.7371,nc],[1491.4387,621.6335,6,230.9826,nc],[1495.5164,634.3369,6,291.6163,nc],[1474.6471,605.8328,6,313.6046,nc],[1467.4464,604.62,6,247.7586,nc],[1461.0143,664.6108,6,252.3046,nc],[1468.3488,614.8973,6,244.0466,nc],[1460.752,634.3754,7,239.2914,nc],[1484.276,661.3272,7,292.285,nc],]",0.02631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05262,0.26309,0.89450,21.17864,
37,8,0,0,8,"[[288.8285,709.2143,3,386.7589,nc],[306.725,709.8706,3,271.1973,nc],[331.3704,676.6985,3,229.7827,nc],[303.226,664.9281,4,403.9137,nc],[297.5797,703.8817,4,283.1237,nc],[304.1444,688.0683,4,308.1074,nc],[308.7499,663.4756,4,244.9715,nc],[317.1521,682.1044,4,376.8218,nc],]",0.00000,0.00000,0.03920,0.00000,0.15680,0.00000,0.00000,0.03920,0.00000,0.39200,0.70561,21.36417,
38,0,0,0,0,[0],0.00000,0.04078,0.00000,0.04078,0.04078,0.12235,0.00000,0.00000,0.04078,0.73409,0.77488,23.65416,
39,3,0,0,3,"[[1180.5161,718.556,3,260.161,nc],[1181.1049,751.5932,4,301.4382,nc],[1174.2227,717.6303,4,338.4294,nc],]",0.16694,0.25042,0.04174,0.00000,0.00000,0.00000,0.00000,0.00000,0.04174,0.62604,0.70952,23.41402,
40,1,0,0,1,"[[1467.4423,728.8795,3,247.9843,nc],]",0.44321,0.27701,0.55402,0.05540,0.22161,0.00000,0.05540,0.05540,0.05540,1.21884,0.72022,21.55125,
41,0,0,0,0,[0],30.52398,25.14555,25.14555,26.53174,27.64070,29.05462,31.96562,29.74771,20.18298,17.99279,12.14306,55.69726,
42,0,0,0,0,[0],37.50689,38.83067,31.93602,28.18533,23.93822,25.04137,25.81357,20.02206,16.93326,16.87810,13.23773,66.29895,
43,0,0,0,0,[0],0.14114,0.00000,0.00000,0.07057,0.00000,0.17643,0.21171,0.00000,0.00000,0.10586,0.24700,20.11291,
44,2,0,0,2,"[[1847.9309,789.2348,2,265.2724,nc],[1844.2225,784.2547,3,245.9633,nc],]",1.11446,0.30120,0.33133,0.24096,0.45181,0.12048,0.15060,0.03012,0.21084,0.69277,0.51205,20.36145,
45,2,0,0,2,"[[1570.3255,788.5023,4,214.5978,nc],[1564.7053,788.2446,4,222.6511,nc],]",0.03934,0.03934,0.00000,0.00000,0.00000,0.00000,0.03934,0.00000,0.07868,0.15736,0.62943,20.41699,
46,0,0,0,0,[0],0.09973,0.14959,0.02493,0.17452,0.00000,0.04986,0.00000,0.00000,0.09973,0.49863,0.82274,20.66816,
47,4,0,0,4,"[[420.5516,837.1309,1,251.3956,nc],[447.6821,842.7382,2,285.6092,nc],[451.621,862.8533,3,292.5898,nc],[413.8228,848.8983,4,234.09,nc],]",0.08485,0.00000,0.00000,0.04243,0.00000,0.00000,0.00000,0.00000,0.00000,0.29699,0.16971,21.00127,
48,1,0,0,1,"[[1467.8225,879.9189,2,437.6494,nc],]",0.57545,0.25575,0.31969,0.51151,0.00000,0.00000,0.00000,0.00000,0.06394,0.57545,1.27877,18.47826,
49,16,6,7,3,"[[1441.7233,891.7006,1,392.6284,nc],[1443.6507,904.9479,1,582.4665,organelle_near],[1433.4003,880.6973,2,445.6281,organelle_far],[1452.2193,903.3383,2,294.1586,organelle_far],[1419.0147,897.9233,2,693.7489,organelle_far],[1384.9555,905.7218,2,573.5707,organelle_far],[1430.781,894.8498,2,399.8757,organelle_near],[1400.8828,920.9421,2,479.6889,nc],[1451.9164,895.9757,3,278.5714,nc],[1422.3946,907.4953,3,319.536,organelle_near],[1442.989,896.6614,3,315.6673,organelle_near],[1443.8745,916.1875,3,285.8858,organelle_near],[1397.2535,915.4381,3,365.8962,organelle_far],[1391.7361,910.7638,3,473.6555,organelle_far],[1431.0093,930.4476,3,546.8851,organelle_near],[1402.7509,936.2574,3,579.7833,organelle_far],]",31.87173,33.28970,33.59511,35.95113,33.96597,34.92583,35.18761,28.46859,16.36126,11.21291,8.96597,56.52269,
50,20,0,0,20,"[[510.4573,882.82,2,232.626,nc],[452.2758,887.4435,2,302.0056,nc],[520.9191,898.3275,2,280.1802,nc],[506.4917,881.5888,2,272.9743,nc],[518.0578,893.3151,3,259.2783,nc],[453.4674,918.2223,3,363.0728,nc],[489.8609,883.6445,4,286.1942,nc],[492.3912,886.2096,4,283.5942,nc],[513.426,885.4078,4,143.9973,nc],[480.7189,886.2465,5,292.4156,nc],[496.4115,892.9337,5,295.9293,nc],[496.1502,883.4632,5,241.9731,nc],[472.2026,873.4541,5,338.4575,nc],[464.9682,874.6172,5,429.8453,nc],[523.2258,887.2265,6,229.1821,nc],[487.2462,911.9246,6,337.5656,nc],[491.5419,913.2063,6,283.0789,nc],[465.9473,881.5649,7,246.0157,nc],[504.0895,915.7311,7,230.7251,nc],[500.9173,902.1862,7,489.4464,nc],]",0.09313,0.00000,0.00000,0.04657,0.06985,0.00000,0.04657,0.00000,0.02328,0.18626,0.13970,19.95343,
51,0,0,0,0,[0],0.16420,0.28736,0.24631,0.20525,0.24631,0.24631,0.00000,0.04105,0.04105,0.04105,0.00000,18.51396,
52,0,0,0,0,[0],39.79366,44.58364,47.23655,49.52100,48.48931,49.37362,50.47900,37.58290,29.25571,25.64480,23.13928,56.22697,
53,8,0,0,8,"[[244.1382,1023.7424,2,270.2177,nc],[271.1653,985.217,3,290.8538,nc],[232.1945,1025.941,4,243.1474,nc],[248.3522,1043.7277,4,516.8896,nc],[268.919,1039.079,5,202.8443,nc],[262.1885,990.334,5,443.5659,nc],[266.2925,1012.576,5,215.5924,nc],[239.3199,1009.065,5,260.0825,nc],]",0.02818,0.00000,0.00000,0.00000,0.00000,0.02818,0.00000,0.00000,0.05637,0.16911,0.31003,22.68884,
54,0,0,0,0,[0],12.32472,13.65314,14.96310,17.23247,16.66052,14.98155,11.38376,6.19926,3.33948,3.26568,3.43173,36.73432,
55,0,0,0,0,[0],0.23474,0.23474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.37089,
56,1,0,0,1,"[[1130.3344,1092.0464,4,264.1184,nc],]",0.74956,0.39683,0.35273,0.70547,0.39683,0.22046,0.00000,0.26455,0.08818,0.83774,0.30864,22.13404,
57,0,0,0,0,[0],0.00000,0.00000,0.00000,0.09785,0.03262,0.00000,0.00000,0.00000,0.00000,0.45662,0.71755,21.52642,
58,3,0,0,3,"[[424.1637,1062.9303,1,348.8913,nc],[425.734,1061.4579,1,277.5004,nc],[421.8547,1085.6476,3,258.4554,nc],]",0.11031,0.00000,0.22063,0.27579,0.16547,0.16547,0.00000,0.00000,0.00000,0.66189,0.38610,22.06288,
59,10,0,0,10,"[[505.0556,1111.6024,2,304.4105,nc],[523.0323,1081.1136,2,280.6985,nc],[485.8328,1129.0728,3,256.9379,nc],[508.1184,1074.7751,3,455.1965,nc],[484.6434,1077.5408,3,330.708,nc],[513.2676,1123.7829,4,205.2377,nc],[495.2367,1075.6075,4,252.5303,nc],[512.0136,1128.7494,5,270.8928,nc],[510.7375,1117.8453,5,265.7544,nc],[513.2944,1122.8546,6,268.3628,nc],]",0.02818,0.02818,0.00000,0.00000,0.00000,0.00000,0.00000,0.05637,0.14092,0.67644,0.64825,23.87260,
60,1,0,0,1,"[[357.6912,1140.9444,1,278.2759,nc],]",0.02353,0.04707,0.00000,0.00000,0.00000,0.02353,0.00000,0.09414,0.11767,0.54130,1.15321,21.74629,
61,0,0,0,0,[0],0.35311,0.07062,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14124,0.77684,20.97458,
62,1,0,0,1,"[[1218.9985,1123.8497,3,218.7794,nc],]",0.07731,0.15462,0.03865,0.23193,0.11596,0.15462,0.03865,0.19327,0.15462,0.34789,0.85041,23.77271,
63,0,0,0,0,[0],0.44053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14684,0.00000,14.97797,
64,10,0,0,10,"[[1874.5916,1141.7419,1,265.9364,nc],[1895.5104,1132.8181,2,328.9174,nc],[1858.3082,1114.4286,2,283.2531,nc],[1903.4157,1147.6844,2,545.5999,nc],[1852.0233,1127.7546,2,398.811,nc],[1872.4864,1121.4246,3,231.7366,nc],[1862.9115,1135.9399,3,255.7174,nc],[1880.864,1137.836,3,261.7701,nc],[1893.3316,1141.7707,3,320.6619,nc],[1873.4776,1134.6049,4,255.1334,nc],]",0.00000,0.00000,0.03135,0.00000,0.00000,0.00000,0.00000,0.00000,0.12539,0.12539,0.28213,20.62696,
65,0,0,0,0,[0],0.62418,0.19711,0.00000,0.00000,0.00000,0.09855,0.00000,0.00000,0.13141,0.45992,0.29566,20.46649,
66,0,0,0,0,[0],0.06568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06568,0.65681,0.78818,21.44499,
67,0,0,0,0,[0],0.23055,0.00000,0.00000,0.17291,0.00000,0.00000,0.00000,0.00000,0.00000,0.74928,0.46110,22.07493,
68,0,0,0,0,[0],0.08651,0.08651,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17301,0.34602,19.72318,
69,0,0,0,0,[0],26.04167,26.83824,24.20343,25.12255,20.74142,17.24877,13.72549,7.04657,2.66544,3.89093,4.38113,39.46078,
70,2,0,0,2,"[[256.3281,1179.1394,2,245.5806,nc],[251.7191,1200.4004,2,273.4854,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49447,0.98895,24.54916,
71,1,0,0,1,"[[84.0719,1272.6329,3,228.2185,nc],]",6.39774,4.27239,2.03860,2.01692,2.42897,2.86272,3.62177,2.49404,1.34461,1.17111,1.84342,29.19106,
72,0,0,0,0,[0],0.11280,0.11280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39481,0.39481,18.83813,
73,0,0,0,0,[0],1.74154,2.14538,2.75114,2.14538,1.18627,1.31247,1.69107,0.50480,0.27764,1.00959,1.66583,29.25290,
74,1,0,0,1,"[[1072.6705,1300.5737,2,265.5894,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28571,0.00000,0.00000,0.57143,0.85714,23.14286,
75,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18091,0.63320,23.38308,
76,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03005,0.63101,0.72115,21.63462,
77,6,0,0,6,"[[1079.5224,1339.5548,0,210.7599,nc],[1075.7829,1354.1271,3,374.3541,nc],[1100.6639,1336.6235,3,236.9403,nc],[1088.8801,1376.7443,4,276.6507,nc],[1106.3795,1365.0227,4,234.5129,nc],[1090.9824,1392.9129,4,262.1903,nc],]",0.00000,0.02705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05410,0.54098,0.86557,22.31539,
78,10,0,0,10,"[[1258.8337,1352.0359,2,264.4711,nc],[1210.7454,1369.662,2,312.2334,nc],[1244.4378,1374.0103,2,259.1458,nc],[1257.1478,1345.8704,3,293.9622,nc],[1253.4175,1344.0187,3,276.7342,nc],[1245.3225,1382.6895,3,243.4131,nc],[1240.8932,1340.8576,4,379.5152,nc],[1250.9351,1333.296,4,407.6062,nc],[1239.4229,1381,5,235.5233,nc],[1249.9296,1345.6372,5,282.7328,nc],]",0.58480,0.50682,0.03899,0.00000,0.00000,0.03899,0.00000,0.00000,0.03899,0.62378,0.74074,21.44250,
79,2,0,0,2,"[[1389.2867,1346.1391,2,300.6378,nc],[1371.6385,1386.2917,5,345.4301,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09251,0.55504,0.74006,25.84027,
80,0,0,0,0,[0],0.00000,0.03926,0.00000,0.00000,0.03926,0.15705,0.03926,0.07852,0.03926,0.62819,1.06007,25.04908,
81,4,0,0,4,"[[1152.7221,1390.0627,2,195.1608,nc],[1168.3938,1389.1747,3,253.5775,nc],[1152.5177,1384.0829,3,275.3489,nc],[1147.1695,1373.7833,3,227.8105,nc],]",0.00000,0.00000,0.39788,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53050,0.66313,22.28117,
82,11,0,0,11,"[[1442.7558,1435.6325,1,231.0173,nc],[1466.584,1395.8591,2,370.5168,nc],[1480.9769,1392.6762,2,280.0438,nc],[1470.35,1411.9039,2,597.9387,nc],[1490.9107,1406.1751,2,355.6883,nc],[1488.0885,1391.2078,2,286.2516,nc],[1445.9773,1401.2503,3,262.8011,nc],[1475.9588,1400.3737,3,255.0133,nc],[1480.4707,1415.5646,3,313.335,nc],[1472.8786,1435.8554,4,250.864,nc],[1454.6117,1437.7987,4,223.1074,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05706,0.74180,0.71327,21.71184,
83,0,0,0,0,[0],0.00000,0.59347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39565,1.97824,25.51929,
84,5,0,0,5,"[[1170.5895,1412.224,1,231.2297,nc],[1171.6,1408.8474,2,357.2021,nc],[1197.0928,1390.1068,3,260.7841,nc],[1207.7806,1415.2067,3,332.0887,nc],[1212.5298,1386.6111,3,294.2182,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.06539,0.99192,23.29170,
85,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03108,0.09323,0.93226,1.39838,23.08888,
86,4,1,0,3,"[[1113.5655,1439.2656,2,285.2922,organelle_near],[1109.1634,1428.7627,3,275.4332,nc],[1127.632,1424.4621,4,173.215,nc],[1117.991,1407.8208,4,468.8104,nc],]",13.87604,13.13599,15.81869,16.65125,10.08326,4.07031,3.60777,2.86772,2.22017,1.66512,2.49769,33.02498,
87,7,2,4,1,"[[1638.4493,1474.3229,2,415.045,organelle_far],[1639.0024,1483.4303,2,278.1964,organelle_far],[1656.2416,1451.2149,4,273.6433,organelle_near],[1638.9313,1455.2496,4,293.7854,organelle_near],[1644.1236,1463.0732,4,408.909,organelle_far],[1630.8956,1444.7069,4,270.58,nc],[1642.4091,1456.2605,5,280.2958,organelle_far],]",20.99558,22.28021,23.12324,24.84946,27.05741,27.69972,27.17784,22.88238,17.18185,15.17463,9.67483,49.21718,
88,0,0,0,0,[0],37.76010,42.28886,44.12485,47.18482,46.87882,45.89963,44.06365,35.43452,23.74541,22.94982,19.58384,58.26193,
89,0,0,0,0,[0],0.00000,0.21978,0.43956,0.00000,0.00000,0.00000,0.00000,0.00000,0.21978,0.21978,1.31868,20.21978,
90,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04798,0.04798,0.43186,1.15163,22.40883,
91,0,0,0,0,[0],0.07903,0.00000,0.02634,0.02634,0.00000,0.00000,0.00000,0.02634,0.02634,0.23709,0.79031,18.09800,
92,1,0,0,1,"[[1683.2242,1541.8602,3,244.0468,nc],]",4.44606,3.53499,2.29592,1.49417,0.40087,0.07289,0.00000,0.00000,0.03644,0.61953,0.98397,19.24198,
94,0,0,0,0,[0],41.84061,44.78178,44.30740,40.79696,32.54269,27.32448,26.75522,20.58824,15.74953,11.85958,9.10816,60.62619,
