Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
54,1,0,0,1,"[[108.6448,421.8167,6,243.8066,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
55,2,0,0,2,"[[1430.3323,443.2781,3,254.4595,nc],[1432.9926,448.276,7,217.5129,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
56,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
57,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04583,0.00000,
58,0,0,0,0,[0],0.00000,0.00000,0.00000,0.19826,0.00000,0.03965,0.03965,0.00000,0.00000,0.00000,0.00000,0.00000,
59,1,1,0,0,"[[1373.7796,471.2407,10,249.6375,organelle_near],]",19.24546,20.34384,24.40306,28.46227,30.37249,31.04107,29.51289,27.98472,27.36390,21.63324,15.42502,9.78988,
60,0,0,0,0,[0],4.67079,8.77884,10.18571,10.91728,15.13787,20.48396,19.86494,20.03376,22.22847,24.25436,23.97299,22.17220,
61,0,0,0,0,[0],26.93819,33.33333,34.15506,37.54912,39.62129,38.58521,35.51268,33.08324,27.72419,25.36620,21.43623,17.61343,
62,0,0,0,0,[0],18.28590,21.91691,24.79555,26.07131,27.70690,28.94995,28.06673,23.78149,20.34675,18.41675,16.48675,13.08472,
64,1,0,0,1,"[[97.5362,527.6451,2,242.5195,nc],]",0.00000,0.00000,0.00000,0.00000,0.03519,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
65,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
66,0,0,0,0,[0],18.62368,18.43118,20.50048,18.96054,19.92300,18.28681,16.36189,13.76323,8.80654,5.96728,5.58229,7.50722,
67,2,0,0,2,"[[1115.128,513.1544,3,232.4506,nc],[1111.2481,535.0431,4,224.786,nc],]",0.04600,0.09200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
68,0,0,0,0,[0],28.59941,32.61508,35.94515,37.70813,43.09500,41.23408,35.06366,27.91381,23.40842,15.67091,10.96964,4.89716,
70,1,0,0,1,"[[1039.1611,554.2559,6,230.3054,nc],]",7.24504,6.04522,5.62990,7.42963,6.59898,8.16797,7.75265,6.96816,7.84495,6.73743,5.53761,6.04522,
71,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
72,0,0,0,0,[0],29.18455,39.27039,48.60515,56.11588,60.72961,62.87554,66.20172,68.77682,63.84120,54.18455,44.31330,33.36910,
73,1,0,0,1,"[[157.3287,591.9438,7,234.1593,nc],]",36.85851,37.79348,39.53875,41.99044,46.12508,49.30397,47.93268,45.95886,44.75379,45.16933,44.73301,43.48639,
74,4,0,0,4,"[[1237.274,614.527,1,406.4443,nc],[1241.6715,601.2406,3,259.5471,nc],[1228.0474,630.6425,4,277.2426,nc],[1233.9684,625.1101,5,271.778,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
75,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.72840,35.18519,59.56790,78.39506,84.87654,93.20988,
76,0,0,0,0,[0],0.19900,0.04975,0.04975,0.09950,0.00000,0.00000,0.00000,0.00000,0.09950,0.09950,0.04975,0.04975,
77,0,0,0,0,[0],0.03792,0.00000,0.15169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03792,0.00000,0.00000,
78,9,3,4,2,"[[1785.7493,656.0488,5,244.4557,organelle_near],[1813.1586,651.268,6,310.6561,organelle_near],[1800.1592,629.5553,7,283.8311,organelle_far],[1811.5413,644.1156,7,259.1265,nc],[1776.69,606.9184,7,222.7935,organelle_far],[1807.5177,616.6723,8,234.2668,nc],[1808.9457,663.0922,8,489.7599,organelle_near],[1772.0441,619.1852,8,285.515,organelle_far],[1816.1041,608.7448,9,258.8362,organelle_far],]",34.61030,34.16116,31.43989,34.00264,38.33554,40.44914,42.06077,43.46103,45.20476,45.54822,40.87186,36.30119,
79,9,3,4,2,"[[1877.868,641.5122,3,435.6513,organelle_near],[1862.6824,637.9746,5,321.5993,organelle_far],[1869.6847,646.9835,6,294.0834,organelle_far],[1903.8461,638.3332,6,401.5486,organelle_near],[1893.2483,646.0026,7,349.7416,organelle_near],[1893.6748,598.9303,8,229.7008,organelle_far],[1870.7571,601.9625,9,266.5697,organelle_far],[1890.1509,640.6095,9,325.8819,nc],[1895.7877,632.7637,10,328.4867,nc],]",33.60080,33.46707,34.43664,34.57038,32.36376,32.12972,35.13875,36.97760,36.60983,31.02641,28.48546,24.20595,
80,0,0,0,0,[0],31.17547,36.17263,40.34639,40.48836,43.61158,42.04997,38.67121,34.07155,30.21011,27.59796,24.19080,23.42419,
81,0,0,0,0,[0],1.86916,4.82866,6.69782,8.72274,15.26480,29.59502,40.03115,50.31153,63.39564,66.97819,69.31464,70.71651,
82,0,0,0,0,[0],2.40718,2.65198,2.81518,2.93758,2.81518,3.01918,2.20318,1.06079,0.40800,0.73439,0.36720,0.57120,
83,0,0,0,0,[0],0.06345,0.00000,0.00000,0.00000,0.00000,0.00000,0.03173,0.00000,0.00000,0.00000,0.00000,0.00000,
84,0,0,0,0,[0],0.00000,0.00000,0.05945,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
85,4,0,0,4,"[[1187.7952,639.5937,7,227.0747,nc],[1201.395,657.2016,7,293.4544,nc],[1205.6213,655.8192,8,259.5966,nc],[1194.4209,646.0004,8,314.2397,nc],]",0.00000,0.11435,0.17153,0.45740,0.45740,0.05718,0.00000,0.11435,0.00000,0.00000,0.00000,0.00000,
86,0,0,0,0,[0],0.24125,0.00000,0.06031,0.06031,0.00000,0.00000,0.00000,0.00000,0.06031,0.00000,0.00000,0.00000,
87,1,0,0,1,"[[1575.024,679.2885,2,262.2225,nc],]",23.01672,25.82711,31.37673,33.51121,33.19104,36.00142,35.78798,35.36108,31.83920,27.53469,23.23017,19.53042,
88,0,0,0,0,[0],38.02542,40.51808,43.10850,41.39785,44.91691,48.14272,46.18768,43.30401,42.96188,46.18768,50.04888,53.07918,
89,4,0,0,4,"[[1759.3153,674.3223,6,247.9588,nc],[1768.3779,707.2214,6,254.6503,nc],[1741.7554,689.1956,7,232.7602,nc],[1756.7423,695.1513,7,210.9531,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
90,0,0,0,0,[0],31.23702,33.75853,35.30110,36.36903,38.86087,39.24651,39.27618,41.23406,38.89054,32.03797,28.80451,25.48205,
91,0,0,0,0,[0],1.16110,0.87083,0.72569,0.21771,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
92,0,0,0,0,[0],33.27842,34.10214,33.11367,32.94893,31.77218,31.88986,32.50177,32.76065,28.90092,20.99317,18.56908,16.00377,
93,17,0,0,17,"[[1390.2145,734.5009,1,428.9223,nc],[1424.8882,700.2818,1,344.1311,nc],[1400.1762,684.2905,3,363.0971,nc],[1408.5265,709.6594,3,241.7819,nc],[1419.0194,698.8032,4,373.3781,nc],[1396.6348,685.7684,4,444.5024,nc],[1413.1279,739.7472,4,441.1329,nc],[1421.8907,737.6344,4,274.9535,nc],[1395.5178,699.8044,5,290.5811,nc],[1383.9952,730.2707,5,522.3434,nc],[1430.8523,720.2812,5,297.493,nc],[1394.7918,692.3989,5,436.7839,nc],[1421.7327,705.0251,5,350.4031,nc],[1417.0916,692.0152,6,262.15,nc],[1418.1535,702.187,8,231.5702,nc],[1380.4636,706.2425,8,220.763,nc],[1404.1904,690.1618,8,309.8218,nc],]",0.06124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06124,0.00000,0.00000,0.00000,
94,9,1,8,0,"[[1175.9848,720.7675,3,471.6099,organelle_far],[1218.0509,694.8211,3,396.8518,organelle_far],[1223.91,708.0959,3,299.5504,organelle_far],[1164.9593,695.3506,4,243.122,organelle_far],[1181.7182,680.9466,5,231.2461,organelle_far],[1225.4502,701.643,5,260.6085,organelle_far],[1219.8938,718.7391,6,218.1717,organelle_far],[1183.888,733.1991,6,201.2383,organelle_far],[1191.6354,728.9812,8,231.0964,organelle_near],]",18.81613,17.61510,19.41664,22.41922,23.90621,24.04919,23.24850,20.73206,20.64627,17.01458,14.26937,11.69574,
95,2,2,0,0,"[[707.0975,747.4122,2,255.5836,organelle_near],[706.6679,703.2639,8,253.5042,organelle_near],]",34.03036,36.15010,37.43913,38.18390,38.09797,40.87654,39.81667,38.92867,41.96505,43.42595,44.34260,45.77485,
96,7,0,0,7,"[[1796.8663,739.8286,5,273.3532,nc],[1796.3328,732.7475,5,283.2338,nc],[1774.5913,709.8566,5,408.0551,nc],[1801.8388,739.9863,5,347.9065,nc],[1771.59,730.1398,7,232.3509,nc],[1781.2328,738.3973,7,363.0324,nc],[1797.6835,737.0587,8,412.5692,nc],]",0.06301,0.18904,0.25205,0.00000,0.12602,0.12602,0.06301,0.00000,0.00000,0.00000,0.00000,0.00000,
97,0,0,0,0,[0],0.00000,0.00000,0.00000,0.06743,0.00000,0.00000,0.00000,0.26972,0.00000,0.00000,0.00000,0.00000,
98,4,2,2,0,"[[1031.0687,775.977,3,293.4435,organelle_far],[1062.7877,765.8285,3,347.8571,organelle_near],[1058.1071,762.128,6,260.5773,organelle_near],[1063.0991,761.5098,9,258.7144,organelle_far],]",27.58406,28.76712,27.33499,26.36986,22.32254,20.48568,17.62142,14.53923,13.29390,13.54296,12.11083,9.62017,
99,4,0,1,3,"[[1399.7076,768.5426,6,245.5218,nc],[1349.5472,783.1814,7,266.539,nc],[1383.3999,767.4313,8,256.6517,organelle_far],[1407.0954,775.6117,8,265.3703,nc],]",22.99613,22.47098,22.30514,21.44831,21.11664,19.15423,17.63405,14.37258,13.98563,11.41515,11.91266,12.49309,
100,9,0,0,9,"[[1273.3526,751.7768,1,333.2131,nc],[1282.4804,758.8986,1,340.6153,nc],[1273.4419,797.6387,2,253.9112,nc],[1262.0059,746.8918,3,716.1721,nc],[1262.1661,779.533,4,269.3172,nc],[1262.6132,775.0027,4,272.541,nc],[1281.2309,781.8016,5,266.374,nc],[1247.3089,801.0156,5,320.1676,nc],[1253.6396,800.0314,6,407.7008,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05701,0.00000,0.00000,0.00000,0.00000,0.00000,
101,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.04572,0.04572,0.00000,0.00000,0.00000,0.00000,0.00000,
102,19,0,0,19,"[[1092.8528,789.3359,2,489.3424,nc],[1089.9866,757.0885,2,426.8445,nc],[1072.0077,779.639,2,238.5317,nc],[1093.8913,780.7404,2,291.0265,nc],[1119.328,778.6942,3,231.94,nc],[1081.5152,764.1318,3,245.9799,nc],[1112.453,764.2481,3,247.9117,nc],[1090.532,756.4068,5,171.1027,nc],[1091.0393,750.9778,5,279.5193,nc],[1112.0544,775.8038,5,346.3825,nc],[1077.6072,758.9687,6,249.924,nc],[1085.8898,797.287,6,328.593,nc],[1108.8967,752.6663,7,249.2791,nc],[1113.3496,788.2596,8,271.216,nc],[1070.544,774.9495,8,228.7859,nc],[1112.8296,752.7725,8,300.1085,nc],[1095.308,755.878,9,333.4215,nc],[1075.8401,787.2849,9,222.4348,nc],[1118.3642,759.6223,10,300.4924,nc],]",0.31679,0.21119,0.00000,0.03520,0.14080,0.17599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
103,1,0,0,1,"[[971.7615,790.9894,5,315.6726,nc],]",0.04448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04448,0.00000,0.00000,0.00000,
104,7,0,0,7,"[[644.446,793.4361,5,306.3415,nc],[626.0714,791.0821,6,237.0993,nc],[632.5517,776.2551,8,466.7067,nc],[649.8608,796.0026,8,294.6135,nc],[641.8913,799.5445,9,328.5587,nc],[644.8415,772.7995,9,285.6972,nc],[635.3125,797.4449,9,383.2443,nc],]",0.14413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
105,0,0,0,0,[0],7.66241,7.49584,7.60689,6.66297,4.27540,2.60966,1.94336,0.88840,0.77735,0.11105,0.00000,0.00000,
106,0,0,0,0,[0],28.16223,26.79341,25.39924,24.99366,23.90368,25.77947,25.98226,25.98226,25.55133,24.61343,22.68695,21.19138,
107,0,0,0,0,[0],3.46791,6.36646,8.64389,10.61077,13.30228,19.04762,20.28986,22.67081,23.80952,27.79503,25.62112,24.32712,
108,1,0,0,1,"[[1717.0234,841.6032,4,1307.0813,nc],]",37.92200,42.81141,45.98370,47.26426,50.02910,50.02910,46.24563,45.45984,49.33062,51.80442,50.96042,49.79627,
109,4,0,0,4,"[[1001.4755,835.1566,1,472.3008,nc],[986.0366,807.8197,5,280.2921,nc],[994.4474,858.587,7,218.5831,nc],[1004.1186,822.2733,9,294.6017,nc],]",0.06981,0.45375,0.52356,0.48866,0.52356,0.03490,0.03490,0.00000,0.00000,0.00000,0.00000,0.00000,
110,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
111,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
112,0,0,0,0,[0],0.00000,0.05505,0.00000,0.05505,0.02753,0.08258,0.00000,0.02753,0.00000,0.00000,0.00000,0.00000,
