Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
12,3,0,0,3,"[[1838.9143,416.0632,3,316.9959,nc],[1866.0036,393.5874,7,400.3882,nc],[1856.0537,403.6649,7,224.8405,nc],]",0.27558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
13,0,0,0,0,[0],0.13486,0.20229,0.13486,0.00000,0.00000,0.00000,0.13486,0.20229,0.13486,0.13486,0.13486,0.13486,
14,1,0,0,1,"[[1803.6585,416.9351,5,383.5495,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
15,0,0,0,0,[0],0.03946,0.00000,0.00000,0.00000,0.00000,0.23678,0.03946,0.00000,0.11839,0.00000,0.07893,0.00000,
16,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09145,0.00000,
17,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29718,0.00000,
18,1,0,0,1,"[[79.8086,452.4376,9,293.4392,nc],]",0.00000,0.07262,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
19,0,0,0,0,[0],0.00000,0.03427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
20,0,0,0,0,[0],0.30832,1.23330,1.33607,0.82220,0.41110,0.30832,0.00000,0.00000,0.10277,0.00000,0.00000,0.00000,
21,0,0,0,0,[0],0.50480,0.17668,0.22716,0.53004,0.17668,0.15144,0.22716,0.15144,0.40384,0.45432,0.30288,0.05048,
22,1,0,0,1,"[[1930.0449,521.4005,3,215.0783,nc],]",8.27561,10.90047,11.66606,12.94203,11.95771,12.83266,14.14510,13.92636,14.58257,15.49398,17.49909,17.68137,
23,8,0,0,8,"[[1652.2485,490.1399,2,308.2137,nc],[1656.756,514.7162,3,436.2921,nc],[1673.803,484.0516,5,495.7189,nc],[1664.2402,492.5465,5,274.4899,nc],[1686.8456,483.814,7,288.6637,nc],[1683.6535,516.7469,8,283.6252,nc],[1680.1802,498.3494,8,265.8059,nc],[1652.8791,482.7024,9,262.2249,nc],]",0.03979,0.07959,0.00000,0.00000,0.07959,0.00000,0.03979,0.00000,0.19897,0.00000,0.00000,0.00000,
24,3,0,0,3,"[[1715.4785,484.3101,10,243.5814,nc],[1729.1431,476.5054,10,283.0604,nc],[1721.2444,484.4867,10,246.0023,nc],]",0.00000,0.07350,0.00000,0.00000,0.00000,0.11025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
25,0,0,0,0,[0],0.00000,0.06743,0.00000,0.26972,0.00000,0.00000,0.06743,0.00000,0.00000,0.00000,0.00000,0.00000,
26,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
28,0,0,0,0,[0],4.17953,5.02368,5.60016,6.40313,7.28845,7.30904,7.08256,7.35022,6.79432,3.70599,2.10006,0.76179,
29,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.02790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
30,27,4,2,21,"[[583.6422,546.1068,2,297.7694,nc],[569.3322,555.9853,2,467.0698,nc],[588.9578,527.0911,4,316.0685,nc],[577.414,561.764,4,461.9655,nc],[574.0708,552.7839,4,323.6539,organelle_far],[578.4486,521.9423,4,300.8852,nc],[582.0784,528.6407,5,265.6221,nc],[573.6882,545.8677,5,360.2272,nc],[583.9446,557.9743,5,474.6472,organelle_near],[585.1845,513.1729,6,293.218,nc],[576.335,531.006,6,357.9709,nc],[566.1714,544.5068,6,346.2457,nc],[577.181,565.683,7,264.0778,nc],[610.0189,546.4438,7,282.3907,organelle_far],[604.2218,517.2818,7,330.3247,nc],[609.3506,561.0887,7,202.1563,nc],[593.8599,522.8351,7,237.2757,nc],[550.5091,522.6866,7,321.7279,nc],[601.7872,527.0602,8,367.1805,organelle_near],[601.8959,513.6973,8,292.5001,nc],[575.5742,508.4684,8,296.1196,nc],[585.9216,554.1105,8,286.9641,organelle_near],[569.7758,550.1305,8,302.4485,nc],[586.0447,521.3484,9,285.7214,nc],[572.5676,554.4456,9,455.1785,nc],[604.7728,533.0748,9,232.6265,organelle_near],[600.7618,542.2575,10,241.4425,nc],]",1.26523,2.22587,2.99906,1.59325,1.19494,1.80412,1.71040,1.61668,1.00750,0.96064,0.98407,0.79663,
31,1,0,0,1,"[[1616.7107,570.1305,9,307.4409,nc],]",2.54237,2.82486,3.92341,4.77087,4.92781,5.14752,5.24168,5.33584,4.17451,2.54237,1.91463,1.78908,
32,0,0,0,0,[0],6.62898,13.46351,17.57451,21.78828,25.84789,29.13669,31.34635,34.37821,35.66290,31.70606,30.88386,28.67420,
33,10,2,5,3,"[[1900.0067,542.8329,2,376.9978,organelle_far],[1895.1569,541.6366,2,320.2976,organelle_far],[1892.1459,532.9184,3,261.0083,organelle_far],[1886.0119,575.2514,4,248.063,organelle_near],[1913.1916,564.1866,5,320.4084,nc],[1893.1576,579.368,5,259.5973,organelle_near],[1931.2761,557.0321,6,258.7149,organelle_far],[1914.5882,535.8062,6,226.7046,organelle_far],[1894.7383,570.5072,7,370.5841,nc],[1910.0208,567.5366,8,292.7305,nc],]",12.58562,12.95662,14.66895,14.95434,15.55365,16.98059,15.95320,14.12671,13.95548,14.61187,12.89954,12.67123,
34,3,0,2,1,"[[1716.0598,550.5679,6,290.5483,organelle_far],[1682.6135,544.102,7,213.1754,nc],[1716.6488,546.3852,7,276.0623,organelle_far],]",19.60388,25.22231,28.49636,26.87955,25.38399,27.68795,28.41552,27.08165,26.35408,27.04123,28.53678,29.34519,
35,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.10526,2.73684,9.05263,18.10526,29.26316,40.84211,46.52632,
36,0,0,0,0,[0],37.45229,41.98473,40.31489,43.03435,45.61069,46.75573,46.70802,47.66221,50.09542,51.38359,50.19084,51.14504,
37,0,0,0,0,[0],0.71821,0.76046,0.04225,0.50697,0.80270,0.92945,0.50697,0.25349,0.00000,0.00000,0.00000,0.00000,
38,13,6,6,1,"[[1530.1461,588.6276,3,279.5567,organelle_far],[1555.0121,622.1569,4,405.1009,organelle_near],[1524.63,620.3308,4,261.6204,organelle_far],[1548.5709,592.0587,4,277.3548,organelle_near],[1549.1012,582.0529,5,230.2692,organelle_far],[1526.6397,617.1875,5,317.4077,organelle_near],[1550.9257,625.2973,5,292.14,organelle_far],[1575.0348,604.5905,6,266.1064,organelle_near],[1525.9638,611.8429,7,338.3375,organelle_far],[1548.9051,629.2379,7,370.6741,organelle_far],[1572.9886,594.1315,7,232.8304,organelle_near],[1563.8249,589.9424,7,247.8212,organelle_near],[1557.0504,613.0328,8,367.9202,nc],]",45.51282,48.36182,47.00855,43.94587,43.16239,45.54843,43.30484,42.12963,44.05271,45.40598,47.18661,48.53989,
39,11,0,0,11,"[[1893.6779,604.47,2,401.2949,nc],[1887.3206,596.8481,2,463.7019,nc],[1877.8394,624.0244,3,281.6757,nc],[1905.8333,623.6482,5,274.3058,nc],[1853.9135,614.3852,5,243.5293,nc],[1886.5262,592.9545,6,270.2231,nc],[1881.2621,636.6852,7,365.8602,nc],[1906.1226,605.6,8,290.0146,nc],[1857.575,627.1778,8,253.8157,nc],[1867.937,617.4429,8,297.9435,nc],[1874.6403,613.3138,9,335.8241,nc],]",0.36579,0.53461,0.45020,0.30951,0.16882,0.02814,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
40,1,0,0,1,"[[1906.9519,589.4003,2,375.5728,nc],]",30.79096,49.15254,56.21469,52.25989,51.12994,56.49718,42.37288,23.16384,4.23729,0.00000,0.00000,0.00000,
41,0,0,0,0,[0],10.37065,13.25346,11.64358,12.91651,16.47323,22.27630,25.83302,26.46949,25.23399,22.68813,18.86934,16.69787,
42,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
43,2,0,0,2,"[[1607.8358,660.9542,5,386.3797,nc],[1597.4489,650.5289,9,232.6539,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
44,1,0,0,1,"[[1503.1625,662.6931,7,266.1028,nc],]",0.00000,0.04733,0.18930,0.47326,0.75722,0.18930,0.04733,0.04733,0.14198,0.00000,0.00000,0.00000,
45,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
46,0,0,0,0,[0],0.56769,0.00000,0.00000,0.00000,0.04367,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
47,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.63591,23.88797,38.55025,45.46952,
48,1,0,0,1,"[[763.0647,694.0984,7,249.019,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
49,0,0,0,0,[0],3.63153,10.98317,16.74048,26.12932,37.37821,45.26129,50.39858,52.25864,53.14438,56.42161,52.87865,51.01860,
50,0,0,0,0,[0],30.67028,33.27691,36.76371,40.11510,40.35206,40.04739,38.42248,37.20379,36.72986,38.69330,40.45362,40.45362,
51,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.31728,0.54802,0.37496,0.05769,0.00000,0.05769,0.00000,
52,0,0,0,0,[0],37.78502,42.83388,40.41802,41.36808,40.44517,41.72096,43.45820,44.65255,42.99674,46.14549,49.56569,50.21716,
53,22,0,0,22,"[[1105.784,755.5795,2,368.1893,nc],[1119.389,744.1341,2,395.5742,nc],[1118.8986,758.9421,2,463.5995,nc],[1098.2264,739.7443,2,258.1885,nc],[1121.8291,724.0713,3,320.5909,nc],[1115.3272,746.7045,3,376.4189,nc],[1104.7219,741.8341,3,342.6837,nc],[1114.886,720.2469,3,345.1409,nc],[1114.6896,768.7952,5,653.8578,nc],[1101.2751,722.7017,5,358.9133,nc],[1133.8905,740.7827,5,699.369,nc],[1130.0707,765.0462,5,258.5936,nc],[1087.0494,729.2066,6,286.4777,nc],[1095.6513,724.8975,6,468.4413,nc],[1121.8723,752.0029,6,516.1053,nc],[1138.9627,746.3929,6,234.932,nc],[1114.8252,739.1589,6,500.545,nc],[1082.8447,737.4547,7,309.1765,nc],[1121.9018,772.6959,8,323.5488,nc],[1127.4106,740.2945,8,300.787,nc],[1127.4518,773.8186,9,437.5919,nc],[1121.1755,725.7391,9,419.3395,nc],]",0.00000,0.00000,0.10761,0.00000,0.02690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
54,0,0,0,0,[0],0.32293,1.07643,1.99139,1.88375,2.74489,2.58342,2.85253,2.85253,1.93757,1.50700,1.82992,2.96017,
55,3,0,0,3,"[[854.0489,779.0131,3,296.0921,nc],[848.7004,792.0885,6,261.9944,nc],[861.0527,790.2119,10,246.0409,nc],]",0.03579,0.00000,0.03579,0.00000,0.00000,0.00000,0.00000,0.00000,0.03579,0.03579,0.00000,0.03579,
56,0,0,0,0,[0],0.02791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
57,2,1,1,0,"[[796.2532,813.818,6,276.2696,organelle_far],[776.5087,801.5039,7,242.2092,organelle_near],]",41.62011,39.61825,36.01024,34.89292,39.33892,40.89851,39.17598,40.68901,38.24488,35.96369,35.40503,33.82216,
58,0,0,0,0,[0],0.00000,0.00000,0.07337,0.07337,0.00000,0.00000,0.00000,0.07337,0.00000,0.00000,0.00000,0.00000,
59,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
60,9,0,0,9,"[[1506.8067,801.1283,6,348.3562,nc],[1532.852,815.9948,7,230.0185,nc],[1488.0623,837.9113,7,418.7249,nc],[1519.3443,801.7171,7,425.3034,nc],[1482.3193,831.6587,7,294.6874,nc],[1494.517,854.2517,8,258.3074,nc],[1496.9242,846.101,8,288.4797,nc],[1502.8894,828.1951,9,223.2662,nc],[1483.4154,828.9752,9,315.9854,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
61,3,0,0,3,"[[866.3105,858.8138,7,250.1319,nc],[857.4981,826.1392,7,278.5139,nc],[883.4257,816.164,7,243.6184,nc],]",0.00000,0.00000,0.00000,0.33975,0.07550,0.00000,0.11325,0.00000,0.00000,0.00000,0.00000,0.07550,
62,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
63,4,0,0,4,"[[1422.7963,858.555,5,314.3091,nc],[1425.6571,868.8302,5,237.4792,nc],[1411.6174,830.8786,6,297.5204,nc],[1406.4054,864.6523,8,359.1233,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03804,0.00000,0.00000,0.00000,0.00000,
64,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
65,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
66,5,0,0,5,"[[516.633,852.2753,5,298.0791,nc],[537.1205,874.953,6,305.3561,nc],[495.6907,854.8704,7,347.5958,nc],[499.778,875.0007,8,316.7888,nc],[523.9611,842.6175,10,273.658,nc],]",0.03210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03210,0.00000,0.03210,0.00000,0.00000,
67,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
68,0,0,0,0,[0],20.61294,27.92281,31.71396,35.52781,36.27696,35.41430,35.55051,35.59591,36.59478,33.84790,31.48695,29.60272,
69,1,0,1,0,"[[841.9653,863.4292,8,327.2745,organelle_far],]",0.81967,4.60277,10.78184,16.51955,25.53594,40.79445,44.89281,46.34300,50.75662,53.59395,54.60277,52.39596,
70,13,1,10,2,"[[774.0896,873.8355,2,331.8362,organelle_far],[798.7235,900.7758,2,292.572,nc],[785.1067,910.7048,3,277.0521,organelle_far],[762.883,869.2579,3,217.6302,organelle_far],[793.3795,873.3417,5,353.5653,organelle_far],[771.2174,890.2861,5,255.3085,organelle_far],[767.4765,913.9192,5,310.4451,organelle_far],[807.1437,882.2071,6,215.7282,nc],[797.458,874.565,6,313.8008,organelle_far],[757.0762,901.8156,6,333.0637,organelle_far],[763.8483,914.779,7,293.8106,organelle_far],[798.4222,871.7038,7,293.7816,organelle_far],[800.6331,899.3709,7,258.0097,organelle_near],]",36.16203,40.24246,42.13483,43.08102,43.05145,44.97339,45.06209,44.26375,42.04613,40.12419,39.47368,40.30160,
71,0,0,0,0,[0],50.52854,51.79704,52.85412,47.78013,44.82030,43.55180,36.36364,28.75264,8.66808,0.00000,0.00000,0.00000,
72,0,0,0,0,[0],0.00000,0.00000,0.00000,0.03350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
73,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
74,0,0,0,0,[0],12.61426,18.28154,20.95064,22.74223,23.36380,26.58135,28.48263,32.90676,38.53748,41.71846,40.03656,38.02559,
75,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.03613,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
76,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
77,0,0,0,0,[0],0.05747,0.00000,0.00000,0.00000,0.05747,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
78,0,0,0,0,[0],0.00000,0.00000,0.00000,0.05557,0.00000,0.05557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
79,2,0,0,2,"[[1692.7236,1048.4436,3,356.9772,nc],[1684.3244,1042.7433,7,221.1047,nc],]",0.00000,0.16093,0.00000,0.19311,0.25748,0.74026,0.57934,0.38622,0.00000,0.00000,0.00000,0.00000,
80,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
81,7,0,0,7,"[[990.7002,1038.19,6,312.6136,nc],[973.641,1033.6457,7,237.7788,nc],[960.0202,1040.1004,8,405.3149,nc],[942.3279,1070.8362,8,262.253,nc],[995.7531,1063.7574,9,283.9908,nc],[955.6254,1069.1971,10,1472.0798,nc],[958.2268,1063.7962,10,339.3697,nc],]",0.05732,0.02866,0.00000,0.02866,0.00000,0.00000,0.02866,0.00000,0.02866,0.00000,0.00000,0.00000,
82,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04653,0.00000,0.00000,0.00000,
83,2,0,0,2,"[[1206.7692,1041.3716,7,252.3779,nc],[1225.2224,1037.9163,7,241.8245,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
84,14,1,4,9,"[[1552.0254,1057.267,4,384.1939,nc],[1515.2158,1054.172,4,364.2025,organelle_far],[1561.7384,1094.6865,4,287.3086,nc],[1550.9568,1078.9451,4,268.3084,organelle_far],[1542.1828,1045.741,5,315.657,nc],[1552.8643,1103.9057,6,436.2206,nc],[1547.1549,1046.5257,7,239.5711,organelle_near],[1551.1431,1099.922,8,328.8932,nc],[1567.286,1096.7091,8,236.33,nc],[1530.0738,1058.0086,8,276.3486,nc],[1516.3631,1091.4053,8,319.56,nc],[1553.821,1091.1171,9,312.3925,organelle_far],[1558.2077,1046.3483,9,263.6355,nc],[1512.1509,1062.4779,9,293.9312,organelle_far],]",4.27913,3.64275,4.41080,4.67413,4.98135,6.10050,5.81523,5.74940,7.59271,7.48299,6.78078,4.89357,
85,0,0,0,0,[0],7.46735,11.52754,14.99148,17.17774,19.05168,21.91936,23.85009,23.16865,22.03294,20.27257,19.53436,18.17149,
86,0,0,0,0,[0],1.33952,6.59454,8.96445,10.20093,16.17723,20.86553,22.72025,28.54199,33.69397,36.06388,33.90005,32.19990,
87,0,0,0,0,[0],0.00000,0.04782,0.04782,0.00000,0.00000,0.04782,0.04782,0.00000,0.00000,0.00000,0.00000,0.00000,
88,10,0,0,10,"[[1864.3814,1103.4206,6,371.4772,nc],[1822.2043,1072.8654,7,305.1235,nc],[1856.769,1066.4554,7,504.9187,nc],[1854.2356,1074.4026,7,311.0702,nc],[1858.5553,1113.1818,8,345.8456,nc],[1841.0029,1110.1761,8,326.6554,nc],[1868.4967,1092.371,9,259.1864,nc],[1824.071,1105.0574,9,291.7088,nc],[1816.3356,1078.6685,9,416.944,nc],[1837.6707,1077.1992,9,309.1804,nc],]",0.03378,0.00000,0.00000,0.00000,0.03378,0.47297,0.40541,0.43919,0.00000,0.00000,0.00000,0.00000,
89,1,0,0,1,"[[1907.1065,1084.068,6,247.0936,nc],]",0.00000,0.00000,0.32693,0.36780,0.12260,0.08173,0.32693,0.49040,0.20433,0.08173,0.04087,0.16347,
90,1,0,1,0,"[[364.0781,1069.3323,9,234.6552,organelle_far],]",23.11366,27.22063,30.08596,33.57211,35.41070,38.80134,38.03725,39.15950,38.92073,39.89971,39.15950,36.89112,
91,0,0,0,0,[0],21.78924,31.17453,35.23600,40.28540,43.68825,45.77387,50.16465,53.89682,53.89682,51.26235,50.00000,50.43908,
92,0,0,0,0,[0],45.61224,53.06122,57.34694,58.16327,58.16327,58.97959,53.67347,51.73469,40.10204,27.95918,14.59184,3.36735,
93,0,0,0,0,[0],0.00000,1.19658,1.53846,1.88034,0.00000,0.00000,0.17094,0.00000,0.68376,0.00000,0.00000,0.00000,
94,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
95,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.02391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
96,18,0,0,18,"[[1780.1245,1194.1704,3,279.4792,nc],[1796.2026,1210.4082,3,330.1285,nc],[1788.0003,1212.5597,3,309.8383,nc],[1805.2435,1186.167,4,238.1964,nc],[1808.1573,1209.3085,4,335.6304,nc],[1779.1086,1225.0468,4,272.0154,nc],[1800.7459,1225.4718,5,273.4066,nc],[1796.5919,1193.3929,5,293.9129,nc],[1777.8853,1199.2943,5,352.0401,nc],[1795.3858,1225.6489,5,315.3032,nc],[1814.0391,1193.7577,6,292.8527,nc],[1784.5574,1230.4642,6,262.7291,nc],[1788.255,1184.2249,6,268.1113,nc],[1801.1008,1208.995,6,348.0532,nc],[1786.841,1188.5015,8,270.8152,nc],[1799.7818,1227.1392,8,274.633,nc],[1801.3733,1210.2376,9,321.3795,nc],[1807.8401,1225.9029,9,229.8718,nc],]",0.04120,0.12361,0.00000,0.00000,0.00000,0.08241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
97,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
98,4,0,0,4,"[[1748.8931,1222.1434,2,289.4335,nc],[1744.3608,1229.6389,4,268.5175,nc],[1760.1803,1215.2712,5,332.6187,nc],[1745.2037,1224.9899,7,228.7822,nc],]",0.14881,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
99,0,0,0,0,[0],15.22512,17.47630,19.93483,20.26066,22.27488,26.48104,28.96919,30.36137,30.77607,30.68720,30.92417,28.11019,
100,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06196,
101,10,0,0,10,"[[1302.8083,1268.6042,3,455.8097,nc],[1320.7446,1271.5253,4,327.639,nc],[1313.9861,1261.9835,4,412.315,nc],[1317.1433,1262.9891,5,345.5088,nc],[1331.5938,1264.7058,6,317.457,nc],[1302.6689,1275.051,6,293.8236,nc],[1307.9183,1281.6994,6,232.429,nc],[1319.6544,1281.6739,8,231.7086,nc],[1315.2786,1273.7146,9,321.9674,nc],[1311.3223,1268.0981,10,240.0102,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
102,20,0,18,2,"[[1122.7433,1322.9449,2,287.6327,organelle_far],[1107.2624,1321.8213,2,378.7247,organelle_far],[1114.5037,1332.2741,2,253.0181,nc],[1120.5132,1285.2576,4,315.9858,organelle_far],[1091.936,1299.2664,4,395.8035,organelle_far],[1084.7994,1305.5119,5,264.6365,organelle_far],[1127.7232,1305.9066,5,235.8225,nc],[1075.1822,1306.256,5,341.7145,organelle_far],[1121.3262,1333.8115,5,338.8102,organelle_far],[1100.6638,1339.9404,6,255.4019,organelle_far],[1079.8221,1298.7265,6,270.4956,organelle_far],[1092.1096,1283.4973,6,232.3248,organelle_far],[1077.4552,1317.8078,7,219.3966,organelle_far],[1091.75,1290.3837,7,244.14,organelle_far],[1095.8117,1332.8069,8,258.5659,organelle_far],[1079.092,1311.7892,9,313.6634,organelle_far],[1084.0974,1340.7501,9,265.9956,organelle_far],[1101.8998,1284.6484,9,239.7431,organelle_far],[1129.5153,1328.1244,9,299.5256,organelle_far],[1117.3079,1284.6217,10,243.3044,organelle_far],]",18.59400,18.93749,19.14358,22.89902,26.47126,26.72315,26.86054,28.39478,30.70758,34.05084,35.56217,34.53172,
103,1,0,1,0,"[[1160.1557,1300.4866,10,226.2096,organelle_far],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23148,4.51389,13.31019,23.61111,28.35648,
104,0,0,0,0,[0],27.26580,36.55750,41.12719,49.42879,52.24676,55.97867,60.70069,58.87281,56.74029,57.42574,55.14090,51.63747,
105,0,0,0,0,[0],5.57994,7.49216,9.05956,9.05956,10.56426,15.79937,18.15047,20.00000,20.15674,22.38245,21.44201,21.88088,
106,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07764,0.00000,0.00000,0.00000,0.00000,0.00000,
107,0,0,0,0,[0],28.29787,35.80547,38.57143,40.48632,41.73252,43.00912,42.67477,44.62006,44.34650,45.13678,46.01824,47.23404,
108,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.04572,0.09145,0.32007,0.00000,0.00000,0.00000,0.00000,0.00000,
