Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
12,2,0,0,2,"[[797.5219,445.9352,6,381.6175,nc],[800.8767,414.9012,9,282.2329,nc],]",0.04018,0.00000,0.06028,0.00000,0.00000,0.00000,0.04018,0.00000,0.02009,0.48222,0.04018,0.04018,
13,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.06312,0.10520,0.04208,0.00000,0.00000,0.00000,0.00000,
14,10,0,0,10,"[[977.4578,547.0806,4,279.2227,nc],[983.935,573.7767,5,295.4161,nc],[979.5273,557.3079,6,284.8262,nc],[968.6664,539.7637,6,404.9276,nc],[969.6712,548.9957,8,425.0387,nc],[963.1489,576.3578,9,267.2838,nc],[987.3517,580.2596,9,302.2903,nc],[976.8276,564.0463,9,287.5355,nc],[968.8271,565.1877,9,398.9329,nc],[975.6918,572.2173,9,283.1467,nc],]",0.02486,0.34800,1.29257,1.88914,2.43599,3.25628,4.02685,3.95227,3.87770,3.55456,2.26199,0.77057,
15,2,0,0,2,"[[1019.7757,592.411,6,327.0126,nc],[1035.2282,580.8025,7,259.0277,nc],]",0.00000,0.07225,0.00000,0.00000,0.07225,0.10838,0.07225,0.00000,0.14451,0.07225,0.03613,0.00000,
16,0,0,0,0,[0],0.06341,0.06341,0.50729,4.62904,10.93849,5.10463,3.55105,5.92898,4.88269,4.85098,4.18516,1.04629,
17,4,0,1,3,"[[1017.7283,783.6792,5,204.5269,organelle_far],[1063.6895,822.5369,7,308.9001,nc],[1000.7322,792.7248,7,296.6724,nc],[1020.8737,800.8851,7,218.3262,nc],]",0.07132,0.08558,1.55470,5.63400,11.98117,11.71017,10.86864,7.53102,5.40579,6.11896,4.36457,0.95564,
18,0,0,0,0,[0],0.16006,0.04002,0.00000,0.00000,0.16006,0.40016,0.28011,0.44018,0.56022,0.24010,0.00000,0.00000,
19,0,0,0,0,[0],0.04876,0.00000,0.00000,0.02438,0.00000,0.02438,0.00000,0.00000,0.02438,0.00000,0.00000,0.00000,
20,1,0,0,1,"[[916.3211,929.3553,7,304.0145,nc],]",0.09483,0.00000,0.00000,0.00000,0.28450,0.00000,0.14225,0.14225,0.00000,0.04742,0.00000,0.09483,
21,4,0,2,2,"[[1887.6345,937.6895,4,287.2409,nc],[1866.2514,938.2935,5,324.3929,nc],[1863.8626,945.811,5,438.274,organelle_far],[1869.6897,946.8606,6,451.087,organelle_far],]",5.21692,17.12083,31.31947,39.85299,41.93259,34.85120,30.40516,25.24202,28.41520,38.27537,36.42883,26.06669,
22,2,0,0,2,"[[860.5729,933.0025,5,435.3398,nc],[826.4808,976.6133,6,287.9907,nc],]",0.00000,0.00000,0.00000,0.00000,0.08853,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
23,0,0,0,0,[0],0.03324,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
24,1,0,0,1,"[[921.9109,939.1095,6,384.8561,nc],]",0.04285,0.00000,0.00000,0.00000,0.00000,0.12856,0.10714,0.12856,0.00000,0.04285,0.02143,0.00000,
25,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
26,4,0,2,2,"[[1929.8534,1006.914,5,358.5147,nc],[1940.9923,1001.4568,5,390.5694,organelle_far],[1959.2837,970.0243,6,273.6996,nc],[1917.0178,1000.922,6,309.4623,organelle_far],]",11.37910,23.83014,37.64172,44.13523,44.58874,34.13729,27.14904,27.56133,33.12719,43.10451,43.29004,34.03422,
27,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.29674,0.56050,0.56050,0.16485,0.00000,0.06594,0.00000,0.00000,
28,1,0,0,1,"[[1767.0885,1005.6941,9,357.6354,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.10188,0.28018,0.17830,0.22924,0.02547,0.00000,0.00000,
29,4,0,0,4,"[[969.1756,1034.8527,3,306.5649,nc],[973.5464,1017.7525,6,312.4054,nc],[978.3986,1054.1954,6,351.2699,nc],[985.2941,1026.234,6,246.4934,nc],]",0.00000,0.09298,0.04649,0.39517,0.44166,0.99954,0.92980,0.79033,0.46490,0.46490,0.16272,0.00000,
30,2,0,0,2,"[[1941.9771,1044.6929,8,369.0486,nc],[1947.5361,1044.5269,8,226.5552,nc],]",0.33119,0.74031,1.50010,1.88973,2.25989,2.64952,3.01968,2.84434,2.33781,1.65595,0.68186,0.03896,
31,1,0,1,0,"[[1503.0631,1057.3831,8,449.0154,organelle_far],]",11.76012,25.62305,35.51402,40.73209,42.36760,30.37383,30.37383,32.08723,34.03427,37.53894,33.02181,23.05296,
32,3,0,2,1,"[[335.7653,1072.7313,6,231.8841,organelle_far],[323.9378,1109.5563,7,241.9899,organelle_far],[349.1567,1074.9215,8,230.2486,nc],]",10.61493,20.97365,28.67862,33.21742,32.57687,28.56881,29.08126,29.84993,34.37042,37.11567,29.57540,15.86750,
33,0,0,0,0,[0],0.00000,0.00000,0.00000,0.45662,0.36530,0.00000,0.36530,0.45662,0.27397,0.00000,0.00000,0.00000,
34,4,3,1,0,"[[1561.6319,1097.3761,4,244.732,organelle_far],[1527.2909,1106.6214,6,200.177,organelle_near],[1523.9369,1120.4402,6,285.2916,organelle_near],[1535.0361,1108.3819,6,277.0174,organelle_near],]",19.11153,29.64083,39.58412,42.21172,41.62571,37.86389,35.78450,35.93573,38.37429,43.25142,37.16446,22.49527,
35,0,0,0,0,[0],0.00000,0.03295,0.82372,1.87809,3.03130,4.51400,5.46952,5.14003,4.08567,3.88797,3.29489,1.58155,
36,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
37,6,0,0,6,"[[1414.0045,1182.4132,4,283.3514,nc],[1427.4895,1141.0715,4,214.3589,nc],[1387.8228,1132.5691,5,280.4348,nc],[1387.6896,1180.7803,5,308.5229,nc],[1383.3791,1127.6257,6,253.4511,nc],[1376.3637,1188.292,7,382.1494,nc],]",0.00000,0.01376,0.05505,0.44041,1.30746,0.68814,0.15139,0.01376,0.09634,0.00000,0.00000,0.01376,
38,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.30323,0.17327,0.41152,0.38986,0.32489,0.02166,0.00000,0.02166,
39,2,0,0,2,"[[308.7489,1127.0398,7,237.6447,nc],[307.6687,1132.1459,7,303.096,nc],]",2.63032,6.88666,13.39072,18.46007,26.35103,27.25968,28.74223,30.36824,28.64658,28.98135,22.23816,12.29077,
40,3,0,0,3,"[[1064.0289,1143.2549,5,328.7126,nc],[1024.8091,1149.9904,6,329.6895,nc],[1046.646,1168.7817,7,302.3487,nc],]",0.00000,0.00000,0.31746,0.50794,1.23810,1.65079,0.98413,0.57143,0.09524,0.00000,0.00000,0.03175,
41,0,0,0,0,[0],0.97004,3.33809,6.50499,12.13980,18.98716,18.80171,18.68759,17.94579,18.77318,12.49643,2.79601,0.15692,
42,8,0,0,8,"[[1012.6299,1199.7033,5,220.437,nc],[1018.5645,1193.8105,5,287.7746,nc],[950.6042,1158.3911,6,228.0078,nc],[992.9674,1207.1492,6,303.3695,nc],[1008.0533,1221.0771,8,237.9812,nc],[983.8608,1178.1705,8,220.6864,nc],[998.9452,1193.7659,8,295.6953,nc],[954.7659,1167.354,8,215.1902,nc],]",0.01390,0.00000,0.00000,0.00000,0.12507,0.16676,0.09728,0.04169,0.00000,0.01390,0.00000,0.01390,
43,0,0,0,0,[0],0.00000,0.75420,1.26843,2.36544,4.90230,5.55365,5.72506,4.97086,3.63387,1.71409,0.82276,0.13713,
44,3,0,1,2,"[[1781.9743,1174.5366,5,315.4258,nc],[1770.2396,1226.6721,6,333.1604,nc],[1813.8267,1192.6083,8,244.2798,organelle_far],]",11.76972,23.18174,35.03662,40.29978,39.61846,33.74212,33.18004,35.18992,37.59155,39.60143,27.55919,11.29280,
45,1,0,0,1,"[[1479.6953,1197.9054,8,230.2887,nc],]",0.00000,0.00000,0.09850,0.22162,0.39399,0.14775,0.24624,0.00000,0.02462,0.00000,0.00000,0.00000,
46,1,0,0,1,"[[494.6893,1208.9618,4,279.1747,nc],]",1.57227,5.10566,10.04227,11.96957,10.43111,10.93829,11.32713,10.43111,8.35165,4.73373,2.11327,0.13525,
47,0,0,0,0,[0],0.03064,0.01532,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.03064,0.01532,0.00000,0.00000,
48,1,0,0,1,"[[1665.63,1193.1644,5,287.0449,nc],]",0.00000,0.00000,0.13652,0.81911,0.54608,0.36405,0.13652,0.18203,0.31854,0.25028,0.04551,0.00000,
49,2,0,0,2,"[[1579.5507,1216.5135,5,293.9146,nc],[1591.725,1242.4383,6,295.5089,nc],]",0.00000,0.05151,0.00000,0.25753,0.48931,1.10739,1.23616,1.26191,1.15890,0.95287,0.30904,0.00000,
50,1,0,0,1,"[[1525.9297,1248.8423,5,364.9894,nc],]",0.00000,0.04675,0.00000,0.00000,0.14025,0.79476,0.65451,0.74801,0.14025,0.00000,0.00000,0.00000,
51,2,0,0,2,"[[1390.0816,1237.4803,4,304.3937,nc],[1370.0027,1256.7866,4,520.1039,nc],]",0.04879,0.02440,0.00000,0.00000,0.00000,0.04879,0.12198,0.17077,0.14638,0.00000,0.00000,0.00000,
52,1,0,0,1,"[[1469.3892,1260.8289,8,239.7047,nc],]",0.02656,0.00000,0.00000,0.02656,0.10624,0.07968,0.00000,0.00000,0.05312,0.05312,0.00000,0.00000,
53,4,0,1,3,"[[1809.1833,1279.142,4,312.5471,organelle_far],[1826.0241,1242.1894,6,363.2935,nc],[1822.9262,1296.8585,6,291.9661,nc],[1832.9179,1242.8454,7,247.2337,nc],]",11.73783,24.02038,35.88122,42.32999,41.15270,36.37322,35.44193,36.21508,36.03936,40.87155,30.62731,15.90230,
54,3,0,0,3,"[[1610.8938,1244.0239,4,274.1397,nc],[1613.0433,1251.7724,4,262.3252,nc],[1634.7065,1266.2198,8,229.6675,nc],]",0.05247,0.00000,0.00000,0.00000,0.10493,0.26233,0.05247,0.05247,0.00000,0.00000,0.20986,0.10493,
55,4,0,0,4,"[[473.8204,1304.6817,4,250.0443,nc],[433.1161,1289.1932,5,350.1477,nc],[434.2674,1253.7838,7,332.1262,nc],[440.5394,1255.4644,7,243.5435,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02073,0.06220,0.00000,0.02073,0.00000,
56,0,0,0,0,[0],4.92221,14.42716,22.82885,27.66620,26.33663,24.86563,24.27157,22.51768,19.88685,15.84158,8.62801,3.02687,
57,6,0,0,6,"[[1736.4891,1310.0896,5,404.2542,nc],[1696.1642,1309.8409,5,306.1095,nc],[1738.1429,1324.6336,5,240.1085,nc],[1726.9352,1310.2388,5,418.3606,nc],[1694.0594,1317.9217,5,352.0802,nc],[1688.7926,1332.5756,5,385.5692,nc],]",0.00000,0.00000,0.02308,0.04617,0.00000,0.11542,0.73869,1.96214,2.60849,2.03139,0.57710,0.00000,
58,1,0,0,1,"[[1786.0134,1341.2137,8,286.865,nc],]",0.04725,0.00000,0.02362,0.04725,0.42523,0.75597,1.15757,1.18120,1.58280,0.92133,0.11812,0.02362,
59,7,0,0,7,"[[1872.5943,1350.8492,3,239.0593,nc],[1856.9514,1308.7323,4,223.9535,nc],[1881.2501,1322.3461,4,363.6058,nc],[1855.4367,1365.274,4,348.6857,nc],[1856.5581,1347.9802,4,341.1539,nc],[1860.9577,1356.0419,4,313.58,nc],[1883.7771,1310.9515,7,289.8617,nc],]",0.14048,0.04683,0.07024,0.09365,0.30438,0.74924,0.93655,0.53852,0.09365,0.07024,0.00000,0.00000,
62,0,0,0,0,[0],0.01778,0.05335,0.07114,0.07114,0.01778,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
63,2,0,0,2,"[[1092.5441,1655.71,2,311.5883,nc],[1089.0883,1679.4639,2,285.8229,nc],]",0.02028,0.04055,0.00000,0.04055,0.00000,0.00000,0.02028,0.00000,0.04055,0.00000,0.00000,0.00000,
64,4,0,2,2,"[[1343.434,1652.6508,3,282.491,organelle_far],[1332.8693,1663.0793,4,288.7909,nc],[1358.0609,1692.2823,4,297.0586,organelle_far],[1370.0144,1732.199,5,232.2536,nc],]",42.14691,45.81956,45.90222,43.22154,38.59235,34.48276,36.32499,39.87955,43.05621,40.57629,29.55834,19.63864,
65,1,0,0,1,"[[1147.4218,1736.1906,6,215.168,nc],]",0.03289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
66,0,0,0,0,[0],0.09794,0.06530,0.09794,0.03265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03265,0.09794,
67,0,0,0,0,[0],0.02700,0.05400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
68,2,0,1,1,"[[1236.1083,1784.2788,4,279.6951,organelle_far],[1278.2001,1802.0217,6,299.0433,nc],]",37.54755,42.81833,43.16247,39.92030,36.76870,37.25774,37.74679,39.63050,40.53613,27.96595,12.98678,4.60062,
69,2,0,0,2,"[[1123.1219,1781.9304,4,268.4185,nc],[1116.9148,1757.8177,5,241.17,nc],]",0.06022,0.00000,0.06022,0.00000,0.03011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
70,3,0,0,3,"[[1006.3052,1778.3411,3,250.0598,nc],[1033.128,1822.6484,5,284.9842,nc],[1008.3244,1819.2632,5,241.6463,nc],]",0.04018,0.02009,0.00000,0.00000,0.00000,0.20092,0.22102,0.14065,0.04018,0.00000,0.00000,0.00000,
71,5,0,0,5,"[[1358.4072,1819.083,5,273.5855,nc],[1349.7083,1829.4718,5,247.1863,nc],[1327.8563,1802.091,6,288.565,nc],[1337.2316,1810.9708,7,236.6308,nc],[1366.1476,1815.638,7,234.4703,nc],]",40.25367,40.65421,41.27726,41.14375,39.29684,36.78238,35.55852,35.98131,35.18024,33.04406,26.07922,16.39964,
72,0,0,0,0,[0],0.03448,0.03448,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06897,0.00000,0.00000,
73,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.06258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
74,4,0,4,0,"[[1177.3875,1829.9967,6,265.547,organelle_far],[1158.5849,1870.3748,6,263.7383,organelle_far],[1167.1955,1848.0557,7,264.2019,organelle_far],[1216.4463,1875.69,7,283.7085,organelle_far],]",37.56831,37.56831,37.27557,35.94848,31.14754,30.73770,31.69399,32.72834,32.90398,20.84309,7.43560,1.63934,
75,0,0,0,0,[0],0.07721,1.85292,3.12681,3.72515,4.42000,4.69021,4.59371,4.72882,3.49353,2.21965,0.52113,0.11581,
76,0,0,0,0,[0],0.04391,0.00000,0.04391,0.08782,0.35126,0.28540,0.17563,0.08782,0.06586,0.00000,0.02195,0.00000,
