Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
18,5,0,0,5,"[[340.7182,489.0554,3,237.6337,nc],[366.1267,486.304,4,245.2443,nc],[354.51,540.3834,5,283.9754,nc],[370.3241,489.6637,5,230.8024,nc],[357.8281,544.9033,6,326.992,nc],]",0.00000,0.00000,0.00000,0.09401,0.28202,0.02350,0.18801,0.04700,0.00000,0.02350,0.00000,0.00000,
19,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
20,1,0,0,1,"[[1869.9495,532.6558,7,239.1738,nc],]",35.29098,45.66649,50.11568,48.95889,41.37747,39.22406,38.92152,37.12404,35.93166,38.72575,46.46734,52.58943,
21,3,0,0,3,"[[412.5352,550.791,7,303.9988,nc],[400.2898,565.9606,8,270.6241,nc],[435.9212,508.8664,9,299.1534,nc],]",0.00000,0.00000,0.02317,0.18536,0.02317,0.11585,0.23170,0.00000,0.00000,0.00000,0.00000,0.02317,
22,0,0,0,0,[0],14.14474,20.06579,34.86842,46.71053,48.68421,48.35526,50.32895,50.65789,45.39474,40.13158,35.52632,25.98684,
23,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06549,0.03274,0.06549,0.06549,0.03274,
24,0,0,0,0,[0],0.00000,0.00000,0.20581,0.25154,0.18294,0.34301,0.11434,0.11434,0.00000,0.00000,0.00000,0.00000,
25,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
26,1,0,0,1,"[[495.2051,554.0757,8,219.2927,nc],]",0.00000,0.00000,0.00000,0.33919,0.27752,0.18501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
27,0,0,0,0,[0],0.00000,0.00000,0.19422,0.33989,0.16994,0.00000,0.09711,0.00000,0.00000,0.00000,0.02428,0.00000,
28,0,0,0,0,[0],0.00000,0.41667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20833,0.00000,
29,0,0,0,0,[0],0.00000,0.05977,0.20921,0.71727,0.41841,0.62762,0.32875,0.20921,0.17932,0.26898,0.00000,0.00000,
31,1,0,0,1,"[[184.0643,563.7868,6,344.6538,nc],]",0.00000,0.00000,0.04889,0.04889,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
32,1,0,0,1,"[[111.1354,600.6626,5,212.9104,nc],]",0.00000,0.00000,0.00000,0.05097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
33,0,0,0,0,[0],31.26521,39.98378,45.21492,43.99838,41.32198,39.57826,36.13139,36.49635,38.92944,40.51095,41.80860,31.02190,
34,0,0,0,0,[0],0.00000,0.00000,0.02270,0.52202,0.52202,0.54471,0.54471,0.11348,0.24966,0.20427,0.04539,0.00000,
35,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
36,5,0,2,3,"[[785.139,590.8529,4,299.8674,nc],[828.3546,607.8462,5,400.8723,organelle_far],[797.6787,610.1402,5,311.314,organelle_far],[829.8951,633.2302,5,361.0753,nc],[800.9962,641.2622,6,275.8753,nc],]",22.35548,31.27611,38.49885,40.81660,40.62795,37.12438,35.13004,33.02789,33.84989,37.32651,38.20240,30.46759,
37,0,0,0,0,[0],0.05583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05583,0.02792,0.05583,0.02792,0.00000,
38,2,0,0,2,"[[559.9714,633.4651,9,405.1941,nc],[588.531,626.3657,9,315.7596,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.05376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
39,1,0,0,1,"[[490.9878,652.0445,3,429.203,nc],]",0.00000,0.05693,0.15180,0.09488,0.07590,0.41746,0.34156,0.00000,0.30361,0.28463,0.07590,0.11385,
40,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07463,0.00000,0.00000,0.07463,0.00000,0.00000,
41,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10081,0.00000,0.00000,0.00000,0.00000,0.00000,
42,0,0,0,0,[0],0.02267,0.00000,0.06800,0.72529,0.79329,0.11333,0.11333,0.00000,0.06800,0.00000,0.00000,0.00000,
43,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.41051,0.41051,0.32841,0.04105,0.04105,0.00000,0.00000,
44,2,0,0,2,"[[499.4381,711.9186,3,316.7288,nc],[482.1532,716.703,6,269.0175,nc],]",0.00000,0.00000,0.00000,0.24773,0.00000,0.12386,0.08258,0.00000,0.00000,0.20644,0.24773,0.00000,
45,0,0,0,0,[0],0.00000,0.00000,0.14355,0.66035,0.34453,0.66035,0.34453,0.28711,0.00000,0.00000,0.00000,0.00000,
46,2,0,0,2,"[[1048.4281,811.8882,3,269.6887,nc],[1029.8517,807.9322,5,239.7689,nc],]",0.00000,0.00000,0.05231,0.26157,0.28773,0.07847,0.02616,0.20926,0.00000,0.05231,0.00000,0.00000,
48,1,0,0,1,"[[1100.0607,826.2803,5,347.7125,nc],]",0.00000,0.00000,0.00000,0.00000,0.90992,1.42554,2.12314,2.57810,2.45678,1.45587,0.36397,0.48529,
50,0,0,0,0,[0],0.00000,0.00000,0.41034,0.00000,0.45137,1.35412,1.76446,1.43619,0.82068,0.53344,0.08207,0.00000,
51,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.03184,0.00000,0.19102,0.12735,0.12735,0.00000,0.00000,
52,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
53,3,0,1,2,"[[1090.7319,945.9894,8,250.9216,nc],[1093.6236,944.0496,8,209.094,nc],[1064.8269,903.1315,10,260.9586,organelle_far],]",38.07854,40.04208,41.51473,40.35764,41.12903,41.93548,42.68934,39.37588,40.11220,47.54558,52.62973,41.37447,
54,0,0,0,0,[0],0.39188,0.24938,0.46313,0.00000,0.00000,0.00000,0.00000,0.03563,0.00000,0.00000,0.00000,0.00000,
55,0,0,0,0,[0],0.00000,0.00000,0.31334,0.58192,0.35810,0.49239,0.62668,0.53715,0.08953,0.00000,0.00000,0.04476,
56,4,0,0,4,"[[1193.1184,964.9729,4,242.3797,nc],[1188.4772,911.9609,4,416.6757,nc],[1174.5558,937.6449,4,534.8672,nc],[1212.9071,935.8712,7,232.0352,nc],]",0.01938,0.15501,0.44565,0.44565,0.21314,0.17438,0.00000,0.31002,0.11626,0.05813,0.00000,0.03875,
57,0,0,0,0,[0],0.09259,0.00000,0.00000,0.00000,0.00000,0.50926,2.50000,5.09259,5.04630,3.47222,1.20370,0.00000,
58,0,0,0,0,[0],0.00000,0.10010,0.13347,0.23357,0.13347,0.00000,0.03337,0.00000,0.00000,0.00000,0.00000,0.06673,
59,1,0,0,1,"[[1021.6564,995.6344,3,381.6599,nc],]",0.02502,0.02502,0.00000,0.02502,0.00000,0.02502,0.10008,0.05004,0.00000,0.00000,0.12509,0.00000,
60,0,0,0,0,[0],0.00000,0.00000,0.19405,0.42044,0.16171,0.03234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
61,2,0,0,2,"[[890.3324,981.5584,4,429.2557,nc],[881.9551,980.8175,5,334.3954,nc],]",0.27563,0.02756,0.22051,0.13782,0.11025,0.00000,0.02756,0.00000,0.02756,0.00000,0.00000,0.02756,
62,4,0,0,4,"[[1071.1943,1035.9617,1,228.3082,nc],[1101.5828,983.4688,4,346.35,nc],[1092.9208,1039.106,5,261.6483,nc],[1079.0231,1020.9107,7,239.2364,nc],]",46.95883,46.33500,44.68185,38.67748,39.37929,39.58203,39.16095,38.56831,43.41859,48.97068,49.93762,37.94448,
63,4,0,0,4,"[[1136.1885,978.8374,5,300.1745,nc],[1157.2659,996.2044,5,450.5201,nc],[1176.9485,991.4686,6,270.4601,nc],[1145.6821,972.9918,7,268.5468,nc],]",0.27473,1.09890,1.55678,2.15201,3.29670,4.39560,5.99817,7.00549,7.78388,7.14286,4.94505,2.74725,
64,0,0,0,0,[0],0.60606,2.42424,4.84848,6.66667,6.86869,7.07071,6.06061,1.41414,1.01010,0.00000,0.00000,0.00000,
65,0,0,0,0,[0],46.13876,47.28019,43.64188,39.25450,35.75887,33.93972,33.49385,36.13340,39.20100,44.76547,44.44444,33.42251,
66,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
67,2,0,0,2,"[[996.177,1049.8993,7,305.565,nc],[991.0958,1035.7014,7,270.184,nc],]",0.02988,0.17927,0.59755,2.36032,2.77861,3.25665,3.46579,3.34628,3.07738,2.53959,1.52375,0.74694,
68,0,0,0,0,[0],0.00000,0.00000,0.05750,0.34503,0.92007,0.51754,0.34503,0.00000,0.00000,0.00000,0.00000,0.00000,
69,0,0,0,0,[0],0.16533,0.30704,0.59046,0.00000,0.02362,0.07085,0.00000,0.07085,0.04724,0.00000,0.00000,0.00000,
70,0,0,0,0,[0],0.00000,0.37727,0.53262,0.26631,0.00000,0.17754,0.08877,0.02219,0.00000,0.00000,0.00000,0.00000,
71,1,0,0,1,"[[1240.1943,1108.3157,3,416.8647,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
72,0,0,0,0,[0],0.04912,0.36837,0.56483,0.68762,0.24558,0.12279,0.04912,0.00000,0.00000,0.00000,0.00000,0.02456,
73,0,0,0,0,[0],0.07794,0.12990,0.07794,0.12990,0.07794,0.12990,0.12990,0.02598,0.02598,0.15588,0.12990,0.00000,
74,0,0,0,0,[0],0.00000,0.00000,0.00000,0.55659,1.39147,0.46382,0.37106,0.64935,0.46382,0.27829,0.00000,0.00000,
75,1,0,0,1,"[[685.5078,1210.2182,8,307.9474,nc],]",0.24958,0.06240,0.39517,0.37438,0.00000,0.04160,0.00000,0.04160,0.00000,0.00000,0.00000,0.02080,
76,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
77,2,0,1,1,"[[1665.2505,1223.3726,3,226.7034,organelle_far],[1685.3824,1276.028,6,340.3232,nc],]",30.96901,34.74834,34.46176,32.97510,32.84972,32.47358,32.59896,30.27046,26.38366,25.75676,17.15923,4.60326,
78,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
79,2,0,0,2,"[[1420.7135,1254.0077,2,459.8698,nc],[1435.9261,1218.3981,6,336.6686,nc],]",0.00000,0.00000,0.00000,0.04407,0.08814,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
80,0,0,0,0,[0],0.08708,0.00000,0.00000,0.02903,0.05806,0.20319,0.11611,0.00000,0.00000,0.00000,0.00000,0.05806,
81,2,0,0,2,"[[1363.1622,1262.2904,3,183.0907,nc],[1362.2821,1293.6043,6,328.0358,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02475,
82,3,0,0,3,"[[614.2069,1258.4755,2,263.3785,nc],[629.4545,1307.0109,4,292.69,nc],[611.1331,1273.9222,4,218.704,nc],]",37.49284,38.85232,37.42129,39.05266,40.48369,37.73612,34.47338,37.00630,42.50143,47.20950,46.42244,35.06010,
83,1,0,0,1,"[[1481.6161,1292.6416,2,312.0243,nc],]",0.00000,0.00000,0.09080,0.06053,0.33293,0.30266,0.27240,0.18160,0.06053,0.06053,0.00000,0.00000,
84,0,0,0,0,[0],0.02550,0.00000,0.02550,0.00000,0.33155,0.35705,0.00000,0.40806,0.00000,0.00000,0.00000,0.00000,
85,3,0,0,3,"[[842.4791,1306.1668,1,145.9334,nc],[845.1044,1263.8678,4,234.1375,nc],[820.5509,1283.0311,4,317.7663,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
86,5,0,0,5,"[[1425.2788,1317.7898,2,423.5061,nc],[1423.9009,1285.3485,4,382.6148,nc],[1448.658,1328.9599,6,284.623,nc],[1419.8579,1297.4669,6,359.89,nc],[1418.8527,1304.4832,6,291.3185,nc],]",0.02904,0.40650,0.26132,0.14518,0.05807,0.00000,0.00000,0.00000,0.05807,0.00000,0.00000,0.00000,
87,0,0,0,0,[0],0.00000,0.00000,0.33701,1.25613,2.05270,2.38971,2.29779,1.74632,1.13358,0.70466,0.52083,0.30637,
88,3,0,0,3,"[[1154.8085,1317.1233,4,333.4715,nc],[1142.756,1319.1649,4,366.6696,nc],[1147.0859,1331.7007,4,307.7844,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
89,8,0,0,8,"[[1096.9093,1340.7615,2,224.3432,nc],[1079.5746,1295.5875,2,292.6384,nc],[1097.9148,1358.4812,4,314.5711,nc],[1072.2505,1361.2755,4,373.7067,nc],[1083.5616,1310.8909,5,355.6957,nc],[1081.1464,1301.2784,5,339.2203,nc],[1085.8502,1344.0451,6,250.3456,nc],[1078.014,1344.9812,6,246.9022,nc],]",0.01891,0.01891,0.00000,0.22693,0.22693,0.01891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
90,6,0,0,6,"[[1468.8825,1334.8193,1,363.0548,nc],[1519.1291,1317.1421,4,405.0916,nc],[1506.8053,1357.0262,4,315.7794,nc],[1477.6263,1312.1462,5,214.5648,nc],[1512.1642,1321.6534,5,253.3852,nc],[1517.1723,1342.4283,6,333.5207,nc],]",0.02122,0.36070,0.31827,0.06365,0.21218,0.21218,0.04244,0.08487,0.08487,0.00000,0.00000,0.00000,
91,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11316,0.03772,0.07544,0.00000,0.00000,0.00000,
92,1,0,0,1,"[[594.9007,1327.0689,4,269.4424,nc],]",0.00000,0.09110,0.15184,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
93,0,0,0,0,[0],0.05525,0.05525,0.02762,0.19337,0.35912,0.13812,0.08287,0.00000,0.00000,0.00000,0.00000,0.00000,
94,0,0,0,0,[0],48.19238,45.90058,44.89994,40.51001,37.76630,36.10394,36.03938,36.41059,41.47837,45.07747,43.02776,29.97095,
95,1,0,0,1,"[[861.7957,1364.648,4,340.5405,nc],]",0.00000,0.00000,0.00000,0.04773,0.00000,0.00000,0.04773,0.00000,0.00000,0.00000,0.00000,0.00000,
96,3,0,0,3,"[[1651.7884,1362.243,6,283.8593,nc],[1661.1845,1339.3381,6,263.0197,nc],[1695.1741,1384.3262,6,285.9635,nc],]",1.08120,1.22960,1.44159,0.61480,0.46640,0.48760,0.40280,0.10600,0.02120,0.06360,0.02120,0.00000,
97,4,0,0,4,"[[1143.8148,1345.2686,5,310.9806,nc],[1151.0036,1387.2737,6,285.2439,nc],[1126.3156,1382.5007,7,273.8555,nc],[1153.9711,1356.2643,8,260.567,nc],]",0.00000,0.00000,0.00000,0.00000,0.02976,0.05952,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
98,0,0,0,0,[0],0.03352,0.03352,0.00000,0.20114,0.63694,0.80456,0.83808,1.10627,0.46933,0.03352,0.10057,0.90513,
99,0,0,0,0,[0],0.00000,0.23781,0.29727,0.23781,0.00000,0.59453,0.41617,0.00000,0.00000,0.00000,0.00000,0.00000,
100,2,0,0,2,"[[1164.5761,1410.033,4,273.5564,nc],[1151.4806,1415.2385,7,223.4691,nc],]",37.47475,36.13636,34.26768,34.59596,35.17677,33.10606,32.75253,35.12626,35.70707,32.22222,23.68687,6.61616,
101,0,0,0,0,[0],56.21469,55.93220,49.43503,42.09040,37.00565,37.71186,41.52542,37.00565,29.66102,26.69492,19.20904,9.32203,
102,1,0,0,1,"[[1595.963,1445.5001,3,367.391,nc],]",0.00000,0.00000,0.48193,2.45783,3.32530,3.95181,4.28916,4.24096,2.36145,0.48193,0.00000,0.33735,
103,0,0,0,0,[0],50.49129,46.08935,41.09786,38.54317,36.26359,35.24171,35.70025,39.34233,42.29006,45.46050,47.66147,40.12839,
104,2,0,0,2,"[[981.0668,1451.6738,5,430.5992,nc],[975.0538,1444.2735,5,249.9467,nc],]",0.00000,0.00000,0.05945,0.00000,0.29727,0.23781,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
105,2,0,0,2,"[[1135.3586,1486.7586,4,310.3572,nc],[1111.5897,1494.6114,7,329.9241,nc],]",40.21512,41.49985,38.66149,38.30296,33.01464,31.22199,27.75620,22.67702,23.87212,22.61727,12.60831,1.22498,
106,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.06521,0.29345,0.13042,0.06521,0.00000,0.00000,0.00000,0.00000,
107,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.02100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
108,2,0,0,2,"[[1234.0421,1538.0531,5,284.6109,nc],[1225.1404,1530.3518,5,343.0572,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
109,0,0,0,0,[0],0.00000,0.11598,0.09279,0.23196,0.46393,0.39434,0.44073,0.53352,0.11598,0.04639,0.00000,0.00000,
110,1,0,0,1,"[[968.1131,1566.3271,5,212.1477,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
111,1,0,1,0,"[[1051.8679,1591.5395,5,324.6561,organelle_far],]",26.12448,25.54916,26.83054,26.22908,25.15690,23.56172,20.94665,20.78975,23.77092,21.80962,12.47385,2.40586,
112,0,0,0,0,[0],0.34518,0.27615,0.17259,0.20711,0.24163,0.55230,0.31067,0.10356,0.00000,0.00000,0.00000,0.03452,
113,1,0,0,1,"[[954.7847,1603.7827,4,243.1772,nc],]",0.00000,0.00000,0.01843,0.03686,0.05529,0.00000,0.00000,0.01843,0.00000,0.00000,0.00000,0.00000,
114,3,0,0,3,"[[1239.8619,1625.3058,2,262.355,nc],[1244.2178,1615.9692,4,275.8865,nc],[1282.6551,1618.1957,6,304.5457,nc],]",0.08379,0.00000,0.12568,0.00000,0.25136,0.12568,0.04189,0.00000,0.00000,0.00000,0.00000,0.00000,
115,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.58577,0.16736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
116,1,0,0,1,"[[1034.3548,1630.2171,7,304.3342,nc],]",29.10066,28.58884,26.59030,23.10505,24.07994,23.54375,22.05703,21.20400,22.03266,18.49866,8.23787,0.75554,
117,0,0,0,0,[0],0.40161,0.26774,0.18742,0.99063,1.09772,0.91031,0.88353,0.53548,0.08032,0.02677,0.02677,0.00000,
118,0,0,0,0,[0],35.95016,35.49325,34.64174,33.45794,32.91796,31.54725,27.91277,25.04673,27.80893,27.37279,16.30322,2.03531,
119,0,0,0,0,[0],0.00000,0.00000,0.41494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
120,0,0,0,0,[0],0.00000,0.00000,0.05593,0.13982,0.11186,0.11186,0.00000,0.00000,0.00000,0.00000,0.00000,0.05593,
121,0,0,0,0,[0],0.02305,0.00000,0.00000,0.13831,0.34578,0.48409,0.57630,0.43799,0.29968,0.13831,0.04610,0.11526,
122,0,0,0,0,[0],0.36580,1.23457,2.92638,4.11523,4.80110,5.07545,4.66392,2.97211,0.91449,0.36580,0.00000,0.18290,
123,0,0,0,0,[0],43.91776,42.09023,38.73977,37.61660,37.06453,36.43632,38.16867,42.96592,44.14620,40.52922,33.21911,16.27641,
124,0,0,0,0,[0],47.20739,46.65298,43.65503,40.06160,39.60986,40.26694,40.02053,43.90144,43.59343,41.60164,34.39425,18.41889,
125,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
126,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.75269,1.07527,1.07527,0.00000,0.00000,0.00000,0.00000,0.00000,
127,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
128,0,0,0,0,[0],42.57504,39.54186,36.28752,35.11848,34.61295,34.84992,35.45024,37.53555,37.44076,35.51343,28.60979,12.78041,
129,0,0,0,0,[0],0.13799,0.07885,0.47309,1.49813,1.99093,1.73467,1.43899,1.16302,0.78849,0.41396,0.11827,0.09856,
