Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
12,36,0,0,36,"[[983.9702,388.7278,1,432.2315,nc],[1000.6903,412.4471,1,417.1235,nc],[943.9804,382.6264,1,391.2505,nc],[974.557,380.8936,1,217.0955,nc],[995.6274,407.2613,2,244.1942,nc],[952.5893,409.2257,2,324.2768,nc],[988.0639,424.8357,2,256.2169,nc],[992.8166,395.1219,2,758.2983,nc],[999.6475,398.1325,3,434.1877,nc],[966.7186,401.3273,3,230.0758,nc],[945.1199,408.8506,3,552.478,nc],[979.3269,373.3177,4,150.2507,nc],[986.6437,412.3423,4,132.9406,nc],[937.0894,393.7937,4,261.8194,nc],[945.8094,377.1035,4,300.3602,nc],[968.2653,425.4111,4,285.1056,nc],[952.0989,373.3472,4,256.5323,nc],[967.4823,392.2651,5,173.1342,nc],[962.5642,398.8394,5,314.8261,nc],[954.1697,381.5266,5,354.3249,nc],[987.1513,381.1403,5,265.9111,nc],[978.6616,408.4464,6,327.506,nc],[972.4985,407.2875,6,314.2,nc],[978.849,378.026,6,284.988,nc],[998.7924,414.2957,6,475.567,nc],[957.2814,378.7862,6,308.8801,nc],[967.3274,366.7193,7,316.1392,nc],[961.6892,373.6699,7,236.2105,nc],[964.7695,424.5576,8,361.2194,nc],[990.6919,420.3986,8,392.4265,nc],[949.2438,406.409,8,352.2794,nc],[976.4637,425.3043,8,314.6849,nc],[974.0113,412.7993,9,439.7366,nc],[943.2976,383.8891,9,289.3162,nc],[961.3944,369.4346,9,324.8558,nc],[986.8407,396.2744,9,501.5009,nc],]",0.00000,0.04435,0.37694,0.28825,0.13304,0.00000,0.00000,0.00000,0.02217,0.00000,0.00000,0.00000,
13,0,0,0,0,[0],42.50765,45.37462,41.36086,36.50612,37.00306,38.18807,37.50000,38.68502,34.21254,33.79205,36.65902,31.30734,
14,14,0,0,14,"[[999.1977,445.1591,2,218.4385,nc],[1028.1325,444.885,3,383.1853,nc],[1011.6764,471.2478,3,429.6928,nc],[1015.2141,437.286,4,134.1368,nc],[1003.796,434.456,4,485.4505,nc],[1009.7311,423.4884,5,278.6878,nc],[1021.3407,438.3273,5,149.9543,nc],[1026.2927,473.5122,6,445.1351,nc],[1022.3716,455.5195,6,332.2085,nc],[1004.118,464.6192,6,381.5477,nc],[1024.591,466.5714,6,431.3803,nc],[1007.933,454.1674,6,310.5535,nc],[1004.597,428.7646,7,218.4279,nc],[1011.4081,453.1904,7,169.2367,nc],]",0.17101,0.00000,0.00000,0.00000,0.04275,0.00000,0.04275,0.12826,0.00000,0.04275,0.00000,0.04275,
15,0,0,0,0,[0],0.00000,0.00000,0.00000,0.02521,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
16,26,0,0,26,"[[1062.3927,551.4125,1,380.5858,nc],[1054.3795,541.3264,1,192.4581,nc],[1038.8276,516.5624,2,234.8816,nc],[1012.219,531.4777,2,183.6058,nc],[1036.7497,507.6,2,624.8362,nc],[1039.7725,506.4081,2,438.2068,nc],[1043.5211,556.0146,2,731.9419,nc],[1055.1942,567.7529,3,257.9677,nc],[1067.7267,545.7878,3,306.5591,nc],[1051.4363,550.5928,4,170.2926,nc],[1012.2983,536.0237,4,139.4925,nc],[1046.2398,500.3488,4,325.0422,nc],[1033.2746,568.0933,4,234.7194,nc],[1015.3697,509.3396,4,410.9423,nc],[1021.0236,558.1603,5,245.4871,nc],[1047.0307,564.6049,5,204.2087,nc],[1016.0695,520.9767,5,255.1762,nc],[1009.8986,523.1762,5,255.8305,nc],[1034.6594,551.1351,5,489.0385,nc],[1013.9459,539.8115,5,344.5192,nc],[1040.7633,537.3068,6,248.3518,nc],[1059.6536,552.6111,6,267.4275,nc],[1034.9308,541.988,6,332.1461,nc],[1055.7373,548.104,7,272.5658,nc],[1034.4122,517.7027,7,241.0989,nc],[1048.7925,563.0299,7,394.2718,nc],]",0.14147,0.06063,0.00000,0.00000,0.00000,0.04042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
17,3,0,0,3,"[[1750.0401,541.4826,4,276.4206,nc],[1756.7135,540.5813,4,226.2236,nc],[1767.0972,556.0321,5,343.6478,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.34816,0.73501,0.03868,0.00000,0.03868,0.00000,0.03868,
18,30,0,1,29,"[[964.6587,524.1532,2,423.0823,nc],[944.6527,543.5797,2,191.276,nc],[946.4761,516.4578,2,321.3224,nc],[928.226,554.8763,3,313.6923,nc],[950.5914,521.1292,3,474.1448,nc],[918.3403,560.9258,3,300.9008,nc],[937.748,522.7034,3,496.2258,nc],[930.4759,530.9541,3,489.8459,nc],[938.4108,576.1513,4,314.3535,nc],[971.1634,523.8943,4,145.2252,nc],[950.9735,557.5106,4,274.7828,nc],[955.7999,570.1877,4,339.9499,nc],[939.3946,553.0188,4,142.5405,nc],[944.1831,572.4956,4,309.4077,nc],[941.0062,567.283,4,1166.9357,nc],[958.9941,516.9969,5,229.0279,nc],[929.3124,527.8379,5,343.7734,nc],[932.2868,581.115,6,316.8557,organelle_far],[924.7314,535.2706,6,301.4017,nc],[964.9096,543.718,6,591.2245,nc],[931.2792,570.7708,6,375.9861,nc],[923.5594,542.975,7,534.1592,nc],[969.257,552.8375,7,341.9648,nc],[971.9085,514.8929,7,316.4978,nc],[925.6903,539.5622,7,494.7234,nc],[937.9257,577.1133,8,267.4283,nc],[952.8346,524.886,8,125.9117,nc],[944.2285,552.1744,8,384.5822,nc],[923.3373,556.9411,8,238.0291,nc],[954.7448,554.7566,8,219.8629,nc],]",0.00000,0.00000,0.00000,0.11143,0.46802,0.98061,0.71317,0.49031,0.04457,0.06686,0.06686,0.04457,
19,2,0,2,0,"[[898.3504,535.006,5,157.9906,organelle_far],[893.0534,545.8121,6,279.1903,organelle_far],]",11.39138,18.30757,21.80635,20.74858,16.51749,14.56469,14.72742,15.78519,12.85598,10.41497,10.49634,9.03173,
20,3,0,3,0,"[[1878.6718,557.8801,2,242.5535,organelle_far],[1864.2367,560.8696,5,141.7563,organelle_far],[1869.9575,552.1772,7,287.1437,organelle_far],]",13.17512,18.49427,19.63993,18.90344,19.80360,19.14894,18.73977,18.24877,16.44845,16.61211,13.17512,9.57447,
21,0,0,0,0,[0],18.23970,22.94007,25.37453,24.73783,24.51311,24.51311,24.11985,22.20974,19.43820,18.16479,18.42697,16.12360,
22,0,0,0,0,[0],24.23819,21.94576,17.30500,19.26195,19.54152,20.29634,21.27481,20.74364,18.33939,16.63405,13.75454,9.58904,
23,15,0,0,15,"[[819.2113,606.6575,1,311.2726,nc],[849.4711,587.1232,2,309.3333,nc],[830.1725,616.6189,2,218.5744,nc],[809.6821,623.2737,2,291.4218,nc],[805.91,616.2698,2,247.9332,nc],[825.3266,629.8807,2,265.1014,nc],[797.5964,578.8437,3,266.0332,nc],[799.3465,577.4817,3,298.8013,nc],[854.627,606.3143,4,137.0549,nc],[832.5027,587.4592,4,332.4225,nc],[823.617,610.9813,5,352.8259,nc],[828.9168,581.1702,5,336.5563,nc],[814.8316,577.0742,6,280.7921,nc],[797.9812,584.8015,7,263.039,nc],[831.9244,606.0082,7,226.1038,nc],]",0.09210,0.01842,0.00000,0.05526,0.01842,0.00000,0.00000,0.00000,0.00000,0.00000,0.03684,0.00000,
25,6,0,0,6,"[[1817.4216,664.0489,3,371.7155,nc],[1860.0824,655.037,3,321.2999,nc],[1853.8052,641.8523,4,278.2533,nc],[1802.9429,631.1287,5,212.2614,nc],[1862.0668,649.6432,5,141.5225,nc],[1864.7446,628.5146,6,291.7013,nc],]",0.00000,0.14996,0.00000,0.06427,0.21422,0.00000,0.00000,0.02142,0.00000,0.00000,0.04284,0.04284,
26,0,0,0,0,[0],0.02958,0.00000,0.00000,0.00000,0.23662,0.00000,0.00000,0.00000,0.14789,0.50281,0.35492,0.02958,
27,0,0,0,0,[0],0.24013,0.00000,0.00000,0.08004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
28,11,0,0,11,"[[1886.2371,701.2401,1,246.469,nc],[1878.0642,717.6748,4,312.3307,nc],[1881.5946,683.8025,5,286.5421,nc],[1873.2976,754.3342,6,369.8336,nc],[1873.3938,735.7995,6,307.3474,nc],[1896.6136,676.9897,6,318.3794,nc],[1910.4814,744.588,6,578.5168,nc],[1878.8594,723.8406,6,293.5627,nc],[1864.851,706.0163,7,218.2196,nc],[1901.9984,752.3263,7,305.291,nc],[1893.7858,726.2777,8,248.6427,nc],]",0.05983,0.00000,0.00000,0.01994,0.03989,0.05983,0.00000,0.07978,0.05983,0.01994,0.00000,0.00000,
29,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.03044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
30,13,0,0,13,"[[1185.99,778.225,0,244.3092,nc],[1182.5841,725.9121,2,308.0728,nc],[1197.7564,766.4937,2,265.0415,nc],[1177.8077,742.3368,3,334.7937,nc],[1146.2915,746.907,3,377.8633,nc],[1174.19,728.7878,3,461.3975,nc],[1150.9907,751.4205,3,448.9644,nc],[1154.2963,770.3978,5,300.7358,nc],[1171.1821,716.2622,5,432.5471,nc],[1176.9637,722.0764,6,322.0157,nc],[1158.6802,770.8297,7,244.376,nc],[1168.9236,755.8832,7,319.9326,nc],[1195.1287,755.0467,7,307.9426,nc],]",0.07232,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
31,7,0,0,7,"[[1092.6117,735.989,3,273.304,nc],[1093.9187,731.7445,3,308.366,nc],[1115.4075,716.1123,4,252.0014,nc],[1107.0305,719.2832,6,233.6921,nc],[1092.8578,746.9823,7,236.8289,nc],[1096.216,730.4817,7,237.7596,nc],[1100.9154,751.9479,8,250.3937,nc],]",0.04165,0.00000,0.04165,0.74969,1.08288,0.83299,0.04165,0.04165,0.00000,0.00000,0.08330,0.00000,
32,1,0,0,1,"[[703.1395,753.4693,6,318.0107,nc],]",0.31817,0.73178,0.60452,0.06363,0.00000,0.00000,0.00000,0.00000,0.00000,0.06363,0.03182,0.31817,
33,3,0,0,3,"[[1869.88,770.1375,3,500.4133,nc],[1859.5756,769.1389,7,285.5045,nc],[1876.9167,768.441,8,231.6948,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
34,4,0,0,4,"[[1026.5926,784.6424,4,310.0721,nc],[1015.277,786.2863,5,224.8265,nc],[1013.7361,782.0886,7,216.8844,nc],[1017.7926,791.1912,7,303.9622,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.05531,0.00000,0.00000,0.00000,0.00000,0.00000,0.05531,
35,0,0,0,0,[0],0.39643,0.56161,0.49554,0.36340,0.52858,0.03304,0.36340,0.19822,0.13214,0.00000,0.00000,0.03304,
36,2,0,0,2,"[[1203.4246,786.1013,5,300.4458,nc],[1208.1742,786.9359,7,364.1671,nc],]",0.00000,0.00000,0.00000,0.08897,0.08897,0.00000,0.00000,0.08897,0.00000,0.00000,0.00000,0.00000,
37,48,13,12,23,"[[1796.5292,847.6277,1,254.6942,organelle_far],[1784.8832,789.9623,1,311.6374,organelle_far],[1763.2505,829.0289,1,565.609,nc],[1775.9946,841.5569,1,404.5787,organelle_far],[1800.4381,826.0289,1,259.246,organelle_near],[1771.2021,816.1044,1,399.0066,nc],[1809.5539,825.201,1,673.6659,organelle_near],[1765.0875,824.5419,2,459.6356,organelle_far],[1809.2406,807.3013,2,273.5265,nc],[1791.5636,787.5611,3,233.3877,organelle_far],[1784.8777,845.68,3,612.1923,organelle_far],[1803.82,849.6,3,484.6616,organelle_far],[1755.934,815.321,3,313.8814,nc],[1766.8524,791.4528,3,625.901,nc],[1793.0309,810.7196,3,679.3807,organelle_near],[1767.6519,797.2459,4,163.7166,organelle_far],[1789.8015,819.2324,4,435.5529,organelle_near],[1808.6236,834.8729,4,516.9507,organelle_near],[1797.4012,852.8288,4,427.4205,organelle_far],[1791.4337,826.0836,4,297.2119,nc],[1818.5303,812.6242,4,672.6536,organelle_near],[1785.6173,800.0273,4,345.3987,nc],[1815.1023,834.4309,4,412.722,organelle_near],[1772.7809,789.1703,4,1404.4731,organelle_far],[1777.801,806.2512,4,495.0189,nc],[1819.9944,838.4584,4,742.9564,nc],[1789.8184,791.0417,5,355.4579,nc],[1787.725,811.4478,5,357.0954,nc],[1793.1006,820.4978,5,414.1454,organelle_near],[1820.1551,831.1696,5,622.5898,organelle_near],[1797.431,835.9468,5,465.5483,organelle_near],[1797.8888,809.4903,5,635.7947,organelle_near],[1815.8579,831.6144,5,428.7562,organelle_near],[1777.736,829.0873,5,575.2617,nc],[1756.8896,819.7118,5,116.7164,nc],[1817.494,819.4491,6,170.456,nc],[1814.4576,825.815,6,180.0281,nc],[1807.6859,831.0159,6,342.6426,nc],[1799.1708,795.4002,6,430.2337,organelle_far],[1811.0446,814.4601,7,426.1871,organelle_near],[1797.0827,841.713,7,132.5664,nc],[1810.9494,820.8442,7,316.8633,nc],[1772.0521,810.6148,7,497.9418,nc],[1765.8381,801.4592,7,425.6373,nc],[1775.5901,809.4876,7,545.0907,nc],[1788.5232,838.6973,7,132.8186,nc],[1781.1082,802.2082,7,325.5882,nc],[1808.1718,798.5199,7,403.9113,organelle_far],]",24.99517,27.35175,24.87927,21.59552,21.18988,20.68766,19.91501,19.74116,19.52868,17.86749,17.51980,16.09040,
38,9,0,0,9,"[[1048.0118,866.7217,1,218.3614,nc],[1082.3262,864.2296,2,244.3574,nc],[1058.9597,875.286,2,377.9037,nc],[1070.2519,877.5787,3,349.1119,nc],[1043.2155,818.231,3,332.0223,nc],[1038.4343,820.7027,3,260.2584,nc],[1084.7702,833.217,4,429.59,nc],[1076.1787,872.3238,5,373.8674,nc],[1045.0261,833.4021,5,280.4577,nc],]",0.01880,0.13163,0.05641,0.11282,0.05641,0.03761,0.05641,0.00000,0.00000,0.00000,0.00000,0.01880,
39,8,0,4,4,"[[1846.4187,840.8036,2,353.0876,organelle_far],[1857.7314,838.3807,2,257.0524,organelle_far],[1867.036,841.4087,4,431.3953,organelle_far],[1856.2668,828.6098,4,125.3153,nc],[1844.6762,829.9508,5,232.1902,nc],[1863.9143,830.4929,6,731.9094,nc],[1845.7848,838.7208,6,351.5049,nc],[1842.9742,823.9983,6,436.5757,organelle_far],]",21.29436,26.16562,27.48782,22.54697,26.09603,25.33055,24.91301,23.24287,19.90257,17.67571,17.46695,15.72721,
40,1,0,0,1,"[[1931.9556,846.8959,5,221.6035,nc],]",20.46589,25.39101,22.26290,23.82696,23.46090,26.45591,27.75374,27.15474,22.52912,18.90183,16.70549,17.07155,
41,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
42,8,0,0,8,"[[1168.0383,924.5017,1,310.2854,nc],[1177.3872,918.9409,4,119.0226,nc],[1142.0287,904.4573,5,305.5489,nc],[1161.1609,956.3356,5,316.3788,nc],[1137.5,921.0153,5,393.0023,nc],[1184.3709,934.674,5,119.0276,nc],[1165.5937,907.1687,7,323.8717,nc],[1147.8032,954.6043,8,316.4545,nc],]",0.05059,0.05059,0.37099,0.05059,0.05059,0.15177,0.35413,0.00000,0.00000,0.00000,0.03373,0.00000,
43,0,0,0,0,[0],0.00000,0.00000,0.01897,0.00000,0.00000,0.00000,0.05692,0.01897,0.00000,0.01897,0.00000,0.01897,
44,32,0,0,32,"[[1996.8265,959.7927,2,435.008,nc],[1987.4325,1002.8247,2,328.4124,nc],[1977.2742,968.7722,2,322.3831,nc],[2001.565,976.1777,4,131.8662,nc],[1990.3342,1003.791,4,197.6528,nc],[1997.0968,986.963,4,130.3473,nc],[1991.3108,970.3838,4,213.5537,nc],[1955.6755,993.9485,4,121.268,nc],[1980.7642,961.3794,4,263.0341,nc],[1990.2386,977.928,5,343.4366,nc],[1959.3492,953.7834,5,347.4169,nc],[1971.2396,986.2289,5,286.0201,nc],[1980.3207,1005.3384,5,256.2333,nc],[1964.849,977.5267,5,693.5852,nc],[1987.4891,1008.0026,5,352.0251,nc],[1950.4359,963.209,6,323.235,nc],[1997.96,991.5015,6,271.7177,nc],[1993.1581,964.1456,6,366.4451,nc],[1969.1497,981.5799,6,283.6169,nc],[1949.5791,977.8721,6,467.1895,nc],[1968.847,957.9911,7,295.3918,nc],[1991.2118,974.1922,7,325.6903,nc],[1970.7149,946.5244,7,381.4532,nc],[1971.1515,955.0926,7,311.4247,nc],[1977.061,976.8948,7,418.1804,nc],[1977.3658,952.3773,8,499.1821,nc],[1981.906,981.5406,8,300.1045,nc],[1981.8471,998.379,8,279.3592,nc],[1974.412,967.2227,8,398.8073,nc],[1952.8016,995.3743,9,304.4739,nc],[1993.281,950.4614,9,258.3083,nc],[1993.8544,996.7165,9,286.1011,nc],]",0.02489,0.00000,0.44810,0.32362,0.02489,0.04979,0.02489,0.00000,0.00000,0.00000,0.00000,0.00000,
45,3,0,0,3,"[[1926.6101,966.5868,7,315.8058,nc],[1917.2538,973.7518,7,329.3371,nc],[1921.343,970.3135,8,302.3433,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
48,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
49,3,0,0,3,"[[529.1813,1120.4781,1,245.913,nc],[500.2503,1130.6867,1,279.6824,nc],[540.0061,1131.2064,6,267.6286,nc],]",0.00000,0.02633,0.00000,0.05266,0.05266,0.00000,0.02633,0.02633,0.00000,0.05266,0.00000,0.00000,
50,1,0,0,1,"[[1131.8816,1111.8433,1,122.5878,nc],]",0.00000,0.03048,0.09144,0.03048,0.09144,0.03048,0.27431,0.06096,0.00000,0.00000,0.00000,0.06096,
51,35,0,0,35,"[[1922.7347,1132.1551,2,1019.9061,nc],[1944.0069,1102.0018,2,473.4396,nc],[1972.5662,1133.9194,2,908.277,nc],[1979.5884,1167.4853,2,328.2965,nc],[1923.4603,1136.1965,2,1078.9489,nc],[1955.2547,1109.9584,3,722.462,nc],[1929.9673,1109.0828,3,587.811,nc],[1956.6948,1098.7251,4,290.1258,nc],[1932.6381,1106.8245,4,609.9286,nc],[1925.8678,1120.429,4,714.4048,nc],[1925.0033,1145.5402,4,352.2564,nc],[1940.8222,1161.5883,4,324.1465,nc],[1929.6485,1132.3457,4,255.8641,nc],[1958.3012,1141.9032,4,728.1896,nc],[1960.7867,1171.178,4,614.9727,nc],[1934.3232,1154.132,4,883.8996,nc],[1976.5478,1148.8025,4,323.548,nc],[1947.6109,1096.8846,4,527.0056,nc],[1988.2819,1159.4348,4,537.7969,nc],[1959.9064,1147.2211,5,371.7892,nc],[1947.0011,1140.6111,5,577.258,nc],[1982.416,1135.4461,5,515.235,nc],[1973.995,1154.422,5,354.9887,nc],[1952.7834,1122.6337,5,554.1093,nc],[1947.6329,1137.3382,6,619.3493,nc],[1970.9993,1171.7977,6,326.8484,nc],[1949.3091,1113.6616,6,681.5248,nc],[1937.8514,1169.9235,6,434.145,nc],[1948.1841,1158.1614,6,785.4954,nc],[1950.1998,1152.2964,6,1278.4707,nc],[1933.9029,1104.4087,6,341.1796,nc],[1953.9142,1166.7515,6,411.9814,nc],[1951.7954,1132.98,6,363.9348,nc],[1990.0586,1129.7478,6,450.2467,nc],[1923.0357,1135.8934,6,524.9632,nc],]",0.00000,0.00000,0.00000,0.01842,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
52,17,0,0,17,"[[1233.5973,1161.3688,2,339.5908,nc],[1210.4597,1155.4765,2,251.7488,nc],[1203.4913,1119.8405,2,392.0445,nc],[1230.4752,1149.8854,3,217.8508,nc],[1202.5425,1127.5815,3,331.2218,nc],[1207.5609,1161.8256,3,264.1059,nc],[1204.6954,1113.3233,3,276.6891,nc],[1200.1365,1156.9389,4,285.3336,nc],[1189.8376,1132.2927,4,314.0686,nc],[1200.9046,1148.4401,4,523.9635,nc],[1212.8388,1107.4758,5,366.2958,nc],[1192.5496,1118.9615,5,299.9154,nc],[1216.6017,1127.0927,5,552.0828,nc],[1222.4722,1142.2917,5,427.821,nc],[1201.767,1140.078,6,679.4077,nc],[1214.78,1168.5842,6,440.3828,nc],[1209.0677,1124.6264,6,382.3729,nc],]",0.00000,0.00000,0.04980,0.02490,0.00000,0.02490,0.02490,0.00000,0.00000,0.00000,0.00000,0.00000,
53,10,0,0,10,"[[1927.8814,1180.3815,4,648.6573,nc],[1915.2699,1186.3801,4,160.0391,nc],[1904.1983,1188.5987,4,410.0305,nc],[1911.6885,1192.5301,4,248.453,nc],[1907.5478,1173.2692,5,134.3708,nc],[1920.338,1191.5998,5,269.5551,nc],[1909.2792,1164.0379,6,256.1027,nc],[1903.9151,1179.6951,6,319.29,nc],[1911.0647,1180.0171,6,277.0284,nc],[1925.2055,1183.9191,9,270.4722,nc],]",0.00000,0.00000,0.07924,0.00000,0.23772,0.31696,0.07924,0.00000,0.00000,0.00000,0.00000,0.00000,
